Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2012-11-11,"",Southeastern Louisiana,REG (Non-Conf),W,87,47,"",32,61,.525,8,21,.381,24,40,.600,.590,15,23,.652,18,29,47,14,4,7,8,6,19,54,.352,5,14,.357,14,40,.350,.398,4,6,.667,3,14,17,4,3,3,9,21
2,2012-11-14,@,Florida,REG (Non-Conf),L,56,74,"",21,59,.356,7,24,.292,14,35,.400,.415,7,14,.500,12,9,21,12,11,1,10,18,26,42,.619,6,12,.500,20,30,.667,.690,16,20,.800,9,30,39,9,2,2,20,15
3,2012-11-18,"",Cornell,REG (Non-Conf),W,73,40,"",27,67,.403,6,22,.273,21,45,.467,.448,13,14,.929,16,34,50,18,10,9,15,11,16,61,.262,2,15,.133,14,46,.304,.279,6,9,.667,8,18,26,7,9,2,18,17
4,2012-11-20,"",Presbyterian,REG (Non-Conf),W,88,43,"",33,63,.524,16,37,.432,17,26,.654,.651,6,9,.667,12,26,38,24,10,3,6,10,16,44,.364,5,15,.333,11,29,.379,.420,6,8,.750,0,20,20,8,2,3,16,8
5,2012-11-23,N,Creighton,REG (Non-Conf),L,74,84,"",27,66,.409,8,27,.296,19,39,.487,.470,12,16,.750,13,20,33,8,5,4,8,20,27,58,.466,8,20,.400,19,38,.500,.534,22,25,.880,11,24,35,14,3,2,10,18
6,2012-11-24,N,Arkansas,REG (Non-Conf),W,77,70,"",22,49,.449,8,19,.421,14,30,.467,.531,25,38,.658,12,25,37,13,3,5,11,18,25,61,.410,3,8,.375,22,53,.415,.434,17,25,.680,12,19,31,7,5,1,6,29
7,2012-11-28,"",Virginia,REG (Non-Conf),L,54,60,"",21,55,.382,8,22,.364,13,33,.394,.455,4,5,.800,5,13,18,12,6,3,5,15,21,46,.457,4,12,.333,17,34,.500,.500,14,17,.824,8,28,36,12,3,4,10,12
8,2012-12-02,"",California,REG (Non-Conf),W,81,56,"",30,58,.517,7,21,.333,23,37,.622,.578,14,25,.560,13,21,34,18,16,5,13,19,18,47,.383,3,9,.333,15,38,.395,.415,17,26,.654,9,18,27,7,11,2,23,22
9,2012-12-04,"",Omaha,REG (Non-Conf),W,86,40,"",34,70,.486,8,27,.296,26,43,.605,.543,10,16,.625,18,28,46,16,9,4,9,11,17,51,.333,2,12,.167,15,39,.385,.353,4,8,.500,5,18,23,5,5,1,19,17
10,2012-12-08,@,Marquette,REG (Non-Conf),L,50,60,"",17,52,.327,7,25,.280,10,27,.370,.394,9,23,.391,12,21,33,13,7,3,13,17,25,52,.481,3,10,.300,22,42,.524,.510,7,17,.412,7,29,36,13,9,6,15,20
11,2012-12-12,"",Green Bay,REG (Non-Conf),W,65,54,"",24,51,.471,5,13,.385,19,38,.500,.520,12,20,.600,5,25,30,15,5,8,6,11,21,56,.375,3,12,.250,18,44,.409,.402,9,12,.750,8,24,32,6,3,1,9,21
12,2012-12-22,"",Milwaukee,REG (Non-Conf),W,74,53,"",28,59,.475,7,14,.500,21,45,.467,.534,11,13,.846,10,24,34,17,7,2,8,12,22,50,.440,7,22,.318,15,28,.536,.510,2,4,.500,3,17,20,13,4,4,13,15
13,2012-12-29,"",Samford,REG (Non-Conf),W,87,51,"",31,59,.525,12,22,.545,19,37,.514,.627,13,17,.765,13,30,43,21,6,6,6,13,18,51,.353,7,13,.538,11,38,.289,.422,8,15,.533,4,16,20,9,4,3,10,15
14,2013-01-03,"",Penn State,REG (Conf),W,60,51,"",22,57,.386,3,17,.176,19,40,.475,.412,13,26,.500,9,19,28,10,7,6,4,7,24,52,.462,3,8,.375,21,44,.477,.490,0,1,.000,6,25,31,7,2,2,15,23
15,2013-01-06,@,Nebraska,REG (Conf),W,47,41,"",20,53,.377,4,17,.235,16,36,.444,.415,3,13,.231,7,27,34,8,2,6,6,9,18,49,.367,2,12,.167,16,37,.432,.388,3,5,.600,2,26,28,4,4,4,8,15
16,2013-01-12,"",Illinois,REG (Conf),W,74,51,"",28,57,.491,10,23,.435,18,34,.529,.579,8,13,.615,18,23,41,11,4,2,13,20,18,51,.353,2,14,.143,16,37,.432,.373,13,20,.650,8,15,23,2,8,2,9,19
17,2013-01-15,@,Indiana,REG (Conf),W,64,59,"",23,51,.451,7,22,.318,16,29,.552,.520,11,14,.786,6,20,26,12,4,3,8,17,20,54,.370,3,12,.250,17,42,.405,.398,16,19,.842,13,22,35,7,4,0,11,16
18,2013-01-19,@,Iowa,REG (Conf),L,66,70,"",25,58,.431,8,23,.348,17,35,.486,.500,8,12,.667,10,22,32,12,0,0,12,23,22,51,.431,2,10,.200,20,41,.488,.451,24,29,.828,7,24,31,6,8,2,6,16
19,2013-01-22,"",Michigan State,REG (Conf),L,47,49,"",16,54,.296,8,27,.296,8,27,.296,.370,7,18,.389,14,18,32,8,5,2,9,12,18,47,.383,4,9,.444,14,38,.368,.426,9,12,.750,7,25,32,7,6,3,10,15
20,2013-01-26,"",Minnesota,REG (Conf),W,45,44,"",17,46,.370,7,22,.318,10,24,.417,.446,4,8,.500,8,24,32,8,4,1,10,16,16,46,.348,5,11,.455,11,35,.314,.402,7,12,.583,7,21,28,6,5,3,9,18
21,2013-01-29,@,Ohio State,REG (Conf),L,49,58,"",19,52,.365,11,28,.393,8,24,.333,.471,0,0,"",6,17,23,13,1,3,7,16,23,45,.511,3,5,.600,20,40,.500,.544,9,12,.750,4,25,29,10,4,4,10,12
22,2013-02-03,@,Illinois,REG (Conf),W,74,68,"",21,49,.429,4,14,.286,17,35,.486,.469,28,42,.667,9,29,38,9,3,2,8,16,28,64,.438,2,13,.154,26,51,.510,.453,10,15,.667,7,19,26,10,4,2,9,27
23,2013-02-06,"",Iowa,REG (Conf),W,74,70,2OT,24,71,.338,7,25,.280,17,46,.370,.387,19,26,.731,11,34,45,11,6,8,12,20,25,74,.338,5,23,.217,20,51,.392,.372,15,22,.682,12,32,44,16,7,2,12,24
24,2013-02-09,"",Michigan,REG (Conf),W,65,62,OT,25,57,.439,10,24,.417,15,33,.455,.526,5,10,.500,7,32,39,14,4,5,14,8,28,71,.394,5,18,.278,23,53,.434,.430,1,2,.500,9,28,37,12,8,1,6,13
