Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2023-11-08,"",Lipscomb,REG (Non-Conf),W,85,70,"",32,62,.516,9,25,.360,23,37,.622,.589,12,16,.750,8,25,33,13,5,2,12,15,27,57,.474,7,21,.333,20,36,.556,.535,9,12,.750,5,18,23,8,6,2,13,16
2,2023-11-14,"","",REG (Non-Conf),W,87,67,"",29,54,.537,11,25,.440,18,29,.621,.639,18,26,.692,8,22,30,17,8,1,7,13,26,61,.426,6,21,.286,20,40,.500,.475,9,12,.750,12,19,31,9,6,4,12,18
3,2023-11-19,N,Oakland,REG (Non-Conf),W,85,77,"",30,65,.462,12,32,.375,18,33,.545,.554,13,15,.867,5,21,26,22,9,1,7,12,30,58,.517,7,23,.304,23,35,.657,.578,10,15,.667,6,31,37,11,5,1,17,14
4,2023-11-20,N,Stephen F. Austin,REG (Non-Conf),L,68,92,"",21,54,.389,7,19,.368,14,35,.400,.454,19,25,.760,8,13,21,13,6,1,13,17,34,54,.630,14,23,.609,20,31,.645,.759,10,13,.769,2,24,26,14,8,0,17,25
5,2023-11-21,N,Akron,REG (Non-Conf),W,79,59,"",29,52,.558,9,26,.346,20,26,.769,.644,12,14,.857,6,24,30,18,6,0,7,16,21,48,.438,5,21,.238,16,27,.593,.490,12,21,.571,6,16,22,10,2,1,12,17
6,2023-11-25,"",Texas Southern,REG (Non-Conf),W,77,71,"",29,55,.527,1,12,.083,28,43,.651,.536,18,23,.783,12,23,35,13,4,1,11,15,27,62,.435,9,29,.310,18,33,.545,.508,8,13,.615,11,16,27,13,8,2,9,18
7,2023-11-29,@,Valparaiso,REG (Conf),W,83,65,"",29,58,.500,6,23,.261,23,35,.657,.552,19,26,.731,6,29,35,17,5,2,6,20,24,59,.407,9,22,.409,15,37,.405,.483,8,17,.471,9,24,33,13,4,2,10,21
8,2023-12-02,"",Missouri State,REG (Conf),W,74,57,"",32,74,.432,6,27,.222,26,47,.553,.473,4,5,.800,8,24,32,15,9,3,3,9,22,62,.355,5,22,.227,17,40,.425,.395,8,11,.727,12,28,40,6,2,4,14,6
9,2023-12-06,"",Saint Louis,REG (Non-Conf),W,75,69,"",22,54,.407,8,24,.333,14,30,.467,.481,23,30,.767,8,21,29,15,7,4,10,16,23,52,.442,5,14,.357,18,38,.474,.490,18,22,.818,8,23,31,6,8,2,14,22
10,2023-12-09,N,Nevada,REG (Non-Conf),W,72,53,"",27,62,.435,10,30,.333,17,32,.531,.516,8,10,.800,6,29,35,19,11,1,10,21,19,51,.373,6,25,.240,13,26,.500,.431,9,18,.500,6,30,36,9,2,3,18,15
11,2023-12-14,"",Grambling State,REG (Non-Conf),W,68,56,"",21,55,.382,10,26,.385,11,29,.379,.473,16,20,.800,8,20,28,13,9,3,9,14,21,48,.438,2,15,.133,19,33,.576,.458,12,15,.800,6,24,30,8,4,4,15,12
12,2023-12-19,"",Alcorn State,REG (Non-Conf),W,92,55,"",30,65,.462,12,35,.343,18,30,.600,.554,20,24,.833,8,38,46,21,6,7,11,22,19,61,.311,4,15,.267,15,46,.326,.344,13,22,.591,4,26,30,5,6,3,13,21
13,2023-12-22,@,UAB,REG (Non-Conf),L,78,79,OT,30,63,.476,6,19,.316,24,44,.545,.524,12,12,1.000,15,18,33,15,5,0,14,19,27,53,.509,8,20,.400,19,33,.576,.585,17,26,.654,11,17,28,14,9,5,11,13
14,2024-01-02,"",Illinois State,REG (Conf),W,88,71,"",32,56,.571,12,25,.480,20,31,.645,.679,12,22,.545,7,25,32,16,3,0,7,17,26,54,.481,9,21,.429,17,33,.515,.565,10,15,.667,5,19,24,9,6,0,12,19
