Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2012-11-09,"",UC Davis,REG (Non-Conf),W,73,65,"",23,57,.404,8,22,.364,15,35,.429,.474,19,24,.792,8,20,28,14,10,6,9,18,23,55,.418,7,16,.438,16,39,.410,.482,12,19,.632,14,26,40,11,6,0,21,21
2,2012-11-15,N,Akron,REG (Non-Conf),W,69,65,OT,21,56,.375,4,13,.308,17,43,.395,.411,23,28,.821,13,26,39,8,8,7,15,20,21,70,.300,8,26,.308,13,44,.295,.357,15,23,.652,18,21,39,10,4,6,12,21
3,2012-11-16,N,Tennessee,REG (Non-Conf),W,62,45,"",18,43,.419,3,13,.231,15,30,.500,.453,23,31,.742,8,31,39,7,5,2,13,21,13,50,.260,5,23,.217,8,27,.296,.310,14,22,.636,8,21,29,5,2,1,11,25
4,2012-11-18,N,NC State,REG (Non-Conf),W,76,56,"",24,57,.421,8,22,.364,16,35,.457,.491,20,24,.833,12,30,42,14,6,8,13,16,22,62,.355,4,14,.286,18,48,.375,.387,8,16,.500,10,17,27,7,9,1,12,21
5,2012-11-25,"",Portland State,REG (Non-Conf),W,81,58,"",32,56,.571,7,15,.467,25,41,.610,.634,10,13,.769,7,23,30,19,6,4,13,11,21,53,.396,7,21,.333,14,32,.438,.462,9,14,.643,8,18,26,6,4,0,16,12
6,2012-12-01,@,Virginia Tech,REG (Non-Conf),L,71,81,"",28,66,.424,4,23,.174,24,43,.558,.455,11,15,.733,10,19,29,13,5,5,8,23,24,55,.436,6,16,.375,18,39,.462,.491,27,33,.818,10,27,37,8,5,6,12,16
7,2012-12-05,"",South Florida,REG (Non-Conf),W,61,49,"",22,55,.400,5,16,.313,17,39,.436,.445,12,14,.857,12,26,38,9,4,6,10,15,17,50,.340,5,20,.250,12,30,.400,.390,10,14,.714,6,17,23,9,8,3,9,16
8,2012-12-08,"",Missouri State,REG (Non-Conf),W,62,42,"",21,49,.429,4,23,.174,17,26,.654,.469,16,23,.696,14,31,45,8,6,3,17,13,18,54,.333,3,18,.167,15,36,.417,.361,3,7,.429,6,16,22,7,3,1,14,21
9,2012-12-16,"",Central Arkansas,REG (Non-Conf),W,91,63,"",32,66,.485,7,23,.304,25,43,.581,.538,20,27,.741,10,40,50,19,9,5,15,15,24,69,.348,6,26,.231,18,43,.419,.391,9,19,.474,10,24,34,12,8,1,13,23
10,2012-12-19,"",UT Arlington,REG (Non-Conf),W,69,44,"",25,58,.431,7,17,.412,18,41,.439,.491,12,14,.857,12,17,29,8,15,7,15,12,18,46,.391,7,15,.467,11,31,.355,.467,1,5,.200,8,21,29,6,10,2,30,15
11,2012-12-22,"",Tennessee Tech,REG (Non-Conf),W,78,42,"",29,59,.492,11,27,.407,18,32,.563,.585,9,15,.600,12,23,35,19,11,7,12,16,15,39,.385,4,15,.267,11,24,.458,.436,8,18,.444,6,19,25,3,6,3,20,14
12,2012-12-31,"",Gonzaga,REG (Non-Conf),L,68,69,"",26,55,.473,9,23,.391,17,32,.531,.555,7,11,.636,7,11,18,11,5,6,8,18,24,50,.480,6,16,.375,18,34,.529,.540,15,18,.833,12,21,33,11,5,1,15,16
13,2013-01-05,@,Kansas State,REG (Conf),L,67,73,"",20,49,.408,3,11,.273,17,38,.447,.439,24,29,.828,5,22,27,6,6,3,11,18,27,60,.450,7,21,.333,20,39,.513,.508,12,17,.706,10,25,35,19,5,4,12,24
14,2013-01-09,"",TCU,REG (Conf),W,63,45,"",25,48,.521,2,8,.250,23,40,.575,.542,11,15,.733,6,30,36,14,11,5,24,13,17,47,.362,6,14,.429,11,33,.333,.426,5,9,.556,2,15,17,7,10,1,21,14
15,2013-01-12,@,Oklahoma,REG (Conf),L,68,77,"",22,56,.393,6,21,.286,16,35,.457,.446,18,25,.720,9,20,29,11,7,3,15,18,25,58,.431,8,13,.615,17,45,.378,.500,19,21,.905,7,27,34,13,8,1,13,21
