Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2010-11-12,"","",REG (Non-Conf),W,93,52,"",31,68,.456,9,22,.409,22,46,.478,.522,22,31,.710,16,24,40,20,15,4,13,18,20,50,.400,5,17,.294,15,33,.455,.450,7,13,.538,9,25,34,12,5,3,30,23
2,2010-11-16,"",Wyoming,REG (Non-Conf),W,67,53,"",22,57,.386,8,24,.333,14,33,.424,.456,15,16,.938,12,24,36,10,6,1,12,23,16,47,.340,6,23,.261,10,24,.417,.404,15,24,.625,10,20,30,10,7,5,17,18
3,2010-11-21,@,Arizona,REG (Non-Conf),L,70,93,"",22,62,.355,7,21,.333,15,41,.366,.411,19,22,.864,10,10,20,11,7,0,14,25,25,54,.463,9,30,.300,16,24,.667,.546,34,42,.810,14,25,39,17,9,5,14,18
4,2010-11-23,@,Santa Clara,REG (Non-Conf),L,84,87,"",28,56,.500,10,26,.385,18,30,.600,.589,18,23,.783,8,21,29,15,8,0,16,26,26,53,.491,11,20,.550,15,33,.455,.594,24,34,.706,10,22,32,15,8,0,17,25
5,2010-11-26,N,Valparaiso,REG (Non-Conf),L,61,76,"",16,47,.340,7,16,.438,9,31,.290,.415,22,27,.815,13,22,35,5,3,2,23,23,21,49,.429,10,22,.455,11,27,.407,.531,24,29,.828,9,19,28,13,9,3,13,24
6,2010-11-27,N,Bethune-Cookman,REG (Non-Conf),W,69,45,"",22,36,.611,11,16,.688,11,20,.550,.764,14,17,.824,7,30,37,14,3,0,23,18,16,54,.296,3,17,.176,13,37,.351,.324,10,18,.556,10,7,17,5,12,2,9,18
7,2010-12-04,"","",REG (Non-Conf),W,84,52,"",29,55,.527,6,11,.545,23,44,.523,.582,20,23,.870,7,35,42,11,8,3,12,19,15,52,.288,5,20,.250,10,32,.313,.337,17,24,.708,5,19,24,10,4,5,12,16
8,2010-12-12,@,Illinois,REG (Non-Conf),L,76,86,"",25,52,.481,12,24,.500,13,28,.464,.596,14,16,.875,9,18,27,13,6,2,24,20,30,62,.484,10,22,.455,20,40,.500,.565,16,20,.800,12,17,29,20,7,4,15,13
9,2010-12-18,@,Denver,REG (Non-Conf),L,68,71,"",16,38,.421,7,15,.467,9,23,.391,.513,29,33,.879,8,20,28,8,2,3,14,23,22,44,.500,10,24,.417,12,20,.600,.614,17,22,.773,3,12,15,16,7,6,6,25
10,2010-12-20,@,Colorado State,REG (Non-Conf),L,61,75,"",21,53,.396,8,23,.348,13,30,.433,.472,11,19,.579,7,20,27,16,5,1,20,27,21,46,.457,6,17,.353,15,29,.517,.522,27,39,.692,8,22,30,15,12,1,14,19
11,2010-12-22,@,LouisianaâMonroe,REG (Non-Conf),L,75,78,"",20,50,.400,8,24,.333,12,26,.462,.480,27,33,.818,10,14,24,9,4,2,16,23,25,46,.543,6,16,.375,19,30,.633,.609,22,35,.629,8,13,21,14,7,1,15,25
12,2010-12-29,@,Portland State,REG (Conf),W,79,66,"",31,61,.508,6,18,.333,25,43,.581,.557,11,19,.579,9,22,31,17,6,2,10,15,26,54,.481,5,18,.278,21,36,.583,.528,9,17,.529,7,19,26,9,5,4,13,16
13,2010-12-31,@,Eastern Washington,REG (Conf),W,75,73,"",23,47,.489,5,12,.417,18,35,.514,.543,24,30,.800,9,22,31,11,6,4,13,20,22,53,.415,13,27,.481,9,26,.346,.538,16,26,.615,12,13,25,14,3,3,12,21
