Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2010-11-12,"","",REG (Non-Conf),W,82,65,"",31,60,.517,5,18,.278,26,42,.619,.558,15,25,.600,12,28,40,13,12,2,21,24,20,66,.303,7,26,.269,13,40,.325,.356,18,27,.667,14,19,33,6,8,1,21,23
2,2010-11-17,@,Evansville,REG (Non-Conf),L,73,77,"",28,62,.452,7,19,.368,21,43,.488,.508,10,15,.667,14,19,33,9,8,1,17,28,24,51,.471,5,15,.333,19,36,.528,.520,24,33,.727,11,21,32,15,6,1,16,20
3,2010-11-19,"","",REG (Non-Conf),W,71,61,"",24,55,.436,6,20,.300,18,35,.514,.491,17,22,.773,11,22,33,16,8,3,15,17,24,53,.453,7,24,.292,17,29,.586,.519,6,10,.600,8,21,29,11,5,1,20,21
4,2010-11-22,"",Troy,REG (Non-Conf),W,81,70,"",25,62,.403,10,31,.323,15,31,.484,.484,21,27,.778,11,34,45,11,8,1,19,23,25,64,.391,8,32,.250,17,32,.531,.453,12,19,.632,7,26,33,8,7,2,16,23
5,2010-11-30,"",San Jose State,REG (Non-Conf),W,72,63,"",25,60,.417,5,21,.238,20,39,.513,.458,17,26,.654,9,23,32,11,8,1,11,15,24,63,.381,7,19,.368,17,44,.386,.437,8,14,.571,14,30,44,11,7,1,17,22
6,2010-12-02,@,UC Riverside,REG (Non-Conf),L,75,82,"",26,70,.371,8,25,.320,18,45,.400,.429,15,19,.789,15,18,33,9,9,3,9,20,25,57,.439,10,21,.476,15,36,.417,.526,22,28,.786,13,27,40,16,7,7,15,17
7,2010-12-04,@,Pepperdine,REG (Non-Conf),W,86,81,"",28,58,.483,11,25,.440,17,33,.515,.578,19,29,.655,8,19,27,19,4,3,8,24,22,58,.379,8,28,.286,14,30,.467,.448,29,39,.744,17,24,41,10,4,1,12,25
8,2010-12-11,@,Houston,REG (Non-Conf),W,68,63,"",25,54,.463,8,17,.471,17,37,.459,.537,10,16,.625,8,31,39,18,5,5,11,21,23,66,.348,3,14,.214,20,52,.385,.371,14,20,.700,13,23,36,14,5,5,7,21
9,2010-12-20,"",Samford,REG (Non-Conf),L,73,74,"",24,57,.421,9,22,.409,15,35,.429,.500,16,21,.762,8,28,36,14,9,2,15,16,22,55,.400,18,39,.462,4,16,.250,.564,12,19,.632,5,23,28,19,7,4,14,17
10,2010-12-23,@,Tulsa,REG (Non-Conf),L,67,92,"",20,55,.364,6,19,.316,14,36,.389,.418,21,27,.778,4,18,22,11,11,2,13,20,31,60,.517,13,25,.520,18,35,.514,.625,17,20,.850,9,30,39,17,6,6,17,20
11,2010-12-30,@,Bowling Green,REG (Non-Conf),L,59,70,"",19,47,.404,6,20,.300,13,27,.481,.468,15,22,.682,6,23,29,13,7,1,20,20,27,53,.509,4,14,.286,23,39,.590,.547,12,24,.500,7,25,32,11,12,6,13,19
12,2011-01-03,@,Oklahoma State,REG (Non-Conf),L,63,79,"",22,54,.407,11,20,.550,11,34,.324,.509,8,12,.667,5,15,20,15,10,4,11,19,28,46,.609,3,11,.273,25,35,.714,.641,20,22,.909,4,29,33,14,8,0,16,18
13,2011-01-08,"",Sam Houston State,REG (Conf),L,59,62,"",24,59,.407,6,21,.286,18,38,.474,.458,5,9,.556,10,24,34,11,2,4,12,17,23,55,.418,5,19,.263,18,36,.500,.464,11,15,.733,9,23,32,11,5,2,8,17
14,2011-01-12,@,Texas A&MâCorpus Christi,REG (Conf),W,55,47,"",21,50,.420,4,15,.267,17,35,.486,.460,9,10,.900,7,24,31,12,8,1,12,15,19,52,.365,2,15,.133,17,37,.459,.385,7,13,.538,10,18,28,12,6,2,12,17
15,2011-01-15,"",Stephen F. Austin,REG (Conf),L,59,68,"",21,46,.457,4,10,.400,17,36,.472,.500,13,19,.684,8,15,23,10,4,3,17,25,23,49,.469,2,11,.182,21,38,.553,.490,20,26,.769,10,18,28,10,6,1,12,23
16,2011-01-19,@,Northwestern State,REG (Conf),W,63,58,"",20,46,.435,6,17,.353,14,29,.483,.500,17,25,.680,5,26,31,12,11,3,21,29,18,56,.321,3,20,.150,15,36,.417,.348,19,30,.633,12,22,34,7,7,4,19,24
17,2011-01-22,"",Texas State San Marcos,REG (Conf),W,88,84,"",28,60,.467,7,19,.368,21,41,.512,.525,25,34,.735,12,29,41,13,5,3,17,25,27,67,.403,10,25,.400,17,42,.405,.478,20,32,.625,17,25,42,14,8,4,14,24
18,2011-01-24,"","",REG (Non-Conf),W,71,50,"",25,62,.403,8,26,.308,17,36,.472,.468,13,30,.433,12,28,40,16,12,2,8,16,20,58,.345,5,23,.217,15,35,.429,.388,5,14,.357,11,27,38,10,5,5,17,24
19,2011-01-29,@,Sam Houston State,REG (Conf),L,67,88,"",20,54,.370,5,19,.263,15,35,.429,.417,22,33,.667,12,22,34,17,6,2,16,25,28,49,.571,10,21,.476,18,28,.643,.673,22,29,.759,4,26,30,25,10,3,14,27
20,2011-02-02,"",UT Arlington,REG (Conf),W,70,62,"",23,57,.404,7,25,.280,16,32,.500,.465,17,25,.680,11,19,30,10,10,4,13,10,23,50,.460,11,26,.423,12,24,.500,.570,5,7,.714,6,22,28,11,6,3,21,17
