Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2017-11-10,"",Niagara,REG (Non-Conf),L,75,77,"",24,61,.393,6,26,.231,18,35,.514,.443,21,31,.677,15,26,41,7,3,2,13,25,25,53,.472,8,22,.364,17,31,.548,.547,19,31,.613,5,24,29,12,6,2,13,24
2,2017-11-18,"",Jackson State,REG (Non-Conf),W,72,58,"",22,51,.431,9,24,.375,13,27,.481,.520,19,27,.704,7,27,34,15,3,7,12,19,20,61,.328,8,25,.320,12,36,.333,.393,10,20,.500,11,24,35,11,5,1,13,27
3,2017-11-20,"",Maryland Eastern Shore,REG (Non-Conf),W,96,48,"",32,52,.615,14,24,.583,18,28,.643,.750,18,23,.783,8,22,30,23,16,6,10,15,18,48,.375,4,18,.222,14,30,.467,.417,8,13,.615,8,12,20,8,6,1,23,16
4,2017-11-24,N,Maryland,REG (Non-Conf),W,63,61,"",21,55,.382,0,7,.000,21,48,.438,.382,21,25,.840,8,17,25,7,12,2,9,22,19,45,.422,5,23,.217,14,22,.636,.478,18,23,.783,8,22,30,11,5,6,20,19
5,2017-11-25,N,TCU,REG (Non-Conf),L,79,89,"",20,43,.465,7,20,.350,13,23,.565,.547,32,44,.727,5,13,18,10,8,1,11,23,30,59,.508,7,17,.412,23,42,.548,.568,22,28,.786,16,20,36,17,5,3,18,27
6,2017-11-29,@,Siena,REG (Non-Conf),W,75,55,"",26,56,.464,6,15,.400,20,41,.488,.518,17,30,.567,12,26,38,13,8,4,7,18,18,53,.340,4,20,.200,14,33,.424,.377,15,20,.750,10,21,31,8,4,4,13,22
7,2017-12-02,@,Buffalo,REG (Non-Conf),W,73,62,"",25,67,.373,5,15,.333,20,52,.385,.410,18,27,.667,12,31,43,9,10,4,14,26,19,56,.339,7,29,.241,12,27,.444,.402,17,30,.567,6,27,33,15,7,9,16,25
8,2017-12-06,@,Canisius,REG (Non-Conf),W,73,65,"",28,61,.459,4,15,.267,24,46,.522,.492,13,14,.929,11,21,32,17,9,2,12,19,21,47,.447,8,24,.333,13,23,.565,.532,15,23,.652,9,21,30,12,5,2,19,17
9,2017-12-09,"",Yale,REG (Non-Conf),W,75,67,"",25,63,.397,7,15,.467,18,48,.375,.452,18,21,.857,9,22,31,14,15,3,12,20,21,49,.429,6,21,.286,15,28,.536,.490,19,26,.731,6,28,34,12,5,7,20,20
10,2017-12-16,N,Vermont,REG (Non-Conf),W,81,79,"",29,48,.604,8,12,.667,21,36,.583,.688,15,19,.789,5,14,19,19,2,6,12,20,24,51,.471,10,21,.476,14,30,.467,.569,21,25,.840,10,15,25,18,4,2,10,17
11,2017-12-20,"",Northeastern,REG (Non-Conf),W,84,65,"",27,56,.482,5,12,.417,22,44,.500,.527,25,28,.893,6,29,35,11,9,1,11,24,21,58,.362,6,25,.240,15,33,.455,.414,17,23,.739,10,22,32,12,3,3,18,21
12,2017-12-22,@,Syracuse,REG (Non-Conf),W,60,57,OT,18,55,.327,7,18,.389,11,37,.297,.391,17,23,.739,6,26,32,13,4,3,15,23,18,60,.300,3,19,.158,15,41,.366,.325,18,28,.643,10,28,38,9,8,9,15,22
13,2017-12-30,"",Massachusetts,REG (Conf),W,98,78,"",34,64,.531,10,18,.556,24,46,.522,.609,20,25,.800,14,26,40,17,5,2,8,16,30,66,.455,8,23,.348,22,43,.512,.515,10,18,.556,15,14,29,14,3,3,11,20
14,2018-01-03,@,Dayton,REG (Conf),L,72,82,"",25,64,.391,8,25,.320,17,39,.436,.453,14,22,.636,12,17,29,15,6,2,17,26,24,43,.558,7,21,.333,17,22,.773,.640,27,34,.794,4,25,29,16,7,7,17,17
15,2018-01-06,@,Saint Joseph's,REG (Conf),L,78,85,"",26,60,.433,7,19,.368,19,41,.463,.492,19,23,.826,6,28,34,16,8,2,11,23,26,57,.456,9,29,.310,17,28,.607,.535,24,32,.750,6,26,32,18,7,3,13,21
16,2018-01-10,"",Fordham,REG (Conf),W,77,61,"",31,61,.508,3,12,.250,28,49,.571,.533,12,13,.923,9,31,40,19,6,3,11,18,19,53,.358,10,36,.278,9,17,.529,.453,13,16,.813,4,18,22,14,8,2,12,16
17,2018-01-13,@,Rhode Island,REG (Conf),L,73,87,"",23,60,.383,5,15,.333,18,45,.400,.425,22,31,.710,9,22,31,7,5,5,8,21,29,62,.468,8,21,.381,21,41,.512,.532,21,24,.875,9,30,39,16,2,5,11,23
18,2018-01-19,@,Davidson,REG (Conf),L,73,83,"",25,62,.403,9,24,.375,16,38,.421,.476,14,17,.824,10,20,30,13,6,3,8,18,28,53,.528,14,33,.424,14,20,.700,.660,13,14,.929,3,25,28,17,3,2,11,16
19,2018-01-24,"",Saint Joseph's,REG (Conf),W,70,67,"",26,62,.419,7,22,.318,19,40,.475,.476,11,15,.733,13,28,41,17,4,6,17,26,23,58,.397,5,18,.278,18,40,.450,.440,16,28,.571,7,22,29,12,11,6,11,18
20,2018-01-28,"",George Washington,REG (Conf),W,70,52,"",28,64,.438,8,19,.421,20,45,.444,.500,6,9,.667,9,26,35,18,10,3,11,16,18,56,.321,4,16,.250,14,40,.350,.357,12,16,.750,9,21,30,9,3,11,16,10
21,2018-01-31,@,George Mason,REG (Conf),W,85,69,"",29,49,.592,13,23,.565,16,26,.615,.724,14,21,.667,3,28,31,21,5,5,13,22,24,57,.421,6,19,.316,18,38,.474,.474,15,22,.682,6,21,27,7,4,1,12,17
22,2018-02-03,@,Duquesne,REG (Conf),W,84,81,"",31,64,.484,11,23,.478,20,41,.488,.570,11,18,.611,14,16,30,17,2,2,9,16,30,54,.556,6,18,.333,24,36,.667,.611,15,23,.652,7,23,30,13,4,5,10,21
23,2018-02-07,"",Saint Louis,REG (Conf),W,79,56,"",27,58,.466,11,22,.500,16,36,.444,.560,14,17,.824,5,23,28,14,10,3,4,19,20,54,.370,4,18,.222,16,36,.444,.407,12,23,.522,14,26,40,12,0,3,16,19
24,2018-02-10,"",Richmond,REG (Conf),W,97,88,"",33,66,.500,10,25,.400,23,41,.561,.576,21,22,.955,11,29,40,18,3,5,14,15,35,77,.455,7,22,.318,28,55,.509,.500,11,15,.733,12,22,34,18,10,2,12,16
25,2018-02-13,@,La Salle,REG (Conf),W,79,68,"",30,56,.536,10,20,.500,20,36,.556,.625,9,12,.750,7,24,31,12,9,0,12,18,22,55,.400,12,30,.400,10,25,.400,.509,12,13,.923,2,20,22,16,5,4,12,12
26,2018-02-16,"",Rhode Island,REG (Conf),W,77,74,"",24,63,.381,9,25,.360,15,38,.395,.452,20,23,.870,16,18,34,13,9,7,11,15,25,55,.455,9,23,.391,16,32,.500,.536,15,20,.750,10,19,29,12,5,6,17,17
27,2018-02-21,"",Duquesne,REG (Conf),W,73,67,"",21,46,.457,2,12,.167,19,34,.559,.478,29,33,.879,5,27,32,10,5,7,12,19,22,63,.349,5,22,.227,17,41,.415,.389,18,23,.783,10,18,28,9,7,3,9,26
28,2018-02-24,@,VCU,REG (Conf),W,68,63,"",23,55,.418,7,18,.389,16,37,.432,.482,15,20,.750,8,27,35,14,9,0,16,17,25,62,.403,9,33,.273,16,29,.552,.476,4,9,.444,12,22,34,15,7,2,17,18
29,2018-02-27,"",Davidson,REG (Conf),W,117,113,3OT,34,73,.466,14,35,.400,20,38,.526,.562,35,47,.745,9,29,38,14,5,8,11,29,34,75,.453,16,40,.400,18,35,.514,.560,29,32,.906,9,32,41,21,4,3,15,31
30,2018-03-03,@,Saint Louis,REG (Conf),W,64,56,"",20,45,.444,6,14,.429,14,31,.452,.511,18,23,.783,5,26,31,9,6,4,12,18,20,58,.345,3,23,.130,17,35,.486,.371,13,21,.619,15,21,36,10,8,6,12,17
31,2018-03-09,N,Richmond,CTOURN,W,83,77,"",29,50,.580,13,25,.520,16,25,.640,.710,12,23,.522,6,20,26,17,7,5,11,21,23,54,.426,12,29,.414,11,25,.440,.537,19,24,.792,6,20,26,14,6,0,13,18
32,2018-03-10,N,Davidson,CTOURN,L,70,82,"",28,61,.459,7,24,.292,21,37,.568,.516,7,13,.538,14,18,32,16,3,2,6,14,28,50,.560,16,29,.552,12,21,.571,.720,10,12,.833,1,21,22,23,2,0,4,14
