Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2023-11-06,"","",REG (Non-Conf),W,102,53,"",40,63,.635,7,17,.412,33,46,.717,.690,15,21,.714,9,36,45,22,9,3,11,7,20,71,.282,9,36,.250,11,35,.314,.345,4,6,.667,11,18,29,14,6,4,14,15
2,2023-11-10,@,Gonzaga,REG (Non-Conf),L,71,86,"",24,59,.407,9,24,.375,15,35,.429,.483,14,14,1.000,6,18,24,15,8,1,11,20,32,64,.500,7,19,.368,25,45,.556,.555,15,21,.714,12,26,38,13,9,0,9,16
3,2023-11-12,@,Loyola Marymount,REG (Non-Conf),W,83,80,"",27,55,.491,5,8,.625,22,47,.468,.536,24,30,.800,4,25,29,8,4,3,7,16,29,59,.492,9,25,.360,20,34,.588,.568,13,18,.722,5,20,25,11,3,4,9,24
4,2023-11-17,N,Colgate,REG (Non-Conf),W,68,50,"",29,66,.439,8,21,.381,21,45,.467,.500,2,4,.500,6,28,34,13,1,2,4,6,21,58,.362,4,23,.174,17,35,.486,.397,4,4,1.000,5,30,35,14,0,2,9,5
5,2023-11-18,N,Weber State,REG (Non-Conf),L,65,75,OT,27,61,.443,3,19,.158,24,42,.571,.467,8,16,.500,4,25,29,10,3,6,8,20,24,61,.393,8,20,.400,16,41,.390,.459,19,20,.950,5,30,35,11,2,0,9,16
6,2023-11-19,N,Gardner-Webb,REG (Non-Conf),W,71,70,OT,24,58,.414,7,20,.350,17,38,.447,.474,16,23,.696,10,27,37,14,8,2,18,16,24,60,.400,5,14,.357,19,46,.413,.442,17,24,.708,7,23,30,14,9,2,14,19
7,2023-11-26,@,Rhode Island,REG (Non-Conf),L,72,76,"",29,59,.492,10,26,.385,19,33,.576,.576,4,6,.667,6,19,25,13,6,6,5,15,31,61,.508,8,20,.400,23,41,.561,.574,6,12,.500,13,20,33,15,4,3,10,9
8,2023-11-29,"",Stony Brook,REG (Non-Conf),W,79,71,"",27,66,.409,9,23,.391,18,43,.419,.477,16,21,.762,14,21,35,14,10,3,11,16,24,54,.444,10,22,.455,14,32,.438,.537,13,17,.765,7,22,29,16,3,4,15,18
9,2023-12-02,@,Vermont,REG (Non-Conf),L,65,66,"",20,53,.377,4,16,.250,16,37,.432,.415,21,25,.840,9,26,35,8,5,5,5,13,22,58,.379,10,28,.357,12,30,.400,.466,12,13,.923,8,23,31,11,3,4,7,18
10,2023-12-06,"",Fairfield,REG (Non-Conf),L,71,75,"",28,57,.491,6,20,.300,22,37,.595,.544,9,13,.692,6,26,32,14,6,6,14,17,27,59,.458,8,24,.333,19,35,.543,.525,13,18,.722,5,24,29,10,11,3,10,14
11,2023-12-08,"","",REG (Non-Conf),W,95,36,"",38,74,.514,7,21,.333,31,53,.585,.561,12,16,.750,21,36,57,24,9,4,9,12,14,57,.246,6,24,.250,8,33,.242,.298,2,4,.500,4,14,18,9,6,5,15,15
12,2023-12-11,@,Quinnipiac,REG (Non-Conf),W,73,66,"",26,58,.448,7,20,.350,19,38,.500,.509,14,17,.824,9,26,35,10,7,1,12,15,22,53,.415,11,31,.355,11,22,.500,.519,11,13,.846,5,19,24,13,6,2,11,17
13,2023-12-22,@,Kansas,REG (Non-Conf),L,60,75,"",23,54,.426,8,21,.381,15,33,.455,.500,6,8,.750,7,16,23,13,7,6,13,10,27,57,.474,9,20,.450,18,37,.486,.553,12,12,1.000,6,21,27,18,10,6,11,12
