Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2011-11-11,@,Wake Forest,REG (Non-Conf),L,63,75,"",22,63,.349,1,14,.071,21,49,.429,.357,18,26,.692,15,25,40,10,6,6,17,34,24,49,.490,5,13,.385,19,36,.528,.541,22,46,.478,11,26,37,10,4,9,16,22
2,2011-11-14,"",Coppin State,REG (Non-Conf),W,78,68,"",27,61,.443,6,21,.286,21,40,.525,.492,18,26,.692,18,28,46,14,7,3,16,22,24,55,.436,6,23,.261,18,32,.563,.491,14,22,.636,5,16,21,12,7,2,10,21
3,2011-11-17,@,UMBC,REG (Non-Conf),W,73,63,"",20,48,.417,2,14,.143,18,34,.529,.438,31,46,.674,11,21,32,12,13,4,14,24,23,53,.434,7,13,.538,16,40,.400,.500,10,21,.476,10,20,30,12,5,2,21,30
4,2011-11-20,@,New Hampshire,REG (Non-Conf),W,66,60,"",23,51,.451,2,7,.286,21,44,.477,.471,18,26,.692,13,22,35,7,5,2,14,20,23,52,.442,5,16,.313,18,36,.500,.490,9,17,.529,8,15,23,6,1,2,12,23
5,2011-11-27,"",Florida Gulf Coast,REG (Non-Conf),W,77,74,"",25,54,.463,6,16,.375,19,38,.500,.519,21,29,.724,11,18,29,18,8,7,15,13,25,59,.424,9,17,.529,16,42,.381,.500,15,18,.833,17,18,35,12,11,5,17,23
6,2011-12-01,"",Marist,REG (Conf),W,76,63,"",26,63,.413,8,15,.533,18,48,.375,.476,16,25,.640,19,22,41,13,9,6,18,15,23,56,.411,7,14,.500,16,42,.381,.473,10,16,.625,8,15,23,8,7,6,17,19
7,2011-12-03,@,Siena,REG (Conf),W,66,59,"",23,61,.377,8,19,.421,15,42,.357,.443,12,18,.667,12,14,26,14,19,2,9,13,21,45,.467,6,11,.545,15,34,.441,.533,11,13,.846,6,20,26,11,6,4,20,17
8,2011-12-07,@,George Washington,REG (Non-Conf),W,65,55,"",23,51,.451,6,11,.545,17,40,.425,.510,13,18,.722,16,25,41,11,6,2,20,19,22,58,.379,4,13,.308,18,45,.400,.414,7,10,.700,11,16,27,16,7,2,14,17
9,2011-12-10,@,Mount St. Mary's,REG (Non-Conf),W,65,54,"",18,43,.419,7,16,.438,11,27,.407,.500,22,32,.688,7,23,30,10,8,3,7,19,20,51,.392,5,20,.250,15,31,.484,.441,9,16,.563,11,22,33,10,2,2,13,23
10,2011-12-18,@,St. Bonaventure,REG (Non-Conf),L,66,76,"",24,59,.407,4,15,.267,20,44,.455,.441,14,20,.700,8,12,20,11,12,0,10,27,22,38,.579,6,14,.429,16,24,.667,.658,26,36,.722,7,26,33,12,1,4,20,17
11,2011-12-22,@,Kentucky,REG (Non-Conf),L,63,87,"",25,61,.410,5,15,.333,20,46,.435,.451,8,16,.500,11,17,28,12,4,1,7,25,28,52,.538,3,12,.250,25,40,.625,.567,28,37,.757,10,25,35,14,2,5,9,16
12,2011-12-28,@,Bucknell,REG (Non-Conf),W,72,67,"",27,51,.529,4,12,.333,23,39,.590,.569,14,21,.667,7,26,33,12,8,8,10,16,23,50,.460,4,8,.500,19,42,.452,.500,17,24,.708,6,17,23,14,4,2,9,12
13,2012-01-02,"",Niagara,REG (Conf),L,61,66,"",20,56,.357,4,20,.200,16,36,.444,.393,17,25,.680,13,23,36,10,6,6,13,18,22,57,.386,7,13,.538,15,44,.341,.447,15,21,.714,9,22,31,10,10,0,11,22
14,2012-01-05,"",Manhattan,REG (Conf),W,61,60,"",18,53,.340,7,17,.412,11,36,.306,.406,18,23,.783,8,12,20,13,10,7,12,20,19,38,.500,4,10,.400,15,28,.536,.553,18,23,.783,5,21,26,7,7,8,21,20
15,2012-01-07,"",Canisius,REG (Conf),W,77,62,"",27,59,.458,9,17,.529,18,42,.429,.534,14,18,.778,13,24,37,18,8,3,15,8,24,55,.436,6,13,.462,18,42,.429,.491,8,11,.727,6,16,22,14,13,7,12,12
16,2012-01-13,@,Fairfield,REG (Conf),W,66,63,"",22,47,.468,7,14,.500,15,33,.455,.543,15,22,.682,11,19,30,9,8,5,20,19,23,54,.426,5,13,.385,18,41,.439,.472,12,18,.667,13,18,31,10,7,4,15,19
17,2012-01-15,@,Iona,REG (Conf),L,63,74,"",24,62,.387,8,23,.348,16,39,.410,.452,7,13,.538,9,21,30,12,5,2,9,21,28,56,.500,2,11,.182,26,45,.578,.518,16,26,.615,10,30,40,14,1,2,14,15
