Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2015-11-13,@,Vanderbilt,REG (Non-Conf),L,41,80,"",14,64,.219,1,16,.063,13,48,.271,.227,12,19,.632,12,26,38,1,4,0,13,14,32,72,.444,8,19,.421,24,53,.453,.500,8,15,.533,15,32,47,17,6,8,9,19
2,2015-11-16,@,Indiana,REG (Non-Conf),L,76,102,"",29,60,.483,7,14,.500,22,46,.478,.542,11,14,.786,8,15,23,15,6,5,23,15,40,60,.667,16,27,.593,24,33,.727,.800,6,10,.600,5,24,29,25,14,3,20,15
3,2015-11-18,"",IPFW,REG (Non-Conf),L,77,80,"",23,47,.489,5,15,.333,18,32,.563,.543,26,35,.743,7,26,33,7,6,4,14,25,24,58,.414,10,30,.333,14,28,.500,.500,22,31,.710,10,22,32,13,3,1,7,24
4,2015-11-21,N,Cal Poly,REG (Non-Conf),L,64,73,"",23,55,.418,5,17,.294,18,38,.474,.464,13,18,.722,6,29,35,12,5,3,16,20,26,60,.433,8,24,.333,18,36,.500,.500,13,19,.684,7,26,33,15,6,2,12,19
5,2015-11-22,@,Northern Colorado,REG (Non-Conf),W,91,76,"",31,49,.633,9,19,.474,22,30,.733,.724,20,29,.690,5,20,25,14,4,2,10,17,24,52,.462,8,18,.444,16,34,.471,.538,20,22,.909,9,19,28,11,1,0,10,24
6,2015-11-25,"","",REG (Non-Conf),W,83,55,"",31,75,.413,7,25,.280,24,50,.480,.460,14,22,.636,22,29,51,17,6,6,5,20,20,54,.370,1,11,.091,19,43,.442,.380,14,22,.636,5,23,28,6,2,2,12,17
7,2015-11-28,"",Samford,REG (Non-Conf),W,74,73,"",27,56,.482,5,14,.357,22,42,.524,.527,15,26,.577,15,20,35,14,6,6,10,14,28,57,.491,9,21,.429,19,36,.528,.570,8,12,.667,9,18,27,15,5,2,12,20
8,2015-12-02,@,Texas A&MâCorpus Christi,REG (Non-Conf),L,48,61,"",19,55,.345,2,12,.167,17,43,.395,.364,8,24,.333,15,22,37,9,12,1,17,17,20,48,.417,4,14,.286,16,34,.471,.458,17,20,.850,5,25,30,11,10,6,17,20
9,2015-12-05,@,Troy,REG (Non-Conf),W,80,71,"",26,57,.456,7,18,.389,19,39,.487,.518,21,27,.778,14,25,39,15,4,6,12,17,23,60,.383,13,31,.419,10,29,.345,.492,12,17,.706,9,19,28,14,8,3,11,21
10,2015-12-12,@,IPFW,REG (Non-Conf),L,68,85,"",22,63,.349,5,16,.313,17,47,.362,.389,19,26,.731,16,24,40,9,3,2,15,24,27,58,.466,12,26,.462,15,32,.469,.569,19,29,.655,11,25,36,14,7,5,13,19
11,2015-12-16,@,North Florida,REG (Non-Conf),L,70,80,"",29,72,.403,7,19,.368,22,53,.415,.451,5,10,.500,16,22,38,13,10,2,13,8,31,63,.492,13,38,.342,18,25,.720,.595,5,7,.714,6,29,35,19,6,6,14,10
12,2015-12-20,@,Lipscomb,REG (Non-Conf),W,92,84,"",36,61,.590,8,22,.364,28,39,.718,.656,12,19,.632,7,29,36,21,6,1,16,18,28,63,.444,12,32,.375,16,31,.516,.540,16,23,.696,8,19,27,16,7,4,9,18
13,2015-12-22,"",Wofford,REG (Non-Conf),W,84,77,"",26,43,.605,4,7,.571,22,36,.611,.651,28,37,.757,6,25,31,7,7,4,18,18,28,57,.491,10,24,.417,18,33,.545,.579,11,16,.688,4,15,19,14,9,0,13,26
14,2015-12-28,"",Texas A&MâCorpus Christi,REG (Non-Conf),L,70,74,"",23,57,.404,3,15,.200,20,42,.476,.430,21,29,.724,12,22,34,9,10,1,19,20,26,56,.464,7,19,.368,19,37,.514,.527,15,21,.714,10,26,36,9,14,5,20,23
15,2015-12-30,"","",REG (Non-Conf),W,112,61,"",45,76,.592,7,17,.412,38,59,.644,.638,15,22,.682,15,32,47,31,8,4,5,8,24,67,.358,8,25,.320,16,42,.381,.418,5,7,.714,9,18,27,13,3,4,14,20
16,2016-01-02,"",Eastern Kentucky,REG (Conf),L,70,79,"",23,54,.426,6,20,.300,17,34,.500,.481,18,32,.563,9,24,33,9,5,2,14,25,27,54,.500,6,14,.429,21,40,.525,.556,19,28,.679,7,26,33,14,6,4,13,28
17,2016-01-07,"",Jacksonville State,REG (Conf),W,73,54,"",27,49,.551,5,12,.417,22,37,.595,.602,14,24,.583,8,33,41,19,5,4,17,14,20,67,.299,9,29,.310,11,38,.289,.366,5,8,.625,14,19,33,12,8,2,14,20
18,2016-01-09,"",Tennessee Tech,REG (Conf),L,66,72,"",26,55,.473,6,16,.375,20,39,.513,.527,8,18,.444,10,23,33,17,8,3,9,16,26,48,.542,12,24,.500,14,24,.583,.667,8,15,.533,4,24,28,14,5,2,15,16
19,2016-01-14,@,Tennessee State,REG (Conf),L,52,66,"",19,54,.352,4,18,.222,15,36,.417,.389,10,17,.588,7,21,28,5,8,1,15,17,27,52,.519,4,16,.250,23,36,.639,.558,8,17,.471,8,30,38,8,4,1,16,16
20,2016-01-16,@,Belmont,REG (Conf),L,58,76,"",21,61,.344,4,22,.182,17,39,.436,.377,12,21,.571,13,19,32,9,15,3,20,20,27,56,.482,13,32,.406,14,24,.583,.598,9,12,.750,11,30,41,20,9,2,24,20
21,2016-01-21,"",SIU Edwardsville,REG (Conf),W,90,86,OT,28,69,.406,8,24,.333,20,45,.444,.464,26,36,.722,13,23,36,10,13,3,15,19,28,63,.444,11,27,.407,17,36,.472,.532,19,24,.792,10,27,37,13,10,3,19,23
22,2016-01-23,"",Eastern Illinois,REG (Conf),L,86,87,OT,27,63,.429,7,25,.280,20,38,.526,.484,25,39,.641,13,24,37,15,9,1,12,26,31,66,.470,7,25,.280,24,41,.585,.523,18,25,.720,16,30,46,16,6,2,17,28
23,2016-01-27,@,Morehead State,REG (Conf),L,65,75,"",22,50,.440,8,21,.381,14,29,.483,.520,13,17,.765,7,16,23,13,7,3,16,12,33,60,.550,4,13,.308,29,47,.617,.583,5,9,.556,11,18,29,22,11,4,13,19
24,2016-01-30,@,Southeast Missouri State,REG (Conf),W,86,80,"",29,55,.527,8,18,.444,21,37,.568,.600,20,25,.800,6,26,32,19,8,3,12,15,30,61,.492,8,23,.348,22,38,.579,.557,12,17,.706,9,23,32,21,5,1,13,22
25,2016-02-04,@,UT Martin,REG (Conf),L,77,86,"",26,57,.456,12,34,.353,14,23,.609,.561,13,20,.650,8,19,27,20,9,3,13,19,26,55,.473,11,19,.579,15,36,.417,.573,23,30,.767,11,27,38,17,9,1,16,17
26,2016-02-06,@,Murray State,REG (Conf),W,76,73,"",23,46,.500,7,14,.500,16,32,.500,.576,23,30,.767,7,18,25,16,9,2,13,18,26,58,.448,7,22,.318,19,36,.528,.509,14,18,.778,11,18,29,11,6,0,14,24
27,2016-02-10,@,Eastern Illinois,REG (Conf),W,79,70,"",26,57,.456,4,16,.250,22,41,.537,.491,23,30,.767,15,26,41,15,6,2,11,11,27,62,.435,9,28,.321,18,34,.529,.508,7,8,.875,8,17,25,18,4,5,9,22
28,2016-02-13,"",UT Martin,REG (Conf),L,84,85,OT,26,53,.491,5,19,.263,21,34,.618,.538,27,36,.750,9,29,38,10,5,7,14,21,29,71,.408,9,25,.360,20,46,.435,.472,18,26,.692,14,22,36,13,5,3,8,26
