Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2015-11-13,"",Utah State,REG (Non-Conf),L,70,73,"",22,48,.458,8,19,.421,14,29,.483,.542,18,23,.783,4,26,30,11,3,2,11,18,28,61,.459,8,20,.400,20,41,.488,.525,9,15,.600,11,23,34,13,4,0,11,20
2,2015-11-16,@,South Dakota State,REG (Non-Conf),L,68,85,"",20,40,.500,5,15,.333,15,25,.600,.563,23,32,.719,6,20,26,8,5,5,21,23,31,61,.508,9,22,.409,22,39,.564,.582,14,20,.700,10,16,26,13,7,1,12,22
3,2015-11-19,"","",REG (Non-Conf),W,90,47,"",33,58,.569,13,23,.565,20,35,.571,.681,11,19,.579,9,31,40,14,7,4,15,13,18,56,.321,6,17,.353,12,39,.308,.375,5,9,.556,2,21,23,8,5,3,10,17
4,2015-11-23,N,Central Michigan,REG (Non-Conf),W,63,60,"",18,44,.409,3,16,.188,15,28,.536,.443,24,31,.774,7,24,31,8,4,2,9,17,21,61,.344,11,40,.275,10,21,.476,.434,7,11,.636,13,22,35,14,3,0,10,23
5,2015-11-24,N,Drake,REG (Non-Conf),W,74,58,"",26,58,.448,14,30,.467,12,28,.429,.569,8,15,.533,11,25,36,12,4,4,8,12,23,57,.404,9,20,.450,14,37,.378,.482,3,3,1.000,5,24,29,11,3,0,10,17
6,2015-11-25,N,Murray State,REG (Non-Conf),W,75,59,"",26,46,.565,9,17,.529,17,29,.586,.663,14,23,.609,3,27,30,16,2,3,8,13,25,63,.397,4,16,.250,21,47,.447,.429,5,6,.833,9,19,28,8,2,0,9,19
7,2015-12-01,"","",REG (Non-Conf),W,95,57,"",37,68,.544,7,17,.412,30,51,.588,.596,14,18,.778,14,29,43,20,7,3,4,14,20,56,.357,6,13,.462,14,43,.326,.411,11,15,.733,10,19,29,6,4,6,12,15
8,2015-12-05,@,Brigham Young,REG (Non-Conf),L,68,73,"",27,53,.509,8,21,.381,19,32,.594,.585,6,11,.545,8,20,28,15,2,0,17,15,30,52,.577,6,14,.429,24,38,.632,.635,7,13,.538,5,20,25,15,9,0,14,17
9,2015-12-09,@,Utah Valley,REG (Non-Conf),L,81,84,2OT,25,75,.333,5,25,.200,20,50,.400,.367,26,37,.703,13,41,54,13,8,4,19,27,27,73,.370,8,30,.267,19,43,.442,.425,22,30,.733,7,33,40,11,7,7,12,32
10,2015-12-13,@,Denver,REG (Non-Conf),L,68,69,"",26,51,.510,5,20,.250,21,31,.677,.559,11,14,.786,11,23,34,14,7,3,16,17,25,46,.543,13,27,.481,12,19,.632,.685,6,9,.667,0,15,15,22,7,0,11,18
11,2015-12-18,N,Portland,REG (Non-Conf),W,92,82,OT,30,61,.492,11,29,.379,19,32,.594,.582,21,34,.618,10,34,44,19,8,6,16,16,30,78,.385,7,20,.350,23,58,.397,.429,15,23,.652,14,28,42,11,6,5,12,27
12,2015-12-22,"",South Dakota State,REG (Non-Conf),W,99,95,"",30,51,.588,12,24,.500,18,27,.667,.706,27,36,.750,6,32,38,15,3,6,16,22,37,83,.446,10,20,.500,27,63,.429,.506,11,17,.647,15,19,34,12,6,1,8,28
13,2015-12-28,"","",REG (Non-Conf),W,114,47,"",43,68,.632,19,36,.528,24,32,.750,.772,9,11,.818,5,38,43,31,8,7,7,9,21,72,.292,3,21,.143,18,51,.353,.313,2,5,.400,11,20,31,3,2,1,13,11
14,2016-01-02,"",Idaho State,REG (Conf),W,77,56,"",26,58,.448,5,21,.238,21,37,.568,.491,20,29,.690,7,31,38,15,4,1,11,22,19,59,.322,1,12,.083,18,47,.383,.331,17,21,.810,11,28,39,5,5,2,13,21
15,2016-01-07,"",North Dakota,REG (Conf),W,74,62,"",25,60,.417,7,26,.269,18,34,.529,.475,17,25,.680,13,31,44,14,5,7,13,21,22,56,.393,2,6,.333,20,50,.400,.411,16,22,.727,6,26,32,7,4,2,11,24
16,2016-01-09,"",Northern Colorado,REG (Conf),W,85,68,"",28,56,.500,6,19,.316,22,37,.595,.554,23,34,.676,11,28,39,13,6,4,9,25,23,51,.451,4,13,.308,19,38,.500,.490,18,34,.529,9,25,34,9,3,1,11,28
17,2016-01-14,@,Portland State,REG (Conf),W,73,58,"",30,64,.469,7,17,.412,23,47,.489,.523,6,12,.500,14,30,44,15,3,1,12,15,25,60,.417,4,14,.286,21,46,.457,.450,4,8,.500,5,23,28,17,7,3,9,14
18,2016-01-16,@,Sacramento State,REG (Conf),W,85,74,"",28,49,.571,11,22,.500,17,27,.630,.684,18,31,.581,6,24,30,18,5,1,16,17,27,56,.482,2,10,.200,25,46,.543,.500,18,22,.818,7,20,27,10,10,1,14,21
19,2016-01-23,@,Idaho State,REG (Conf),L,68,69,"",24,58,.414,11,34,.324,13,24,.542,.509,9,10,.900,11,24,35,14,2,3,17,17,26,49,.531,7,12,.583,19,37,.514,.602,10,19,.526,2,22,24,13,9,2,12,12
20,2016-01-28,"",Northern Arizona,REG (Conf),W,76,66,"",27,55,.491,4,23,.174,23,32,.719,.527,18,26,.692,10,30,40,8,8,3,12,10,27,61,.443,6,18,.333,21,43,.488,.492,6,8,.750,6,25,31,10,8,1,10,21
21,2016-01-30,"",Southern Utah,REG (Conf),W,77,50,"",25,54,.463,9,19,.474,16,35,.457,.546,18,26,.692,12,34,46,13,4,5,9,17,19,61,.311,3,9,.333,16,52,.308,.336,9,15,.600,10,20,30,5,3,0,9,22
22,2016-02-04,@,Northern Colorado,REG (Conf),W,64,54,"",23,53,.434,9,24,.375,14,29,.483,.519,9,12,.750,9,27,36,13,6,6,17,18,21,53,.396,3,10,.300,18,43,.419,.425,9,15,.600,7,21,28,6,9,1,14,19
