Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2018-11-09,"",Georgia State,REG (Non-Conf),W,81,74,"",24,55,.436,5,25,.200,19,30,.633,.482,28,43,.651,8,27,35,13,6,5,14,20,28,72,.389,6,19,.316,22,53,.415,.431,12,24,.500,18,24,42,8,11,5,12,31
2,2018-11-12,"","",REG (Non-Conf),W,79,55,"",29,55,.527,8,23,.348,21,32,.656,.600,13,21,.619,5,27,32,15,11,3,12,16,19,51,.373,7,22,.318,12,29,.414,.441,10,10,1.000,4,21,25,14,5,0,20,24
3,2018-11-16,N,Incarnate Word,REG (Non-Conf),W,93,66,"",38,61,.623,12,26,.462,26,35,.743,.721,5,9,.556,6,23,29,20,7,3,10,17,21,48,.438,8,16,.500,13,32,.406,.521,16,23,.696,5,13,18,9,5,0,12,14
4,2018-11-17,N,Miami (OH),REG (Non-Conf),W,73,71,"",23,46,.500,9,19,.474,14,27,.519,.598,18,26,.692,5,14,19,11,4,0,15,24,19,48,.396,5,18,.278,14,30,.467,.448,28,33,.848,14,18,32,8,2,2,16,28
5,2018-11-18,N,Georgia Southern,REG (Non-Conf),L,77,80,"",29,58,.500,9,26,.346,20,32,.625,.578,10,15,.667,7,18,25,13,8,4,16,23,28,54,.519,5,16,.313,23,38,.605,.565,19,23,.826,7,22,29,11,4,2,18,15
6,2018-11-28,@,Creighton,REG (Non-Conf),L,72,98,"",26,47,.553,8,17,.471,18,30,.600,.638,12,22,.545,4,14,18,13,8,3,14,24,32,53,.604,13,24,.542,19,29,.655,.726,21,30,.700,9,22,31,17,6,1,12,19
7,2018-12-03,"","",REG (Non-Conf),W,80,52,"",32,56,.571,9,23,.391,23,33,.697,.652,7,13,.538,6,27,33,18,6,10,12,8,19,64,.297,7,27,.259,12,37,.324,.352,7,9,.778,12,20,32,6,7,1,16,15
8,2018-12-08,@,UC Irvine,REG (Non-Conf),L,51,60,"",18,50,.360,6,22,.273,12,28,.429,.420,9,13,.692,8,19,27,8,9,3,17,24,20,49,.408,6,12,.500,14,37,.378,.469,14,22,.636,13,18,31,9,10,5,15,15
9,2018-12-17,"",North Dakota State,REG (Non-Conf),W,60,53,"",22,50,.440,7,17,.412,15,33,.455,.510,9,14,.643,4,20,24,9,3,2,7,20,17,42,.405,4,18,.222,13,24,.542,.452,15,17,.882,3,23,26,8,4,0,14,18
10,2018-12-19,@,Arizona,REG (Non-Conf),L,42,61,"",14,52,.269,5,23,.217,9,29,.310,.317,9,10,.900,3,23,26,8,6,2,15,20,24,54,.444,2,12,.167,22,42,.524,.463,11,17,.647,7,32,39,10,4,5,16,12
11,2018-12-22,@,South Dakota State,REG (Non-Conf),W,85,74,"",28,59,.475,11,28,.393,17,31,.548,.568,18,25,.720,10,23,33,13,5,4,9,24,25,55,.455,6,19,.316,19,36,.528,.509,18,27,.667,9,22,31,11,4,3,12,18
12,2018-12-29,@,Northern Arizona,REG (Conf),W,86,73,"",32,59,.542,9,25,.360,23,34,.676,.619,13,19,.684,9,27,36,13,6,1,9,20,23,62,.371,11,26,.423,12,36,.333,.460,16,19,.842,10,20,30,12,3,3,13,15
13,2018-12-31,@,Southern Utah,REG (Conf),W,89,76,"",34,64,.531,8,23,.348,26,41,.634,.594,13,18,.722,6,25,31,16,8,1,11,26,21,48,.438,6,21,.286,15,27,.556,.500,28,33,.848,3,26,29,7,6,3,16,20
14,2019-01-03,"",Sacramento State,REG (Conf),W,87,56,"",31,57,.544,13,20,.650,18,37,.486,.658,12,17,.706,10,26,36,19,9,1,19,17,21,55,.382,3,14,.214,18,41,.439,.409,11,19,.579,6,19,25,7,10,3,17,16
15,2019-01-05,"",Portland State,REG (Conf),L,74,77,OT,23,59,.390,5,24,.208,18,35,.514,.432,23,33,.697,10,24,34,13,2,3,10,20,25,61,.410,6,23,.261,19,38,.500,.459,21,27,.778,9,24,33,8,6,2,11,24
16,2019-01-10,@,Eastern Washington,REG (Conf),L,71,78,"",27,56,.482,4,19,.211,23,37,.622,.518,13,19,.684,9,23,32,14,5,0,13,23,24,50,.480,9,17,.529,15,33,.455,.570,21,27,.778,6,24,30,11,6,0,11,19
17,2019-01-12,@,Northern Colorado,REG (Conf),W,88,64,"",35,62,.565,7,13,.538,28,49,.571,.621,11,16,.688,8,26,34,14,9,4,11,18,22,55,.400,2,15,.133,20,40,.500,.418,18,30,.600,8,17,25,11,3,6,13,19
18,2019-01-19,@,Idaho,REG (Conf),W,69,51,"",27,64,.422,7,21,.333,20,43,.465,.477,8,14,.571,11,25,36,11,3,1,6,15,19,53,.358,7,21,.333,12,32,.375,.425,6,7,.857,7,24,31,8,3,5,10,14
19,2019-01-24,"",Idaho State,REG (Conf),W,80,69,"",29,65,.446,10,24,.417,19,41,.463,.523,12,16,.750,10,24,34,16,10,3,9,16,23,53,.434,8,23,.348,15,30,.500,.509,15,20,.750,7,24,31,10,9,5,16,15
20,2019-01-26,"",Weber State,REG (Conf),W,75,68,"",27,59,.458,5,17,.294,22,42,.524,.500,16,24,.667,4,29,33,13,7,4,6,17,26,53,.491,5,15,.333,21,38,.553,.538,11,16,.688,2,32,34,6,0,4,14,19
21,2019-02-02,@,Montana State,REG (Conf),W,83,78,"",25,50,.500,8,21,.381,17,29,.586,.580,25,32,.781,7,24,31,14,6,2,11,20,29,62,.468,8,22,.364,21,40,.525,.532,12,18,.667,9,20,29,17,3,1,11,25
22,2019-02-07,"",Idaho,REG (Conf),W,100,59,"",36,64,.563,13,27,.481,23,37,.622,.664,15,19,.789,13,19,32,23,11,2,8,15,21,47,.447,7,18,.389,14,29,.483,.521,10,10,1.000,3,15,18,11,3,1,22,20
23,2019-02-09,"",Eastern Washington,REG (Conf),W,75,74,"",25,53,.472,10,23,.435,15,30,.500,.566,15,24,.625,6,25,31,15,4,4,11,18,26,56,.464,9,20,.450,17,36,.472,.545,13,18,.722,5,24,29,15,4,2,9,20
24,2019-02-14,@,Weber State,REG (Conf),W,83,80,"",30,63,.476,5,13,.385,25,50,.500,.516,18,22,.818,11,29,40,12,6,2,12,20,26,59,.441,6,20,.300,20,39,.513,.492,22,25,.880,5,22,27,8,3,5,11,15
25,2019-02-16,@,Idaho State,REG (Conf),W,80,68,"",33,60,.550,10,22,.455,23,38,.605,.633,4,6,.667,3,31,34,18,5,2,13,15,23,59,.390,9,21,.429,14,38,.368,.466,13,20,.650,5,22,27,10,8,2,8,11
26,2019-02-23,"",Montana State,REG (Conf),W,89,83,"",34,61,.557,15,30,.500,19,31,.613,.680,6,8,.750,9,16,25,23,7,3,13,18,28,52,.538,11,24,.458,17,28,.607,.644,16,18,.889,6,13,19,17,4,1,13,14
27,2019-02-25,"",Northern Colorado,REG (Conf),L,72,74,"",27,55,.491,9,22,.409,18,33,.545,.573,9,17,.529,10,20,30,13,7,5,15,15,28,53,.528,7,20,.350,21,33,.636,.594,11,16,.688,7,20,27,11,8,4,13,15
28,2019-03-02,"",Southern Utah,REG (Conf),W,70,54,"",26,49,.531,4,13,.308,22,36,.611,.571,14,19,.737,2,31,33,13,6,4,12,17,20,50,.400,5,22,.227,15,28,.536,.450,9,14,.643,2,19,21,10,7,3,13,19
29,2019-03-04,"",Northern Arizona,REG (Conf),W,66,64,"",25,54,.463,8,25,.320,17,29,.586,.537,8,14,.571,11,26,37,16,5,5,13,12,24,57,.421,11,27,.407,13,30,.433,.518,5,6,.833,4,19,23,11,5,1,11,17
