Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2021-11-09,@,Loyola Marymount,REG (Non-Conf),W,75,64,"",25,56,.446,6,17,.353,19,39,.487,.500,19,25,.760,9,24,33,8,7,1,6,22,22,57,.386,7,28,.250,15,29,.517,.447,13,21,.619,15,19,34,7,1,2,11,19
2,2021-11-14,"",UNC Asheville,REG (Non-Conf),W,75,45,"",31,67,.463,6,21,.286,25,46,.543,.507,7,9,.778,17,29,46,19,9,0,11,16,16,53,.302,4,20,.200,12,33,.364,.340,9,12,.750,8,13,21,3,5,5,11,10
3,2021-11-16,"",Tennessee Tech,REG (Non-Conf),W,69,62,"",25,59,.424,9,23,.391,16,36,.444,.500,10,14,.714,11,16,27,16,5,3,7,13,25,62,.403,6,18,.333,19,44,.432,.452,6,11,.545,14,20,34,15,5,5,9,15
4,2021-11-20,@,VCU,REG (Non-Conf),W,56,54,"",21,52,.404,5,18,.278,16,34,.471,.452,9,13,.692,10,19,29,7,4,0,8,18,22,46,.478,4,13,.308,18,33,.545,.522,6,11,.545,6,17,23,8,6,4,12,15
5,2021-11-23,"","",REG (Non-Conf),W,100,39,"",41,72,.569,12,29,.414,29,43,.674,.653,6,9,.667,11,41,52,23,7,1,7,9,15,63,.238,7,40,.175,8,23,.348,.294,2,4,.500,5,20,25,7,4,4,13,9
6,2021-11-27,"",College of Charleston,REG (Non-Conf),L,66,68,"",23,53,.434,7,20,.350,16,33,.485,.500,13,17,.765,8,22,30,9,4,6,14,12,29,65,.446,6,19,.316,23,46,.500,.492,4,8,.500,9,18,27,10,8,5,11,17
7,2021-11-30,@,Tennessee Tech,REG (Non-Conf),W,82,65,"",34,62,.548,7,28,.250,27,34,.794,.605,7,8,.875,8,23,31,20,10,4,13,14,27,60,.450,4,13,.308,23,47,.489,.483,7,10,.700,9,14,23,17,6,5,12,13
8,2021-12-05,@,Lipscomb,REG (Non-Conf),W,85,64,"",32,70,.457,12,25,.480,20,45,.444,.543,9,12,.750,17,27,44,14,9,5,7,19,19,49,.388,4,17,.235,15,32,.469,.429,22,29,.759,5,17,22,10,1,5,10,11
9,2021-12-08,@,UNC Asheville,REG (Non-Conf),W,78,73,"",26,49,.531,7,15,.467,19,34,.559,.602,19,25,.760,7,19,26,12,5,4,9,19,26,58,.448,9,23,.391,17,35,.486,.526,12,15,.800,10,14,24,11,5,3,8,19
10,2021-12-12,"","",REG (Non-Conf),W,104,55,"",40,69,.580,12,28,.429,28,41,.683,.667,12,24,.500,10,29,39,22,11,5,8,10,23,72,.319,6,17,.353,17,55,.309,.361,3,6,.500,14,20,34,5,3,1,20,15
