Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2023-11-06,"",Bradley,REG (Non-Conf),L,71,73,OT,25,74,.338,3,19,.158,22,55,.400,.358,18,29,.621,18,26,44,8,11,1,11,14,25,58,.431,10,30,.333,15,28,.536,.517,13,16,.813,5,33,38,16,9,6,14,20
2,2023-11-10,N,Clemson,REG (Non-Conf),L,76,77,"",28,60,.467,9,22,.409,19,38,.500,.542,11,16,.688,8,24,32,14,5,2,14,23,27,55,.491,6,19,.316,21,36,.583,.545,17,27,.630,5,19,24,16,4,7,9,16
3,2023-11-12,N,Maryland,REG (Non-Conf),W,66,63,"",22,54,.407,1,9,.111,21,45,.467,.417,21,23,.913,7,24,31,8,10,9,13,17,22,57,.386,6,23,.261,16,34,.471,.439,13,20,.650,10,23,33,10,6,3,14,17
4,2023-11-16,"",Alcorn State,REG (Non-Conf),W,80,77,"",27,57,.474,7,19,.368,20,38,.526,.535,19,28,.679,11,31,42,10,9,7,18,17,30,74,.405,6,24,.250,24,50,.480,.446,11,18,.611,9,20,29,10,17,3,11,21
5,2023-11-21,@,Middle Tennessee,REG (Non-Conf),W,58,57,"",22,53,.415,1,11,.091,21,42,.500,.425,13,20,.650,10,26,36,7,5,7,8,14,23,59,.390,4,21,.190,19,38,.500,.424,7,14,.500,9,23,32,11,4,9,8,16
6,2023-11-25,"",Furman,REG (Non-Conf),W,92,86,"",34,58,.586,5,13,.385,29,45,.644,.629,19,23,.826,9,19,28,17,5,5,9,15,30,59,.508,11,25,.440,19,34,.559,.602,15,23,.652,7,16,23,17,7,0,12,21
7,2023-11-28,"",McNeese State,REG (Non-Conf),L,60,81,"",19,64,.297,4,25,.160,15,39,.385,.328,18,25,.720,19,18,37,8,5,7,10,14,30,61,.492,10,19,.526,20,42,.476,.574,11,15,.733,11,26,37,12,8,8,9,24
8,2023-12-01,"",Southern Mississippi,REG (Non-Conf),L,82,85,"",26,56,.464,8,22,.364,18,34,.529,.536,22,33,.667,10,20,30,13,6,1,11,19,28,52,.538,6,16,.375,22,36,.611,.596,23,29,.793,3,25,28,16,7,3,9,22
9,2023-12-09,@,Arkansas State,REG (Non-Conf),L,68,87,"",25,57,.439,6,24,.250,19,33,.576,.491,12,16,.750,9,26,35,14,5,5,13,13,33,65,.508,13,30,.433,20,35,.571,.608,8,11,.727,8,23,31,21,10,3,5,14
10,2023-12-13,@,Alabama A&M,REG (Non-Conf),W,93,82,"",30,59,.508,8,15,.533,22,44,.500,.576,25,36,.694,16,23,39,19,9,3,10,19,26,58,.448,11,23,.478,15,35,.429,.543,19,22,.864,9,17,26,14,5,4,12,23
11,2023-12-17,"","",REG (Non-Conf),W,92,56,"",36,73,.493,5,23,.217,31,50,.620,.527,15,17,.882,10,27,37,21,14,1,8,4,24,61,.393,5,24,.208,19,37,.514,.434,3,6,.500,7,21,28,11,3,6,19,14
12,2023-12-22,"",Drake,REG (Non-Conf),W,79,78,OT,27,53,.509,8,20,.400,19,33,.576,.585,17,26,.654,11,17,28,14,9,5,11,13,30,63,.476,6,19,.316,24,44,.545,.524,12,12,1.000,15,18,33,15,5,0,14,19
13,2023-12-29,"",UNC Asheville,REG (Non-Conf),W,90,85,"",25,67,.373,6,20,.300,19,47,.404,.418,34,36,.944,18,18,36,14,4,7,7,18,28,60,.467,6,18,.333,22,42,.524,.517,23,28,.821,11,20,31,15,3,7,9,22
14,2024-01-02,@,UTSA,REG (Conf),W,78,76,"",26,64,.406,11,20,.550,15,44,.341,.492,15,18,.833,13,31,44,16,5,8,20,18,27,68,.397,9,22,.409,18,46,.391,.463,13,19,.684,12,21,33,12,9,6,10,16
15,2024-01-07,"",South Florida,REG (Conf),W,75,71,"",20,50,.400,5,16,.313,15,34,.441,.450,30,41,.732,7,33,40,8,5,3,9,18,26,58,.448,10,28,.357,16,30,.533,.534,9,19,.474,4,31,35,7,5,7,9,28
16,2024-01-14,@,Florida Atlantic,REG (Conf),L,73,86,"",28,71,.394,5,26,.192,23,45,.511,.430,12,15,.800,10,22,32,8,5,2,8,18,33,68,.485,8,27,.296,25,41,.610,.544,12,14,.857,12,31,43,16,4,5,10,17
17,2024-01-17,"",Tulane,REG (Conf),W,83,69,"",34,70,.486,6,22,.273,28,48,.583,.529,9,17,.529,13,36,49,18,7,1,11,17,23,58,.397,7,22,.318,16,36,.444,.457,16,20,.800,1,28,29,10,5,4,10,17
18,2024-01-20,"",East Carolina,REG (Conf),W,69,61,"",25,58,.431,5,15,.333,20,43,.465,.474,14,18,.778,8,23,31,12,7,5,9,10,22,60,.367,8,24,.333,14,36,.389,.433,9,12,.750,10,27,37,8,5,3,16,17
19,2024-01-23,@,Charlotte,REG (Conf),L,70,76,"",25,47,.532,5,13,.385,20,34,.588,.585,15,22,.682,6,17,23,12,5,4,12,18,25,48,.521,6,17,.353,19,31,.613,.583,20,28,.714,7,13,20,16,7,2,7,15
20,2024-01-28,"",Memphis,REG (Conf),W,97,88,"",31,60,.517,9,20,.450,22,40,.550,.592,26,34,.765,16,22,38,10,7,4,21,18,31,64,.484,10,23,.435,21,41,.512,.563,16,23,.696,13,16,29,14,15,1,21,24
21,2024-01-31,@,North Texas,REG (Conf),W,82,79,OT,28,58,.483,5,16,.313,23,42,.548,.526,21,24,.875,7,24,31,11,10,4,10,19,27,62,.435,7,22,.318,20,40,.500,.492,18,25,.720,13,20,33,9,8,5,10,20
22,2024-02-04,@,SMU,REG (Conf),L,69,72,"",27,56,.482,6,19,.316,21,37,.568,.536,9,11,.818,9,22,31,21,3,8,15,15,28,64,.438,5,23,.217,23,41,.561,.477,11,17,.647,8,18,26,19,12,8,6,12
23,2024-02-08,"",Florida Atlantic,REG (Conf),W,76,73,OT,28,63,.444,6,21,.286,22,42,.524,.492,14,17,.824,14,31,45,16,4,7,13,16,26,77,.338,10,28,.357,16,49,.327,.403,11,14,.786,16,24,40,12,10,2,9,14
24,2024-02-11,@,Tulsa,REG (Conf),W,70,63,"",24,64,.375,7,25,.280,17,39,.436,.430,15,22,.682,13,25,38,14,7,4,7,14,24,56,.429,3,15,.200,21,41,.512,.455,12,15,.800,7,31,38,9,6,3,12,19
25,2024-02-18,"",North Texas,REG (Conf),W,71,62,"",21,49,.429,3,12,.250,18,37,.486,.459,26,31,.839,11,25,36,7,3,9,14,12,25,60,.417,4,18,.222,21,42,.500,.450,8,10,.800,5,19,24,9,10,2,8,19
26,2024-02-21,"",Rice,REG (Conf),L,71,94,"",22,64,.344,9,23,.391,13,41,.317,.414,18,22,.818,17,14,31,12,4,2,8,14,35,58,.603,11,19,.579,24,39,.615,.698,13,16,.813,5,25,30,14,4,4,5,18
27,2024-02-25,@,Tulane,REG (Conf),W,78,67,"",30,56,.536,5,18,.278,25,38,.658,.580,13,18,.722,9,29,38,21,7,5,13,14,24,57,.421,8,20,.400,16,37,.432,.491,11,19,.579,4,15,19,15,7,3,11,14
28,2024-02-28,"",Wichita State,REG (Conf),L,66,74,"",23,57,.404,5,16,.313,18,41,.439,.447,15,22,.682,9,21,30,15,8,3,12,12,27,54,.500,8,15,.533,19,39,.487,.574,12,16,.750,8,28,36,12,9,1,18,19
29,2024-03-03,@,Memphis,REG (Conf),L,87,106,"",32,59,.542,9,26,.346,23,33,.697,.619,14,19,.737,9,16,25,17,6,5,18,24,35,73,.479,8,20,.400,27,53,.509,.534,28,36,.778,20,18,38,15,8,3,8,16
30,2024-03-07,@,Temple,REG (Conf),W,100,72,"",37,61,.607,10,18,.556,27,43,.628,.689,16,24,.667,9,30,39,22,6,3,7,18,24,50,.480,8,21,.381,16,29,.552,.560,16,24,.667,1,16,17,9,3,3,10,17
31,2024-03-10,"",SMU,REG (Conf),W,74,70,"",21,54,.389,5,14,.357,16,40,.400,.435,27,33,.818,10,28,38,7,8,4,12,16,27,66,.409,8,27,.296,19,39,.487,.470,8,15,.533,13,23,36,18,7,3,9,26
32,2024-03-15,N,Wichita State,CTOURN,W,72,60,"",26,63,.413,6,18,.333,20,45,.444,.460,14,22,.636,13,23,36,13,5,7,4,13,23,59,.390,5,20,.250,18,39,.462,.432,9,13,.692,9,27,36,10,3,7,7,18
33,2024-03-16,N,South Florida,CTOURN,W,93,83,"",32,60,.533,7,19,.368,25,41,.610,.592,22,30,.733,11,27,38,17,7,4,7,20,26,64,.406,15,38,.395,11,26,.423,.523,16,22,.727,8,17,25,18,5,3,8,21
34,2024-03-17,N,Temple,CTOURN,W,85,69,"",31,63,.492,8,19,.421,23,44,.523,.556,15,22,.682,6,25,31,19,13,5,8,13,25,61,.410,5,21,.238,20,40,.500,.451,14,17,.824,11,26,37,17,6,6,14,18
