Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2017-11-11,@,Longwood,REG (Non-Conf),W,74,61,"",25,56,.446,6,18,.333,19,38,.500,.500,18,25,.720,15,27,42,9,13,4,20,22,22,56,.393,4,18,.222,18,38,.474,.429,13,18,.722,8,19,27,12,11,8,22,21
2,2017-11-15,"","",REG (Non-Conf),W,89,66,"",31,59,.525,2,13,.154,29,46,.630,.542,25,34,.735,13,27,40,11,18,5,19,25,23,58,.397,8,21,.381,15,37,.405,.466,12,20,.600,7,17,24,11,6,1,26,23
3,2017-11-16,"","",REG (Non-Conf),W,91,68,"",36,62,.581,6,20,.300,30,42,.714,.629,13,17,.765,10,27,37,14,14,2,22,22,23,50,.460,9,20,.450,14,30,.467,.550,13,27,.481,4,12,16,13,7,1,20,15
4,2017-11-18,"","",REG (Non-Conf),W,118,64,"",42,71,.592,9,19,.474,33,52,.635,.655,25,34,.735,17,19,36,26,20,1,20,22,19,44,.432,8,21,.381,11,23,.478,.523,18,24,.750,3,11,14,13,11,1,38,25
5,2017-11-22,@,Mississippi State,REG (Non-Conf),L,75,80,"",25,67,.373,9,27,.333,16,40,.400,.440,16,18,.889,12,15,27,7,8,2,11,27,24,43,.558,6,18,.333,18,25,.720,.628,26,35,.743,6,25,31,14,4,10,18,15
6,2017-11-26,"",Florida A&M,REG (Non-Conf),W,79,63,"",29,54,.537,4,12,.333,25,42,.595,.574,17,24,.708,8,20,28,14,12,5,15,22,18,45,.400,7,17,.412,11,28,.393,.478,20,24,.833,7,18,25,10,8,1,24,23
7,2017-11-28,"",North Dakota State,REG (Non-Conf),W,54,50,"",17,52,.327,2,13,.154,15,39,.385,.346,18,28,.643,11,21,32,6,13,3,16,19,18,47,.383,8,22,.364,10,25,.400,.468,6,11,.545,7,24,31,13,8,3,28,24
8,2017-12-02,"",LouisianaâMonroe,REG (Non-Conf),W,68,65,"",23,51,.451,6,18,.333,17,33,.515,.510,16,27,.593,8,21,29,14,5,2,8,19,21,44,.477,8,17,.471,13,27,.481,.568,15,22,.682,5,20,25,13,4,3,13,22
9,2017-12-06,@,Louisiana Tech,REG (Non-Conf),W,85,83,"",34,68,.500,7,15,.467,27,53,.509,.551,10,14,.714,7,15,22,14,12,2,10,20,25,46,.543,11,16,.688,14,30,.467,.663,22,26,.846,6,21,27,14,2,9,17,15
10,2017-12-09,"",Rice,REG (Non-Conf),W,81,62,"",29,66,.439,10,22,.455,19,44,.432,.515,13,19,.684,9,18,27,16,17,1,14,33,17,40,.425,1,17,.059,16,23,.696,.438,27,46,.587,9,26,35,7,8,1,27,23
11,2017-12-16,@,Louisiana State,REG (Non-Conf),W,83,82,"",30,61,.492,12,25,.480,18,36,.500,.590,11,15,.733,9,20,29,17,10,0,17,23,25,51,.490,9,20,.450,16,31,.516,.578,23,29,.793,9,20,29,16,10,5,17,17
12,2017-12-19,@,Missouri,REG (Non-Conf),L,81,82,"",31,63,.492,6,16,.375,25,47,.532,.540,13,17,.765,12,9,21,12,11,1,12,23,24,43,.558,11,22,.500,13,21,.619,.686,23,27,.852,7,18,25,17,10,6,21,20
13,2017-12-21,"","",REG (Non-Conf),W,116,66,"",50,80,.625,9,21,.429,41,59,.695,.681,7,10,.700,13,29,42,31,13,6,12,19,26,60,.433,4,15,.267,22,45,.489,.467,10,12,.833,5,12,17,12,8,1,21,8
14,2017-12-28,@,Southeastern Louisiana,REG (Conf),L,62,73,"",23,53,.434,4,14,.286,19,39,.487,.472,12,18,.667,10,16,26,8,6,1,22,27,19,40,.475,9,21,.429,10,19,.526,.588,26,37,.703,8,24,32,14,10,6,22,18
15,2018-01-03,"",Nicholls State,REG (Conf),W,81,64,"",29,59,.492,4,14,.286,25,45,.556,.525,19,27,.704,8,27,35,16,11,2,16,22,21,55,.382,5,23,.217,16,32,.500,.427,17,27,.630,11,23,34,10,10,2,23,22
16,2018-01-06,@,Northwestern State,REG (Conf),W,64,56,"",22,48,.458,0,16,.000,22,32,.688,.458,20,32,.625,8,30,38,8,5,3,17,23,18,49,.367,5,20,.250,13,29,.448,.418,15,31,.484,7,19,26,6,5,4,15,28
17,2018-01-10,"",New Orleans,REG (Conf),W,78,68,"",29,60,.483,7,17,.412,22,43,.512,.542,13,18,.722,9,19,28,18,5,4,13,21,25,55,.455,5,17,.294,20,38,.526,.500,13,19,.684,10,25,35,16,4,1,16,21
18,2018-01-13,"",Incarnate Word,REG (Conf),W,83,63,"",31,70,.443,5,16,.313,26,54,.481,.479,16,19,.842,14,19,33,13,10,1,10,17,22,54,.407,4,14,.286,18,40,.450,.444,15,22,.682,10,21,31,11,6,5,19,19
19,2018-01-17,@,Abilene Christian,REG (Conf),W,76,66,"",23,59,.390,4,17,.235,19,42,.452,.424,26,36,.722,15,18,33,10,11,2,13,23,19,43,.442,6,17,.353,13,26,.500,.512,22,29,.759,5,21,26,15,4,8,22,28
20,2018-01-24,@,Central Arkansas,REG (Conf),L,92,100,"",33,68,.485,6,18,.333,27,50,.540,.529,20,30,.667,12,20,32,14,10,4,17,27,30,57,.526,16,27,.593,14,30,.467,.667,24,37,.649,8,22,30,23,10,7,17,23
21,2018-01-27,"",Sam Houston State,REG (Conf),W,82,66,"",31,47,.660,6,15,.400,25,32,.781,.723,14,18,.778,7,23,30,14,4,2,19,23,20,51,.392,4,19,.211,16,32,.500,.431,22,30,.733,8,12,20,7,10,0,10,19
22,2018-01-31,"",Houston Baptist,REG (Conf),W,102,82,"",37,66,.561,12,24,.500,25,42,.595,.652,16,20,.800,10,25,35,24,10,5,24,27,24,59,.407,10,26,.385,14,33,.424,.492,24,36,.667,12,18,30,15,15,4,23,18
23,2018-02-03,@,Lamar,REG (Conf),L,54,76,"",18,49,.367,7,20,.350,11,29,.379,.439,11,18,.611,7,18,25,10,8,2,19,21,26,57,.456,9,25,.360,17,32,.531,.535,15,25,.600,14,26,40,16,11,5,17,22
24,2018-02-08,@,McNeese State,REG (Conf),W,99,95,"",35,66,.530,15,25,.600,20,41,.488,.644,14,26,.538,6,23,29,15,10,2,13,23,32,61,.525,11,26,.423,21,35,.600,.615,20,29,.690,8,25,33,16,6,2,22,24
25,2018-02-10,"",Northwestern State,REG (Conf),W,97,50,"",34,51,.667,9,19,.474,25,32,.781,.755,20,30,.667,3,25,28,18,12,3,13,20,21,54,.389,2,11,.182,19,43,.442,.407,6,16,.375,8,15,23,10,4,3,19,18
26,2018-02-14,@,Texas A&MâCorpus Christi,REG (Conf),W,87,68,"",24,50,.480,9,18,.500,15,32,.469,.570,30,41,.732,8,26,34,19,10,3,11,19,22,55,.400,7,18,.389,15,37,.405,.464,17,22,.773,7,20,27,16,4,2,18,25
27,2018-02-17,@,Incarnate Word,REG (Conf),W,81,70,"",24,52,.462,9,19,.474,15,33,.455,.548,24,30,.800,9,20,29,13,12,2,17,23,20,49,.408,10,21,.476,10,28,.357,.510,20,24,.833,7,18,25,12,7,5,20,27
28,2018-02-21,"",Central Arkansas,REG (Conf),W,97,62,"",37,65,.569,11,24,.458,26,41,.634,.654,12,24,.500,10,32,42,22,13,3,12,17,20,62,.323,6,24,.250,14,38,.368,.371,16,22,.727,11,24,35,11,7,1,18,18
29,2018-02-24,"",Lamar,REG (Conf),L,66,71,"",22,56,.393,6,24,.250,16,32,.500,.446,16,22,.727,10,26,36,10,5,5,13,17,24,58,.414,10,25,.400,14,33,.424,.500,13,19,.684,7,25,32,10,5,2,14,19
30,2018-02-28,"",Abilene Christian,REG (Conf),W,76,56,"",27,54,.500,8,21,.381,19,33,.576,.574,14,20,.700,6,22,28,12,12,2,12,17,22,51,.431,7,18,.389,15,33,.455,.500,5,11,.455,7,21,28,17,6,2,23,20
31,2018-03-03,@,Sam Houston State,REG (Conf),W,65,53,"",24,57,.421,8,24,.333,16,33,.485,.491,9,12,.750,12,27,39,13,7,7,16,24,17,53,.321,1,17,.059,16,36,.444,.330,18,27,.667,13,20,33,9,9,3,13,15
32,2018-03-08,N,Central Arkansas,CTOURN,W,86,64,"",30,65,.462,9,22,.409,21,43,.488,.531,17,19,.895,16,24,40,15,11,5,15,19,19,49,.388,8,19,.421,11,30,.367,.469,18,24,.750,6,17,23,14,10,5,16,17
33,2018-03-09,N,Nicholls State,CTOURN,W,78,66,"",23,50,.460,3,16,.188,20,34,.588,.490,29,41,.707,9,33,42,15,9,9,16,22,17,59,.288,7,22,.318,10,37,.270,.347,25,33,.758,11,22,33,8,11,2,16,29
34,2018-03-10,N,Southeastern Louisiana,CTOURN,W,59,55,"",24,57,.421,7,15,.467,17,42,.405,.482,4,8,.500,13,20,33,11,4,3,10,14,20,44,.455,6,19,.316,14,25,.560,.523,9,13,.692,3,22,25,15,4,1,15,15
