Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2013-11-08,N,Colorado,REG (Non-Conf),W,72,60,"",24,54,.444,8,20,.400,16,34,.471,.519,16,23,.696,10,29,39,12,2,3,13,23,22,66,.333,2,19,.105,20,47,.426,.348,14,22,.636,18,21,39,10,7,3,6,21
2,2013-11-12,"",South Carolina,REG (Non-Conf),W,66,64,"",19,49,.388,6,17,.353,13,32,.406,.449,22,43,.512,13,26,39,12,4,6,15,26,18,50,.360,3,8,.375,15,42,.357,.390,25,36,.694,10,19,29,14,9,4,7,29
3,2013-11-17,"",LouisianaâLafayette,REG (Non-Conf),W,87,68,"",27,46,.587,5,11,.455,22,35,.629,.641,28,36,.778,6,27,33,18,4,12,14,17,23,67,.343,8,25,.320,15,42,.357,.403,14,16,.875,15,14,29,13,5,1,11,28
4,2013-11-20,"",Charleston Southern,REG (Non-Conf),W,69,64,"",21,51,.412,7,15,.467,14,36,.389,.480,20,26,.769,9,28,37,15,4,11,13,12,22,63,.349,12,26,.462,10,37,.270,.444,8,11,.727,9,16,25,14,1,3,9,20
5,2013-11-25,@,"",REG (Non-Conf),W,93,77,"",31,62,.500,11,25,.440,20,37,.541,.589,20,27,.741,12,30,42,19,7,7,14,17,26,69,.377,14,32,.438,12,37,.324,.478,11,13,.846,13,16,29,9,9,2,12,21
6,2013-11-26,N,Dayton,REG (Non-Conf),W,67,66,"",25,50,.500,4,9,.444,21,41,.512,.540,13,19,.684,12,20,32,9,5,5,13,12,24,53,.453,11,20,.550,13,33,.394,.557,7,9,.778,4,15,19,14,10,3,12,18
7,2013-11-27,N,Syracuse,REG (Non-Conf),L,67,74,"",26,47,.553,9,19,.474,17,28,.607,.649,6,12,.500,9,21,30,15,2,3,19,15,30,59,.508,4,12,.333,26,47,.553,.542,10,11,.909,7,10,17,17,11,2,7,13
8,2013-12-01,"","",REG (Non-Conf),W,104,59,"",38,60,.633,10,19,.526,28,41,.683,.717,18,29,.621,16,25,41,27,8,1,11,9,22,58,.379,5,27,.185,17,31,.548,.422,10,12,.833,9,12,21,15,4,0,13,19
9,2013-12-06,N,Kentucky,REG (Non-Conf),W,67,62,"",26,55,.473,2,11,.182,24,44,.545,.491,13,22,.591,14,22,36,14,4,6,13,18,21,50,.420,8,17,.471,13,33,.394,.500,12,23,.522,7,15,22,19,0,5,9,16
10,2013-12-18,"",Northwestern State,REG (Non-Conf),W,91,84,OT,32,63,.508,8,17,.471,24,46,.522,.571,19,28,.679,17,19,36,19,6,5,10,13,34,69,.493,6,18,.333,28,51,.549,.536,10,14,.714,13,18,31,15,4,2,12,18
11,2013-12-22,"",Southern,REG (Non-Conf),W,81,56,"",22,44,.500,5,13,.385,17,31,.548,.557,32,47,.681,9,27,36,11,7,5,13,17,18,53,.340,6,17,.353,12,36,.333,.396,14,19,.737,9,18,27,10,2,1,15,31
12,2013-12-30,"",Oral Roberts,REG (Non-Conf),W,81,55,"",30,58,.517,6,13,.462,24,45,.533,.569,15,23,.652,11,23,34,24,8,5,9,16,21,58,.362,1,13,.077,20,45,.444,.371,12,20,.600,12,18,30,14,2,2,13,17
13,2014-01-03,"",Savannah State,REG (Non-Conf),W,80,50,"",27,51,.529,7,18,.389,20,33,.606,.598,19,28,.679,12,27,39,19,4,4,9,10,21,63,.333,6,23,.261,15,40,.375,.381,2,4,.500,14,13,27,11,4,2,11,21
14,2014-01-07,@,Iowa State,REG (Conf),L,72,87,"",28,66,.424,11,25,.440,17,41,.415,.508,5,10,.500,13,24,37,13,4,5,19,17,34,62,.548,10,25,.400,24,37,.649,.629,9,15,.600,6,23,29,23,10,1,9,13
15,2014-01-11,"",TCU,REG (Conf),W,88,62,"",30,70,.429,7,23,.304,23,47,.489,.479,21,21,1.000,22,26,48,18,5,9,10,19,24,57,.421,5,10,.500,19,47,.404,.465,9,20,.450,9,14,23,17,6,6,7,15
16,2014-01-15,@,Texas Tech,REG (Conf),L,72,82,"",26,63,.413,4,20,.200,22,43,.512,.444,16,24,.667,15,11,26,6,7,3,5,24,28,49,.571,5,11,.455,23,38,.605,.622,21,29,.724,12,22,34,15,3,2,9,17
17,2014-01-18,"",Oklahoma,REG (Conf),L,64,66,"",24,59,.407,6,20,.300,18,39,.462,.458,10,20,.500,9,24,33,14,3,3,11,18,22,56,.393,7,26,.269,15,30,.500,.455,15,20,.750,8,23,31,16,3,3,12,18
18,2014-01-20,@,Kansas,REG (Conf),L,68,78,"",23,59,.390,13,27,.481,10,32,.313,.500,9,20,.450,18,11,29,15,9,4,16,25,23,40,.575,6,15,.400,17,25,.680,.650,26,29,.897,7,22,29,12,7,4,16,15
19,2014-01-25,"",Texas,REG (Conf),L,60,74,"",18,56,.321,3,17,.176,15,39,.385,.348,21,32,.656,9,27,36,11,5,8,13,26,26,58,.448,2,11,.182,24,47,.511,.466,20,34,.588,11,29,40,16,8,4,8,20
20,2014-01-28,"",West Virginia,REG (Conf),L,64,66,"",20,44,.455,10,20,.500,10,24,.417,.568,14,23,.609,8,27,35,16,1,6,17,18,24,60,.400,8,23,.348,16,37,.432,.467,10,15,.667,9,15,24,16,6,5,6,20
21,2014-02-01,@,Oklahoma State,REG (Conf),W,76,70,"",28,54,.519,11,23,.478,17,31,.548,.620,9,14,.643,8,24,32,11,9,0,16,18,23,50,.460,6,21,.286,17,29,.586,.520,18,26,.692,5,19,24,14,9,3,14,13
22,2014-02-04,"",Kansas,REG (Conf),L,52,69,"",16,55,.291,6,20,.300,10,35,.286,.345,14,21,.667,9,16,25,15,5,5,11,19,25,54,.463,6,10,.600,19,44,.432,.519,13,20,.650,10,35,45,20,5,5,13,17
23,2014-02-08,@,Oklahoma,REG (Conf),L,72,88,"",25,59,.424,9,23,.391,16,36,.444,.500,13,19,.684,9,18,27,14,5,3,8,20,30,56,.536,14,29,.483,16,27,.593,.661,14,19,.737,10,21,31,16,4,3,8,16
24,2014-02-12,@,TCU,REG (Conf),W,91,58,"",31,58,.534,16,27,.593,15,31,.484,.672,13,20,.650,18,26,44,24,8,7,14,17,20,50,.400,4,14,.286,16,36,.444,.440,14,18,.778,3,13,16,11,6,5,12,16
25,2014-02-15,"",Kansas State,REG (Conf),W,87,73,2OT,30,70,.429,6,25,.240,24,45,.533,.471,21,31,.677,18,30,48,22,5,10,17,17,28,73,.384,4,18,.222,24,55,.436,.411,13,21,.619,15,21,36,25,8,0,13,24
26,2014-02-17,"",Oklahoma State,REG (Conf),W,70,64,OT,23,61,.377,8,21,.381,15,40,.375,.443,16,28,.571,19,25,44,14,4,8,14,17,22,59,.373,7,21,.333,15,38,.395,.432,13,19,.684,10,22,32,15,3,2,11,24
27,2014-02-22,@,West Virginia,REG (Conf),W,88,75,"",32,59,.542,9,20,.450,23,39,.590,.619,15,21,.714,11,20,31,15,1,10,4,18,22,55,.400,11,21,.524,11,34,.324,.500,20,25,.800,11,19,30,9,3,2,4,17
28,2014-02-26,@,Texas,REG (Conf),L,69,74,"",22,61,.361,8,22,.364,14,39,.359,.426,17,27,.630,16,18,34,11,4,5,5,18,28,59,.475,8,16,.500,20,43,.465,.542,10,19,.526,15,21,36,17,1,8,7,16
29,2014-03-01,"",Texas Tech,REG (Conf),W,59,49,"",16,53,.302,7,31,.226,9,22,.409,.368,20,25,.800,18,18,36,11,6,4,9,16,20,42,.476,2,11,.182,18,31,.581,.500,7,17,.412,8,15,23,12,4,2,12,21
30,2014-03-04,"",Iowa State,REG (Conf),W,74,61,"",27,57,.474,7,19,.368,20,38,.526,.535,13,17,.765,11,22,33,15,11,4,9,11,24,60,.400,12,29,.414,12,31,.387,.500,1,2,.500,10,18,28,18,4,2,14,15
31,2014-03-08,@,Kansas State,REG (Conf),W,76,74,"",24,48,.500,5,15,.333,19,33,.576,.552,23,32,.719,7,17,24,11,5,5,9,20,24,56,.429,7,18,.389,17,38,.447,.491,19,27,.704,13,19,32,16,6,1,11,26
32,2014-03-12,N,TCU,CTOURN,W,76,68,"",31,57,.544,4,13,.308,27,44,.614,.579,10,13,.769,15,23,38,15,6,6,13,18,24,53,.453,8,19,.421,16,34,.471,.528,12,19,.632,9,13,22,17,12,1,9,12
33,2014-03-13,N,Oklahoma,CTOURN,W,78,73,"",24,48,.500,7,14,.500,17,34,.500,.573,23,35,.657,12,22,34,16,5,5,11,13,28,66,.424,12,35,.343,16,31,.516,.515,5,7,.714,12,18,30,18,6,2,9,21
34,2014-03-14,N,Texas,CTOURN,W,86,69,"",25,58,.431,12,24,.500,13,34,.382,.534,24,30,.800,16,26,42,12,2,10,6,12,31,78,.397,5,15,.333,26,63,.413,.429,2,8,.250,22,19,41,18,3,4,5,20
35,2014-03-15,N,Iowa State,CTOURN,L,65,74,"",23,57,.404,8,23,.348,15,34,.441,.474,11,16,.688,8,18,26,12,8,1,8,18,24,48,.500,8,15,.533,16,33,.485,.583,18,24,.750,9,29,38,14,4,0,12,14
