Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2013-11-08,"",Weber State,REG (Non-Conf),W,81,72,"",32,72,.444,3,9,.333,29,63,.460,.465,14,20,.700,13,32,45,18,4,5,7,20,26,66,.394,6,18,.333,20,48,.417,.439,14,21,.667,9,26,35,9,3,7,10,17
2,2013-11-11,@,Stanford,REG (Non-Conf),W,112,103,"",38,71,.535,8,15,.533,30,56,.536,.592,28,43,.651,12,25,37,23,8,3,11,24,34,74,.459,9,27,.333,25,47,.532,.520,26,34,.765,14,20,34,14,5,4,16,28
3,2013-11-15,"",Mount St. Mary's,REG (Non-Conf),W,108,76,"",41,68,.603,8,18,.444,33,50,.660,.662,18,30,.600,9,39,48,26,7,5,12,20,26,70,.371,12,40,.300,14,30,.467,.457,12,18,.667,7,23,30,13,10,5,10,28
4,2013-11-16,"","",REG (Non-Conf),W,84,60,"",26,62,.419,1,21,.048,25,41,.610,.427,31,43,.721,10,31,41,14,12,3,7,19,17,49,.347,9,23,.391,8,26,.308,.439,17,27,.630,5,25,30,13,4,2,20,28
5,2013-11-20,"",Iowa State,REG (Non-Conf),L,88,90,"",36,84,.429,4,14,.286,32,70,.457,.452,12,20,.600,14,28,42,15,8,3,8,15,36,70,.514,7,24,.292,29,46,.630,.564,11,17,.647,7,32,39,16,6,4,13,20
6,2013-11-25,N,Texas,REG (Non-Conf),W,86,82,"",28,62,.452,10,12,.833,18,50,.360,.532,20,28,.714,4,32,36,18,7,2,16,23,28,74,.378,6,24,.250,22,50,.440,.419,20,31,.645,15,30,45,13,12,9,13,22
7,2013-11-26,N,Wichita State,REG (Non-Conf),L,62,75,"",18,58,.310,5,20,.250,13,38,.342,.353,21,30,.700,8,27,35,7,5,1,13,21,24,68,.353,6,28,.214,18,40,.450,.397,21,25,.840,14,30,44,13,6,6,11,23
8,2013-11-30,N,Utah State,REG (Non-Conf),W,85,74,"",32,69,.464,2,12,.167,30,57,.526,.478,19,27,.704,13,24,37,18,10,3,7,9,31,66,.470,8,22,.364,23,44,.523,.530,4,6,.667,9,28,37,19,4,3,16,17
9,2013-12-03,"",North Texas,REG (Non-Conf),W,97,67,"",38,77,.494,4,12,.333,34,65,.523,.519,17,24,.708,12,45,57,24,7,5,15,15,28,79,.354,6,23,.261,22,56,.393,.392,5,14,.357,8,26,34,13,8,5,12,20
10,2013-12-07,N,Massachusetts,REG (Non-Conf),L,96,105,"",33,68,.485,4,13,.308,29,55,.527,.515,26,33,.788,9,22,31,15,3,1,11,24,35,63,.556,9,23,.391,26,40,.650,.627,26,31,.839,2,22,24,29,4,6,14,24
11,2013-12-11,"",Prairie View A&M,REG (Non-Conf),W,100,52,"",35,57,.614,10,14,.714,25,43,.581,.702,20,29,.690,9,31,40,27,13,4,15,13,19,65,.292,4,27,.148,15,38,.395,.323,10,14,.714,9,15,24,8,7,2,20,20
12,2013-12-14,@,Utah,REG (Non-Conf),L,64,81,"",21,64,.328,5,19,.263,16,45,.356,.367,17,31,.548,12,27,39,10,8,6,10,19,27,65,.415,9,29,.310,18,36,.500,.485,18,23,.783,6,32,38,18,7,7,9,22
13,2013-12-21,@,Oregon,REG (Non-Conf),L,96,100,OT,34,72,.472,6,16,.375,28,56,.500,.514,22,36,.611,16,31,47,15,5,4,18,23,33,81,.407,10,32,.313,23,49,.469,.469,24,31,.774,14,21,35,15,12,6,10,22
14,2013-12-28,@,Loyola Marymount,REG (Conf),L,76,87,"",28,63,.444,3,10,.300,25,53,.472,.468,17,26,.654,9,29,38,14,4,2,13,21,29,69,.420,8,17,.471,21,52,.404,.478,21,27,.778,10,26,36,19,9,4,6,20
15,2013-12-30,@,Pepperdine,REG (Conf),L,74,80,"",27,67,.403,1,11,.091,26,56,.464,.410,19,29,.655,18,24,42,12,10,6,9,18,26,58,.448,13,24,.542,13,34,.382,.560,15,23,.652,13,25,38,14,3,9,14,20
