Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2020-11-26,"",Mississippi Valley State,REG (Non-Conf),W,116,62,"",41,63,.651,21,33,.636,20,30,.667,.817,13,15,.867,5,36,41,28,13,3,17,17,23,63,.365,11,33,.333,12,30,.400,.452,5,9,.556,5,17,22,7,12,4,22,19
2,2020-11-28,@,Arkansas,REG (Non-Conf),L,54,69,"",21,58,.362,2,13,.154,19,45,.422,.379,10,13,.769,10,25,35,10,5,2,16,17,23,55,.418,6,22,.273,17,33,.515,.473,17,26,.654,10,27,37,10,9,8,16,14
3,2020-12-04,@,Mississippi State,REG (Non-Conf),L,63,69,"",20,56,.357,7,23,.304,13,33,.394,.420,16,20,.800,13,18,31,11,2,0,8,18,26,54,.481,1,10,.100,25,44,.568,.491,16,22,.727,11,26,37,6,4,7,10,21
4,2020-12-11,@,West Virginia,REG (Non-Conf),L,50,62,"",19,55,.345,4,19,.211,15,36,.417,.382,8,13,.615,10,20,30,7,9,1,14,22,23,61,.377,3,12,.250,20,49,.408,.402,13,17,.765,20,27,47,13,5,2,15,12
5,2020-12-15,"",ArkansasâPine Bluff,REG (Non-Conf),W,81,56,"",32,56,.571,8,16,.500,24,40,.600,.643,9,17,.529,6,22,28,13,9,4,9,12,22,55,.400,4,13,.308,18,42,.429,.436,8,8,1.000,7,22,29,8,4,3,19,18
6,2020-12-17,"",Houston Baptist,REG (Non-Conf),W,85,55,"",36,59,.610,8,18,.444,28,41,.683,.678,5,10,.500,7,30,37,20,7,4,11,11,19,57,.333,9,19,.474,10,38,.263,.412,8,8,1.000,6,18,24,9,7,3,17,10
7,2020-12-22,"","",REG (Non-Conf),W,110,78,"",41,73,.562,12,28,.429,29,45,.644,.644,16,22,.727,12,22,34,21,5,2,10,13,30,53,.566,11,20,.550,19,33,.576,.670,7,12,.583,3,17,20,6,5,0,20,22
8,2021-01-02,@,Loyola Chicago,REG (Non-Conf),L,49,57,"",20,45,.444,4,15,.267,16,30,.533,.489,5,6,.833,4,21,25,8,7,5,18,15,20,48,.417,4,15,.267,16,33,.485,.458,13,17,.765,8,18,26,12,11,1,13,12
9,2021-01-08,@,UTSA,REG (Conf),W,77,70,"",27,52,.519,10,23,.435,17,29,.586,.615,13,16,.813,5,23,28,20,6,5,11,13,26,63,.413,9,26,.346,17,37,.459,.484,9,12,.750,7,18,25,13,8,0,9,16
10,2021-01-09,@,UTSA,REG (Conf),L,69,77,"",21,54,.389,5,22,.227,16,32,.500,.435,22,25,.880,9,25,34,10,8,1,11,17,28,55,.509,10,23,.435,18,32,.563,.600,11,15,.733,5,24,29,11,6,2,11,19
