Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2020-11-25,@,Missouri,REG (Non-Conf),L,64,91,"",23,66,.348,7,35,.200,16,31,.516,.402,11,12,.917,11,18,29,10,7,3,15,20,34,64,.531,10,25,.400,24,39,.615,.609,13,18,.722,12,29,41,18,11,1,17,16
2,2020-11-28,"","",REG (Non-Conf),W,93,63,"",31,58,.534,13,29,.448,18,29,.621,.647,18,23,.783,4,31,35,19,7,5,13,20,21,59,.356,6,21,.286,15,38,.395,.407,15,22,.682,8,24,32,11,4,1,14,20
3,2020-12-02,@,Wichita State,REG (Non-Conf),L,80,85,"",30,71,.423,13,31,.419,17,40,.425,.514,7,13,.538,13,22,35,15,5,0,11,19,27,66,.409,9,22,.409,18,44,.409,.477,22,28,.786,12,23,35,12,5,5,7,14
4,2020-12-08,@,Oklahoma State,REG (Non-Conf),L,78,83,"",26,60,.433,16,34,.471,10,26,.385,.567,10,12,.833,7,25,32,16,4,5,17,23,28,64,.438,4,14,.286,24,50,.480,.469,23,31,.742,14,26,40,9,8,5,12,12
5,2020-12-12,"","",REG (Non-Conf),W,111,58,"",39,68,.574,19,40,.475,20,28,.714,.713,14,17,.824,5,41,46,26,10,4,12,19,16,65,.246,7,27,.259,9,38,.237,.300,19,24,.792,6,24,30,6,7,2,16,18
6,2020-12-15,"","",REG (Non-Conf),W,96,65,"",37,88,.420,12,40,.300,25,48,.521,.489,10,12,.833,22,37,59,17,6,3,11,10,27,74,.365,8,22,.364,19,52,.365,.419,3,9,.333,7,23,30,10,8,1,12,14
7,2020-12-16,@,Oklahoma,REG (Non-Conf),L,65,79,"",22,67,.328,9,32,.281,13,35,.371,.396,12,12,1.000,7,25,32,6,6,3,11,18,27,64,.422,9,24,.375,18,40,.450,.492,16,21,.762,14,32,46,13,3,5,14,13
8,2020-12-20,@,Arkansas,REG (Non-Conf),L,76,87,"",25,64,.391,8,29,.276,17,35,.486,.453,18,24,.750,6,23,29,11,10,7,12,22,32,77,.416,4,24,.167,28,53,.528,.442,19,27,.704,23,31,54,14,8,7,14,18
9,2021-01-02,@,Omaha,REG (Conf),W,95,83,"",36,67,.537,15,34,.441,21,33,.636,.649,8,15,.533,9,20,29,20,7,1,9,15,32,57,.561,6,12,.500,26,45,.578,.614,13,17,.765,4,22,26,17,5,2,14,20
10,2021-01-03,@,Omaha,REG (Conf),W,86,75,"",28,57,.491,12,26,.462,16,31,.516,.596,18,21,.857,6,28,34,11,5,3,12,17,31,73,.425,1,12,.083,30,61,.492,.432,12,18,.667,13,24,37,10,8,1,8,19
