Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2014-11-14,"",Texas Southern,REG (Non-Conf),W,86,62,"",32,64,.500,15,34,.441,17,30,.567,.617,7,15,.467,13,29,42,15,7,9,15,23,18,60,.300,4,25,.160,14,35,.400,.333,22,31,.710,15,21,36,7,8,1,14,15
2,2014-11-17,"",Utah Valley,REG (Non-Conf),W,75,50,"",30,55,.545,11,26,.423,19,29,.655,.645,4,5,.800,6,26,32,14,5,9,10,12,19,54,.352,6,13,.462,13,41,.317,.407,6,10,.600,7,15,22,12,4,3,9,8
3,2014-11-19,"","",REG (Non-Conf),W,95,34,"",37,51,.725,10,18,.556,27,33,.818,.824,11,13,.846,9,28,37,25,8,8,8,10,10,43,.233,7,28,.250,3,15,.200,.314,7,12,.583,6,5,11,7,1,0,14,12
4,2014-11-22,@,SMU,REG (Non-Conf),L,68,77,"",25,60,.417,11,36,.306,14,24,.583,.508,7,15,.467,13,17,30,14,6,4,11,18,28,57,.491,6,16,.375,22,41,.537,.544,15,16,.938,11,22,33,20,6,4,10,15
5,2014-11-24,@,Indiana,REG (Non-Conf),W,88,86,"",32,62,.516,6,16,.375,26,46,.565,.565,18,27,.667,13,21,34,8,9,5,14,24,28,59,.475,7,18,.389,21,41,.512,.534,23,29,.793,10,20,30,15,6,2,13,22
6,2014-11-26,"",Northern Kentucky,REG (Non-Conf),W,81,60,"",29,52,.558,12,24,.500,17,28,.607,.673,11,19,.579,5,29,34,16,5,6,14,15,22,59,.373,6,27,.222,16,32,.500,.424,10,12,.833,8,20,28,14,8,5,12,22
7,2014-11-30,"","",REG (Non-Conf),W,104,87,"",36,64,.563,6,13,.462,30,51,.588,.609,26,29,.897,9,25,34,11,5,7,5,13,29,63,.460,14,28,.500,15,35,.429,.571,15,21,.714,7,19,26,16,1,5,9,19
8,2014-12-06,@,Seattle,REG (Non-Conf),W,87,75,"",29,58,.500,8,25,.320,21,33,.636,.569,21,27,.778,7,27,34,19,6,6,10,20,28,69,.406,6,25,.240,22,44,.500,.449,13,20,.650,16,22,38,15,6,1,11,21
9,2014-12-11,@,San Francisco,REG (Non-Conf),W,81,76,"",25,59,.424,12,25,.480,13,34,.382,.525,19,26,.731,6,16,22,8,9,5,10,22,27,56,.482,6,20,.300,21,36,.583,.536,16,30,.533,17,25,42,15,6,5,15,22
10,2014-12-14,@,Washington,REG (Non-Conf),L,77,81,"",25,68,.368,10,30,.333,15,38,.395,.441,17,21,.810,12,20,32,8,6,2,12,25,26,56,.464,5,16,.313,21,40,.525,.509,24,37,.649,11,26,37,12,4,12,13,17
11,2014-12-16,@,Sam Houston State,REG (Non-Conf),L,52,76,"",18,49,.367,6,15,.400,12,34,.353,.429,10,17,.588,6,21,27,9,9,3,13,20,24,52,.462,13,25,.520,11,27,.407,.587,15,21,.714,10,30,40,20,4,5,12,19
12,2014-12-19,@,California,REG (Non-Conf),L,67,78,"",23,54,.426,8,20,.400,15,34,.441,.500,13,21,.619,5,18,23,4,6,1,7,23,27,47,.574,4,14,.286,23,33,.697,.617,20,27,.741,6,29,35,13,3,5,10,15
13,2014-12-22,"","",REG (Non-Conf),W,87,81,"",32,59,.542,10,21,.476,22,38,.579,.627,13,19,.684,10,19,29,19,8,7,13,17,30,65,.462,8,18,.444,22,47,.468,.523,13,16,.813,9,22,31,17,6,5,14,15
14,2015-01-01,"",Weber State,REG (Conf),W,84,78,"",30,66,.455,8,18,.444,22,48,.458,.515,16,17,.941,12,26,38,14,3,7,10,17,24,58,.414,11,27,.407,13,31,.419,.509,19,22,.864,7,19,26,14,8,8,9,19
15,2015-01-03,"",Idaho State,REG (Conf),W,65,57,"",21,49,.429,10,27,.370,11,22,.500,.531,13,15,.867,7,19,26,15,4,10,12,13,22,59,.373,5,14,.357,17,45,.378,.415,8,12,.667,19,20,39,10,8,4,16,15
16,2015-01-10,@,Idaho,REG (Conf),W,89,86,"",30,57,.526,11,26,.423,19,31,.613,.623,18,24,.750,8,21,29,16,5,7,7,18,31,64,.484,9,19,.474,22,45,.489,.555,15,22,.682,10,19,29,15,3,4,9,21
17,2015-01-15,@,Portland State,REG (Conf),W,92,85,"",32,64,.500,13,28,.464,19,36,.528,.602,15,18,.833,7,26,33,17,5,0,8,18,30,66,.455,10,25,.400,20,41,.488,.530,15,22,.682,10,24,34,15,5,4,7,14
18,2015-01-17,@,Sacramento State,REG (Conf),L,77,90,"",27,58,.466,9,27,.333,18,31,.581,.543,14,14,1.000,9,17,26,10,7,1,14,23,31,49,.633,7,13,.538,24,36,.667,.704,21,26,.808,3,22,25,25,8,4,11,16
19,2015-01-22,"",Northern Colorado,REG (Conf),W,95,85,"",28,52,.538,13,24,.542,15,28,.536,.663,26,29,.897,10,26,36,12,7,6,16,20,28,64,.438,10,24,.417,18,40,.450,.516,19,27,.704,13,12,25,13,9,3,10,22
20,2015-01-24,"",North Dakota,REG (Conf),W,102,80,"",34,61,.557,10,21,.476,24,40,.600,.639,24,28,.857,7,28,35,21,8,3,8,16,32,69,.464,8,27,.296,24,42,.571,.522,8,10,.800,9,21,30,15,3,4,11,26
21,2015-01-31,"",Idaho,REG (Conf),W,98,95,OT,34,72,.472,17,44,.386,17,28,.607,.590,13,25,.520,12,23,35,18,2,5,7,22,36,67,.537,10,22,.455,26,45,.578,.612,13,23,.565,10,33,43,19,3,2,10,26
22,2015-02-05,@,Montana,REG (Conf),W,75,69,"",25,49,.510,11,24,.458,14,25,.560,.622,14,20,.700,7,17,24,15,8,3,11,15,22,48,.458,13,24,.542,9,24,.375,.594,12,13,.923,8,20,28,18,6,2,16,19
