Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2010-11-12,"",Oakland,REG (Non-Conf),W,95,71,"",32,63,.508,12,29,.414,20,34,.588,.603,19,24,.792,16,20,36,20,10,8,13,20,25,65,.385,4,15,.267,21,50,.420,.415,17,22,.773,18,17,35,14,6,2,18,25
2,2010-11-18,N,Davidson,REG (Non-Conf),W,84,70,"",23,53,.434,7,16,.438,16,37,.432,.500,31,49,.633,12,26,38,9,6,7,14,30,25,61,.410,2,22,.091,23,39,.590,.426,18,29,.621,11,26,37,6,2,3,16,37
3,2010-11-19,N,Vanderbilt,REG (Non-Conf),W,74,71,"",20,55,.364,6,21,.286,14,34,.412,.418,28,39,.718,14,25,39,14,3,3,10,27,19,58,.328,7,26,.269,12,32,.375,.388,26,34,.765,14,26,40,9,4,5,13,26
4,2010-11-21,N,Minnesota,REG (Non-Conf),L,70,74,"",25,58,.431,8,23,.348,17,35,.486,.500,12,23,.522,17,16,33,16,3,5,13,25,22,50,.440,4,17,.235,18,33,.545,.480,26,35,.743,17,19,36,10,6,4,13,25
5,2010-11-27,N,VMI,REG (Non-Conf),W,82,66,"",31,65,.477,3,13,.231,28,52,.538,.500,17,22,.773,11,33,44,21,1,4,13,14,23,68,.338,9,34,.265,14,34,.412,.404,11,16,.688,9,26,35,9,6,3,10,21
6,2010-12-01,"",American,REG (Non-Conf),W,71,50,"",26,51,.510,3,13,.231,23,38,.605,.539,16,23,.696,15,17,32,13,5,4,11,12,18,49,.367,3,15,.200,15,34,.441,.398,11,15,.733,12,13,25,9,7,0,11,20
7,2010-12-04,@,Miami (FL),REG (Non-Conf),L,76,79,"",24,55,.436,7,22,.318,17,33,.515,.500,21,24,.875,14,17,31,14,6,3,12,22,26,55,.473,8,16,.500,18,39,.462,.545,19,25,.760,12,13,25,10,9,0,11,20
8,2010-12-07,"",Robert Morris,REG (Non-Conf),W,82,49,"",29,52,.558,2,11,.182,27,41,.659,.577,22,31,.710,9,33,42,21,4,3,14,14,17,57,.298,6,27,.222,11,30,.367,.351,9,14,.643,6,15,21,12,10,3,12,28
9,2010-12-12,N,Duquesne,REG (Non-Conf),W,64,61,"",24,53,.453,6,18,.333,18,35,.514,.509,10,16,.625,10,20,30,16,2,6,16,21,20,50,.400,5,13,.385,15,37,.405,.450,16,24,.667,10,19,29,11,7,7,15,17
10,2010-12-18,"",Cleveland State,REG (Non-Conf),W,74,63,"",27,57,.474,8,22,.364,19,35,.543,.544,12,20,.600,14,23,37,13,6,5,8,11,25,60,.417,7,19,.368,18,41,.439,.475,6,8,.750,13,16,29,12,4,1,11,22
