Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2022-11-07,@,Buffalo,REG (Non-Conf),L,87,88,"",30,56,.536,5,14,.357,25,42,.595,.580,22,31,.710,3,31,34,18,7,2,19,17,35,65,.538,6,21,.286,29,44,.659,.585,12,20,.600,3,21,24,16,13,4,14,22
2,2022-11-10,@,Brown,REG (Non-Conf),W,77,68,"",33,57,.579,7,22,.318,26,35,.743,.640,4,6,.667,5,29,34,16,5,2,15,8,28,66,.424,5,18,.278,23,48,.479,.462,7,12,.583,9,20,29,14,10,2,10,12
3,2022-11-13,"","",REG (Non-Conf),W,93,60,"",37,76,.487,12,32,.375,25,44,.568,.566,7,12,.583,14,24,38,26,9,3,9,12,24,55,.436,7,14,.500,17,41,.415,.500,5,9,.556,3,27,30,17,7,0,20,10
4,2022-11-15,@,Syracuse,REG (Non-Conf),W,80,68,"",28,60,.467,19,39,.487,9,21,.429,.625,5,7,.714,9,26,35,24,8,1,15,14,24,63,.381,8,25,.320,16,38,.421,.444,12,15,.800,10,21,31,9,8,6,13,9
5,2022-11-18,N,Duquesne,REG (Non-Conf),L,80,85,"",27,62,.435,10,25,.400,17,37,.459,.516,16,18,.889,9,22,31,20,7,1,11,18,31,61,.508,11,24,.458,20,37,.541,.598,12,20,.600,11,22,33,15,11,5,13,16
6,2022-11-21,"",Monmouth,REG (Non-Conf),W,85,66,"",26,59,.441,14,32,.438,12,27,.444,.559,19,27,.704,13,17,30,17,10,3,12,17,26,55,.473,5,16,.313,21,39,.538,.518,9,14,.643,11,20,31,15,6,2,17,19
7,2022-11-25,N,Delaware,REG (Non-Conf),L,68,72,"",27,60,.450,8,22,.364,19,38,.500,.517,6,12,.500,7,26,33,18,4,1,13,15,28,59,.475,7,19,.368,21,40,.525,.534,9,13,.692,5,26,31,11,5,7,12,16
8,2022-11-26,@,Pennsylvania,REG (Non-Conf),L,69,81,"",28,56,.500,4,16,.250,24,40,.600,.536,9,14,.643,7,14,21,11,9,0,14,11,32,53,.604,11,24,.458,21,29,.724,.708,6,7,.857,6,23,29,18,9,3,18,16
9,2022-11-27,N,Hartford,REG (Non-Conf),W,92,58,"",37,60,.617,12,23,.522,25,37,.676,.717,6,8,.750,7,29,36,24,1,3,9,9,22,59,.373,8,24,.333,14,35,.400,.441,6,9,.667,9,15,24,12,4,5,9,11
10,2022-12-02,@,Auburn,REG (Non-Conf),L,66,93,"",25,57,.439,8,18,.444,17,39,.436,.509,8,19,.421,9,21,30,11,6,3,12,15,37,67,.552,10,22,.455,27,45,.600,.627,9,16,.563,12,25,37,14,10,8,8,17
