Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2017-11-10,"",Kennesaw State,REG (Non-Conf),W,82,64,"",32,64,.500,6,25,.240,26,39,.667,.547,12,23,.522,10,26,36,17,9,6,11,18,22,54,.407,9,18,.500,13,36,.361,.491,11,19,.579,5,20,25,9,7,0,16,19
2,2017-11-12,"",Princeton,REG (Non-Conf),W,85,75,"",31,57,.544,5,16,.313,26,41,.634,.588,18,21,.857,4,24,28,8,4,1,7,24,25,45,.556,9,15,.600,16,30,.533,.656,16,24,.667,0,18,18,9,5,2,11,22
3,2017-11-15,@,Maryland,REG (Non-Conf),L,65,79,"",23,67,.343,8,22,.364,15,45,.333,.403,11,11,1.000,8,16,24,10,10,3,10,17,27,47,.574,9,20,.450,18,27,.667,.670,16,23,.696,6,32,38,14,6,7,20,17
4,2017-11-18,"",Furman,REG (Non-Conf),W,82,65,"",31,54,.574,10,23,.435,21,31,.677,.667,10,12,.833,5,22,27,19,5,4,17,17,23,57,.404,10,27,.370,13,30,.433,.491,9,13,.692,10,15,25,11,8,0,18,18
5,2017-11-23,N,Texas,REG (Non-Conf),L,48,61,"",19,58,.328,6,22,.273,13,36,.361,.379,4,5,.800,6,20,26,7,7,2,11,13,22,55,.400,7,21,.333,15,34,.441,.464,10,12,.833,10,27,37,14,6,6,11,12
6,2017-11-24,N,Portland State,REG (Non-Conf),W,71,69,"",29,57,.509,4,17,.235,25,40,.625,.544,9,14,.643,9,23,32,15,7,3,13,15,24,55,.436,12,26,.462,12,29,.414,.545,9,16,.563,8,20,28,14,4,5,12,17
7,2017-11-26,N,Ohio State,REG (Non-Conf),W,67,66,OT,25,69,.362,6,31,.194,19,38,.500,.406,11,20,.550,12,23,35,8,11,2,14,26,24,52,.462,5,15,.333,19,37,.514,.510,13,18,.722,5,34,39,13,4,2,24,21
8,2017-12-02,"",Saint Louis,REG (Non-Conf),W,75,45,"",26,53,.491,8,22,.364,18,31,.581,.566,15,19,.789,7,28,35,15,5,6,13,17,14,49,.286,4,19,.211,10,30,.333,.327,13,18,.722,5,19,24,4,4,1,17,19
9,2017-12-05,"",Utah,REG (Non-Conf),W,81,69,"",30,55,.545,8,20,.400,22,35,.629,.618,13,17,.765,5,26,31,11,5,3,11,15,25,59,.424,10,23,.435,15,36,.417,.508,9,11,.818,5,20,25,11,3,4,11,19
10,2017-12-09,"",Youngstown State,REG (Non-Conf),W,95,67,"",38,65,.585,6,16,.375,32,49,.653,.631,13,17,.765,8,23,31,18,10,1,14,15,23,59,.390,8,25,.320,15,34,.441,.458,13,19,.684,9,16,25,11,6,5,20,16
11,2017-12-16,N,Purdue,REG (Non-Conf),L,67,82,"",26,69,.377,7,22,.318,19,47,.404,.428,8,10,.800,14,17,31,11,9,3,17,20,27,51,.529,9,21,.429,18,30,.600,.618,19,24,.792,5,24,29,14,8,10,18,14
12,2017-12-19,"",Morehead State,REG (Non-Conf),W,85,69,"",31,62,.500,8,23,.348,23,39,.590,.565,15,20,.750,12,28,40,21,7,2,14,18,26,61,.426,10,30,.333,16,31,.516,.508,7,10,.700,4,19,23,13,6,1,11,20
13,2017-12-21,"",Western Illinois,REG (Non-Conf),W,107,46,"",37,66,.561,18,31,.581,19,35,.543,.697,15,18,.833,9,30,39,23,12,9,8,13,20,61,.328,1,15,.067,19,46,.413,.336,5,6,.833,9,17,26,5,3,4,19,15
14,2017-12-27,@,Georgetown,REG (Conf),W,91,89,2OT,35,73,.479,3,21,.143,32,52,.615,.500,18,24,.750,8,28,36,13,8,5,10,23,27,65,.415,7,22,.318,20,43,.465,.469,28,35,.800,12,29,41,16,5,3,21,20
15,2017-12-30,"",Villanova,REG (Conf),W,101,93,"",36,60,.600,15,22,.682,21,38,.553,.725,14,18,.778,7,27,34,20,3,2,13,13,38,71,.535,12,35,.343,26,36,.722,.620,5,9,.556,8,18,26,15,7,3,4,18
16,2018-01-02,@,Xavier,REG (Conf),L,79,86,"",33,80,.413,7,27,.259,26,53,.491,.456,6,8,.750,12,27,39,13,4,5,5,25,27,60,.450,8,20,.400,19,40,.475,.517,24,37,.649,12,34,46,16,4,6,10,14
17,2018-01-06,"",Seton Hall,REG (Conf),L,87,90,"",27,59,.458,8,18,.444,19,41,.463,.525,25,28,.893,9,17,26,15,4,5,11,24,27,55,.491,11,22,.500,16,33,.485,.591,25,32,.781,8,19,27,18,4,3,10,24
18,2018-01-09,@,Creighton,REG (Conf),L,74,85,"",32,68,.471,4,14,.286,28,54,.519,.500,6,9,.667,10,22,32,11,5,1,9,17,33,61,.541,8,24,.333,25,37,.676,.607,11,13,.846,4,26,30,23,7,2,7,11
19,2018-01-12,"",Marquette,REG (Conf),W,94,83,"",38,64,.594,6,17,.353,32,47,.681,.641,12,14,.857,3,19,22,19,6,6,3,16,28,57,.491,10,22,.455,18,35,.514,.579,17,21,.810,5,21,26,14,0,2,10,12
20,2018-01-15,@,Providence,REG (Conf),L,60,70,"",22,63,.349,6,24,.250,16,39,.410,.397,10,16,.625,8,19,27,9,7,2,8,16,26,52,.500,5,13,.385,21,39,.538,.548,13,17,.765,6,30,36,15,3,4,13,13
