Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2013-11-09,@,Vermont,REG (Non-Conf),W,74,64,"",24,52,.462,6,16,.375,18,36,.500,.519,20,30,.667,10,26,36,10,3,4,13,22,20,51,.392,4,17,.235,16,34,.471,.431,20,29,.690,6,20,26,11,6,7,9,26
2,2013-11-13,"",Marist,REG (Non-Conf),W,81,62,"",30,61,.492,7,16,.438,23,45,.511,.549,14,21,.667,14,31,45,18,5,3,12,17,22,56,.393,6,25,.240,16,31,.516,.446,12,18,.667,5,18,23,13,5,3,9,18
3,2013-11-16,"",Creighton,REG (Non-Conf),L,79,83,"",26,55,.473,14,31,.452,12,24,.500,.600,13,16,.813,8,18,26,19,2,4,8,19,31,56,.554,11,22,.500,20,34,.588,.652,10,14,.714,4,21,25,19,4,2,8,15
4,2013-11-28,N,Louisiana State,REG (Non-Conf),L,65,82,"",25,56,.446,3,16,.188,22,40,.550,.473,12,26,.462,10,16,26,6,8,4,12,15,30,57,.526,10,22,.455,20,35,.571,.614,12,15,.800,7,26,33,17,9,2,16,21
5,2013-11-29,N,Siena,REG (Non-Conf),W,78,66,"",25,48,.521,8,15,.533,17,33,.515,.604,20,31,.645,8,19,27,13,12,5,13,16,23,57,.404,6,12,.500,17,45,.378,.456,14,20,.700,17,20,37,12,10,1,17,24
6,2013-12-01,N,Washington State,REG (Non-Conf),W,72,67,"",27,56,.482,7,18,.389,20,38,.526,.545,11,18,.611,9,25,34,12,2,6,7,13,25,54,.463,10,26,.385,15,28,.536,.556,7,10,.700,3,21,24,14,3,1,8,17
7,2013-12-04,@,Temple,REG (Non-Conf),L,69,77,"",25,65,.385,6,26,.231,19,39,.487,.431,13,16,.813,15,24,39,10,2,2,15,20,27,61,.443,5,17,.294,22,44,.500,.484,18,25,.720,9,26,35,14,9,4,9,21
8,2013-12-07,"",Villanova,REG (Non-Conf),L,68,98,"",22,60,.367,4,20,.200,18,40,.450,.400,20,27,.741,7,24,31,9,2,8,11,24,32,71,.451,12,30,.400,20,41,.488,.535,22,28,.786,16,27,43,19,4,6,5,21
9,2013-12-18,"",Drexel,REG (Non-Conf),W,75,55,"",30,56,.536,5,16,.313,25,40,.625,.580,10,22,.455,11,27,38,13,3,5,12,20,21,55,.382,0,11,.000,21,44,.477,.382,13,25,.520,10,22,32,9,3,2,9,24
10,2013-12-21,@,Loyola (MD),REG (Non-Conf),W,88,77,"",24,52,.462,8,21,.381,16,31,.516,.538,32,40,.800,9,23,32,19,3,3,14,18,27,58,.466,6,24,.250,21,34,.618,.517,17,26,.654,9,19,28,14,6,2,11,26
11,2013-12-29,"",Boston University,REG (Non-Conf),W,73,67,"",24,53,.453,5,15,.333,19,38,.500,.500,20,25,.800,9,19,28,14,4,5,12,11,26,62,.419,5,22,.227,21,40,.525,.460,10,11,.909,9,20,29,14,5,1,9,20
12,2013-12-31,"",Binghamton,REG (Non-Conf),W,71,44,"",26,52,.500,14,26,.538,12,26,.462,.635,5,14,.357,11,36,47,21,5,2,12,12,15,52,.288,5,23,.217,10,29,.345,.337,9,14,.643,2,17,19,8,7,0,7,17
13,2014-01-04,"",Denver,REG (Non-Conf),W,53,52,"",18,48,.375,4,10,.400,14,38,.368,.417,13,23,.565,14,23,37,9,9,5,13,11,19,43,.442,7,20,.350,12,23,.522,.523,7,10,.700,4,21,25,13,6,1,13,20
