Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2015-11-13,"",Fairleigh Dickinson,REG (Non-Conf),W,91,54,"",32,69,.464,10,36,.278,22,33,.667,.536,17,25,.680,14,36,50,20,6,4,12,19,17,63,.270,7,26,.269,10,37,.270,.325,13,18,.722,7,24,31,12,10,0,12,25
2,2015-11-17,"",Nebraska,REG (Non-Conf),W,87,63,"",31,63,.492,9,30,.300,22,33,.667,.563,16,20,.800,9,21,30,20,10,5,8,17,23,61,.377,7,23,.304,16,38,.421,.434,10,13,.769,11,21,32,9,7,2,22,21
3,2015-11-20,"",East Tennessee State,REG (Non-Conf),W,86,51,"",32,63,.508,14,34,.412,18,29,.621,.619,8,12,.667,15,28,43,19,8,5,14,14,19,59,.322,4,22,.182,15,37,.405,.356,9,13,.692,13,13,26,12,9,3,13,12
4,2015-11-22,"",Akron,REG (Non-Conf),W,75,56,"",27,67,.403,9,28,.321,18,39,.462,.470,12,16,.750,13,28,41,19,9,3,6,16,21,59,.356,11,33,.333,10,26,.385,.449,3,10,.300,10,24,34,12,5,2,15,16
5,2015-11-26,N,Stanford,REG (Non-Conf),W,59,45,"",19,62,.306,7,34,.206,12,28,.429,.363,14,20,.700,11,21,32,10,12,7,6,22,13,50,.260,2,9,.222,11,41,.268,.280,17,28,.607,17,32,49,4,5,2,23,22
6,2015-11-27,N,Georgia Tech,REG (Non-Conf),W,69,52,"",27,51,.529,8,27,.296,19,24,.792,.608,7,11,.636,5,21,26,9,5,3,9,18,20,56,.357,2,14,.143,18,42,.429,.375,10,15,.667,9,22,31,7,2,1,13,16
7,2015-12-01,@,Saint Joseph's,REG (Non-Conf),W,86,72,"",31,62,.500,11,31,.355,20,31,.645,.589,13,15,.867,7,24,31,19,5,1,8,13,29,64,.453,6,18,.333,23,46,.500,.500,8,14,.571,11,18,29,18,4,0,7,15
8,2015-12-07,N,Oklahoma,REG (Non-Conf),L,55,78,"",20,63,.317,4,32,.125,16,31,.516,.349,11,16,.688,9,23,32,8,7,3,9,14,28,60,.467,14,26,.538,14,34,.412,.583,8,11,.727,6,30,36,18,4,0,14,16
9,2015-12-13,"",La Salle,REG (Non-Conf),W,76,47,"",28,51,.549,13,28,.464,15,23,.652,.676,7,7,1.000,6,25,31,24,7,6,12,12,17,52,.327,7,19,.368,10,33,.303,.394,6,13,.462,8,12,20,9,11,3,11,9
10,2015-12-19,@,Virginia,REG (Non-Conf),L,75,86,"",26,53,.491,10,26,.385,16,27,.593,.585,13,17,.765,10,9,19,17,6,1,10,24,26,46,.565,8,12,.667,18,34,.529,.652,26,30,.867,10,18,28,12,4,2,12,19
11,2015-12-22,"",Delaware,REG (Non-Conf),W,78,48,"",27,56,.482,13,35,.371,14,21,.667,.598,11,12,.917,15,19,34,20,7,1,12,16,16,46,.348,9,23,.391,7,23,.304,.446,7,12,.583,9,13,22,9,4,2,19,16
