Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2014-11-14,"",Lafayette,REG (Non-Conf),L,50,77,"",13,52,.250,5,22,.227,8,30,.267,.298,19,27,.704,12,13,25,6,9,4,11,24,25,49,.510,5,13,.385,20,36,.556,.561,22,28,.786,10,31,41,16,6,1,13,21
2,2014-11-16,@,North Carolina,REG (Non-Conf),L,59,103,"",22,61,.361,6,20,.300,16,41,.390,.410,9,14,.643,8,15,23,9,4,6,18,27,36,71,.507,4,16,.250,32,55,.582,.535,27,36,.750,18,27,45,29,9,5,8,20
3,2014-11-19,@,Bradley,REG (Non-Conf),W,68,61,"",18,44,.409,9,18,.500,9,26,.346,.511,23,33,.697,8,28,36,11,10,3,22,24,19,53,.358,9,22,.409,10,31,.323,.443,14,27,.519,9,20,29,14,10,5,18,25
4,2014-11-22,@,Georgetown,REG (Non-Conf),L,66,80,"",18,59,.305,7,25,.280,11,34,.324,.364,23,30,.767,11,16,27,12,10,2,10,21,28,57,.491,6,22,.273,22,35,.629,.544,18,27,.667,15,30,45,17,6,8,15,21
5,2014-11-26,@,Chattanooga,REG (Non-Conf),L,46,61,"",15,54,.278,3,15,.200,12,39,.308,.306,13,18,.722,5,19,24,4,11,2,14,21,16,41,.390,5,16,.313,11,25,.440,.451,24,31,.774,6,30,36,14,7,6,16,17
6,2014-11-27,N,LouisianaâMonroe,REG (Non-Conf),W,71,54,"",24,56,.429,6,13,.462,18,43,.419,.482,17,20,.850,15,19,34,13,12,2,11,18,21,50,.420,4,17,.235,17,33,.515,.460,8,14,.571,9,15,24,14,4,7,14,19
7,2014-12-02,"",Youngstown State,REG (Non-Conf),L,81,89,"",31,61,.508,9,21,.429,22,40,.550,.582,10,17,.588,10,17,27,15,8,3,11,14,33,61,.541,10,24,.417,23,37,.622,.623,13,17,.765,10,22,32,17,9,2,12,17
8,2014-12-07,"",Buffalo,REG (Non-Conf),L,59,74,"",23,48,.479,4,20,.200,19,28,.679,.521,9,14,.643,4,22,26,9,8,4,24,23,25,57,.439,5,15,.333,20,42,.476,.482,19,26,.731,9,22,31,16,10,2,16,19
9,2014-12-13,"",Duquesne,REG (Non-Conf),W,75,59,"",26,56,.464,5,11,.455,21,45,.467,.509,18,25,.720,13,28,41,16,8,8,15,23,19,61,.311,8,35,.229,11,26,.423,.377,13,25,.520,14,19,33,13,5,5,13,22
10,2014-12-17,@,Toledo,REG (Non-Conf),L,57,83,"",21,52,.404,3,18,.167,18,34,.529,.433,12,24,.500,9,18,27,9,10,1,18,20,31,60,.517,9,17,.529,22,43,.512,.592,12,19,.632,12,29,41,21,7,4,14,18
11,2014-12-22,"",Delaware,REG (Non-Conf),W,84,81,"",25,45,.556,6,13,.462,19,32,.594,.622,28,40,.700,4,27,31,10,11,4,17,24,24,62,.387,11,31,.355,13,31,.419,.476,22,29,.759,10,20,30,17,4,3,16,26
12,2014-12-30,@,Clemson,REG (Non-Conf),L,57,64,"",24,74,.324,6,23,.261,18,51,.353,.365,3,6,.500,13,21,34,8,7,6,7,20,25,54,.463,4,17,.235,21,37,.568,.500,10,16,.625,11,32,43,12,1,9,16,11
