Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2012-11-09,"",American,REG (Non-Conf),W,72,36,"",27,62,.435,4,22,.182,23,40,.575,.468,14,21,.667,19,18,37,17,15,10,7,20,9,38,.237,2,7,.286,7,31,.226,.263,16,23,.696,10,13,23,5,4,4,22,19
2,2012-11-12,"",Toledo,REG (Non-Conf),W,82,56,"",28,57,.491,5,14,.357,23,43,.535,.535,21,30,.700,16,27,43,18,12,9,19,24,19,61,.311,3,19,.158,16,42,.381,.336,15,23,.652,8,12,20,13,10,4,13,22
3,2012-11-15,"",Tennessee State,REG (Non-Conf),W,72,43,"",26,54,.481,6,16,.375,20,38,.526,.537,14,23,.609,8,30,38,22,13,7,17,20,14,59,.237,4,22,.182,10,37,.270,.271,11,21,.524,13,18,31,8,11,2,20,18
4,2012-11-18,"",Richmond,REG (Non-Conf),W,72,57,"",26,46,.565,5,10,.500,21,36,.583,.620,15,21,.714,9,28,37,17,5,9,19,13,22,66,.333,4,20,.200,18,46,.391,.364,9,13,.692,11,9,20,9,15,2,8,20
5,2012-11-22,N,Duke,REG (Non-Conf),L,71,89,"",24,60,.400,4,16,.250,20,44,.455,.433,19,25,.760,16,18,34,15,7,6,15,19,30,55,.545,8,10,.800,22,45,.489,.618,21,26,.808,9,22,31,12,12,4,14,21
6,2012-11-23,N,Memphis,REG (Non-Conf),W,84,75,"",25,49,.510,6,14,.429,19,35,.543,.571,28,33,.848,10,22,32,16,10,5,17,22,28,63,.444,5,11,.455,23,52,.442,.484,14,22,.636,16,15,31,10,9,3,16,26
7,2012-11-24,N,Stanford,REG (Non-Conf),W,66,63,"",19,43,.442,2,9,.222,17,34,.500,.465,26,35,.743,12,20,32,7,5,5,17,16,21,59,.356,6,19,.316,15,40,.375,.407,15,19,.789,12,12,24,14,6,4,13,22
8,2012-11-27,@,Florida State,REG (Non-Conf),W,77,68,"",26,55,.473,5,14,.357,21,41,.512,.518,20,28,.714,16,16,32,17,3,6,12,19,22,58,.379,5,16,.313,17,42,.405,.422,19,25,.760,15,14,29,8,6,6,13,23
9,2012-12-01,"",North Florida,REG (Non-Conf),W,87,59,"",33,73,.452,1,13,.077,32,60,.533,.459,20,26,.769,21,21,42,18,15,13,13,13,20,57,.351,7,24,.292,13,33,.394,.412,12,15,.800,12,18,30,14,6,1,22,21
10,2012-12-04,"",South Dakota State,REG (Non-Conf),W,88,64,"",33,58,.569,10,22,.455,23,36,.639,.655,12,20,.600,11,23,34,21,13,6,13,14,22,57,.386,11,27,.407,11,30,.367,.482,9,11,.818,10,12,22,17,7,1,18,14
