Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2023-11-06,@,St. Bonaventure,REG (Non-Conf),L,69,73,"",24,61,.393,3,17,.176,21,44,.477,.418,18,25,.720,18,22,40,8,4,2,12,14,27,59,.458,11,31,.355,16,28,.571,.551,8,10,.800,7,20,27,17,3,6,8,18
2,2023-11-11,"","",REG (Non-Conf),W,95,43,"",36,73,.493,7,22,.318,29,51,.569,.541,16,22,.727,23,27,50,13,7,4,6,14,17,47,.362,4,15,.267,13,32,.406,.404,5,8,.625,4,12,16,8,2,2,17,14
3,2023-11-15,@,Maryland Eastern Shore,REG (Non-Conf),W,80,61,"",30,69,.435,2,13,.154,28,56,.500,.449,18,23,.783,14,28,42,15,6,1,9,20,21,62,.339,5,20,.250,16,42,.381,.379,14,18,.778,9,23,32,10,1,3,10,19
4,2023-11-18,"",North Carolina Central,REG (Non-Conf),W,73,66,"",22,58,.379,5,25,.200,17,33,.515,.422,24,31,.774,16,21,37,9,3,5,7,18,25,54,.463,6,20,.300,19,34,.559,.519,10,15,.667,7,16,23,9,5,2,9,24
5,2023-11-24,"",Delaware State,REG (Non-Conf),W,84,82,2OT,25,61,.410,9,21,.429,16,40,.400,.484,25,33,.758,7,23,30,15,8,5,12,18,28,70,.400,9,20,.450,19,50,.380,.464,17,21,.810,9,27,36,11,8,3,21,26
6,2023-11-25,"",Lamar,REG (Non-Conf),W,83,72,"",29,51,.569,10,21,.476,19,30,.633,.667,15,21,.714,7,27,34,16,11,5,17,21,24,61,.393,9,23,.391,15,38,.395,.467,15,25,.600,15,17,32,13,10,1,14,18
7,2023-11-26,"",Bethune-Cookman,REG (Non-Conf),W,69,48,"",20,49,.408,7,17,.412,13,32,.406,.480,22,38,.579,11,28,39,9,13,3,17,23,15,45,.333,2,13,.154,13,32,.406,.356,16,24,.667,5,21,26,5,7,2,21,29
8,2023-11-30,"","",REG (Non-Conf),W,95,46,"",38,66,.576,6,18,.333,32,48,.667,.621,13,23,.565,16,40,56,17,12,5,17,17,16,58,.276,6,25,.240,10,33,.303,.328,8,14,.571,2,15,17,9,9,1,19,22
9,2023-12-03,@,Morgan State,REG (Non-Conf),W,88,54,"",32,62,.516,4,13,.308,28,49,.571,.548,20,29,.690,15,26,41,13,10,1,8,19,23,53,.434,4,14,.286,19,39,.487,.472,4,12,.333,5,20,25,13,5,1,15,23
10,2023-12-09,@,Delaware State,REG (Non-Conf),W,62,61,"",24,53,.453,8,17,.471,16,36,.444,.528,6,11,.545,8,24,32,16,7,1,23,12,26,63,.413,2,11,.182,24,52,.462,.429,7,8,.875,8,22,30,14,12,2,15,12
