Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2016-11-11,"",Dartmouth,REG (Non-Conf),W,84,61,"",33,70,.471,5,20,.250,28,50,.560,.507,13,23,.565,17,23,40,11,12,11,10,26,19,54,.352,4,12,.333,15,42,.357,.389,19,23,.826,4,21,25,6,2,0,20,20
2,2016-11-14,"",Marist,REG (Non-Conf),W,107,65,"",35,62,.565,12,21,.571,23,41,.561,.661,25,31,.806,13,27,40,21,6,4,10,18,22,55,.400,4,22,.182,18,33,.545,.436,17,19,.895,6,12,18,7,3,1,15,22
3,2016-11-16,"",Brown,REG (Non-Conf),W,79,72,"",30,52,.577,6,16,.375,24,36,.667,.635,13,22,.591,7,21,28,16,7,10,13,25,24,62,.387,5,15,.333,19,47,.404,.427,19,26,.731,10,19,29,9,8,3,13,18
4,2016-11-19,N,Cincinnati,REG (Non-Conf),W,76,71,"",26,59,.441,8,21,.381,18,38,.474,.508,16,20,.800,12,20,32,17,5,4,10,21,23,53,.434,8,20,.400,15,33,.455,.509,17,23,.739,12,16,28,8,4,5,11,18
5,2016-11-20,N,Duke,REG (Non-Conf),L,65,75,"",25,59,.424,3,11,.273,22,48,.458,.449,12,16,.750,10,22,32,10,3,7,8,21,27,60,.450,6,21,.286,21,39,.538,.500,15,17,.882,9,24,33,9,3,0,8,18
6,2016-11-25,"",Belmont,REG (Non-Conf),W,82,73,"",31,56,.554,4,10,.400,27,46,.587,.589,16,23,.696,6,23,29,15,9,4,10,20,25,61,.410,5,27,.185,20,34,.588,.451,18,24,.750,14,21,35,17,8,3,13,21
7,2016-11-29,@,Valparaiso,REG (Non-Conf),L,62,65,"",25,59,.424,4,17,.235,21,42,.500,.458,8,10,.800,6,18,24,12,9,5,9,21,22,48,.458,3,10,.300,19,38,.500,.490,18,21,.857,6,25,31,8,5,4,17,16
8,2016-12-03,@,Providence,REG (Non-Conf),L,60,63,"",22,59,.373,5,18,.278,17,41,.415,.415,11,15,.733,13,24,37,6,6,3,8,20,21,46,.457,8,18,.444,13,28,.464,.543,13,22,.591,6,21,27,11,5,4,11,16
9,2016-12-06,"",Old Dominion,REG (Non-Conf),W,51,39,"",16,49,.327,6,16,.375,10,33,.303,.388,13,28,.464,13,24,37,7,10,7,14,21,14,48,.292,0,6,.000,14,42,.333,.292,11,22,.500,13,25,38,5,8,4,19,21
10,2016-12-10,@,Houston,REG (Non-Conf),L,77,82,"",26,59,.441,9,25,.360,17,34,.500,.517,16,23,.696,13,20,33,12,3,6,12,25,25,54,.463,6,12,.500,19,42,.452,.519,26,31,.839,9,23,32,11,4,4,9,18
11,2016-12-18,"",Holy Cross,REG (Non-Conf),W,65,54,"",24,48,.500,3,17,.176,21,31,.677,.531,14,19,.737,11,23,34,9,7,3,14,19,19,44,.432,3,12,.250,16,32,.500,.466,13,20,.650,5,11,16,7,8,3,9,15
12,2016-12-22,"",William & Mary,REG (Non-Conf),W,73,62,"",27,69,.391,6,24,.250,21,45,.467,.435,13,16,.813,15,26,41,15,9,2,6,19,21,49,.429,7,17,.412,14,32,.438,.500,13,20,.650,7,24,31,11,1,6,16,16
13,2016-12-30,@,Saint Louis,REG (Conf),W,90,56,"",35,63,.556,10,20,.500,25,43,.581,.635,10,22,.455,12,31,43,21,8,10,8,25,17,52,.327,5,14,.357,12,38,.316,.375,17,29,.586,7,19,26,5,5,4,13,21
14,2017-01-03,"",Saint Joseph's,REG (Conf),W,88,58,"",31,62,.500,16,30,.533,15,32,.469,.629,10,20,.500,7,24,31,22,13,5,6,18,22,51,.431,2,8,.250,20,43,.465,.451,12,25,.480,10,24,34,9,3,5,17,15
15,2017-01-06,@,Dayton,REG (Conf),L,64,67,"",22,50,.440,10,21,.476,12,29,.414,.540,10,14,.714,8,20,28,19,2,5,17,20,23,49,.469,4,12,.333,19,37,.514,.510,17,26,.654,4,22,26,13,9,2,11,18
16,2017-01-12,"",La Salle,REG (Conf),L,75,87,"",26,66,.394,11,31,.355,15,35,.429,.477,12,19,.632,11,14,25,16,2,4,13,28,26,45,.578,5,10,.500,21,35,.600,.633,30,41,.732,6,30,36,15,8,2,13,21
17,2017-01-15,"",Massachusetts,REG (Conf),W,79,77,"",27,52,.519,4,12,.333,23,40,.575,.558,21,38,.553,5,25,30,10,3,9,10,19,29,61,.475,6,17,.353,23,44,.523,.525,13,18,.722,6,22,28,13,3,3,14,28
