Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2017-11-10,"",Siena,REG (Non-Conf),W,68,60,OT,23,70,.329,5,25,.200,18,45,.400,.364,17,26,.654,9,26,35,10,7,4,6,16,23,60,.383,4,14,.286,19,46,.413,.417,10,14,.714,9,35,44,9,3,8,24,25
2,2017-11-13,@,Wichita State,REG (Non-Conf),L,63,81,"",19,51,.373,5,20,.250,14,31,.452,.422,20,29,.690,3,19,22,4,5,4,10,16,28,58,.483,7,21,.333,21,37,.568,.543,18,22,.818,10,32,42,17,3,3,11,22
3,2017-11-18,@,Charlotte,REG (Non-Conf),W,81,72,"",29,58,.500,10,22,.455,19,36,.528,.586,13,15,.867,6,25,31,8,8,7,16,22,27,62,.435,5,12,.417,22,50,.440,.476,13,19,.684,10,23,33,10,6,3,17,19
4,2017-11-22,N,Cal Poly,REG (Non-Conf),L,68,73,"",24,57,.421,11,26,.423,13,31,.419,.518,9,10,.900,7,21,28,17,6,4,14,13,24,56,.429,14,25,.560,10,31,.323,.554,11,11,1.000,6,23,29,17,7,4,13,10
5,2017-11-23,N,Sam Houston State,REG (Non-Conf),W,59,49,"",19,54,.352,8,28,.286,11,26,.423,.426,13,21,.619,10,22,32,15,5,5,9,16,18,58,.310,9,25,.360,9,33,.273,.388,4,5,.800,11,27,38,13,4,6,15,20
6,2017-11-25,N,"",REG (Non-Conf),W,55,46,"",19,52,.365,6,24,.250,13,28,.464,.423,11,16,.688,8,20,28,16,4,2,6,8,19,49,.388,5,16,.313,14,33,.424,.439,3,6,.500,9,26,35,17,3,4,9,18
7,2017-11-30,"",Western Carolina,REG (Non-Conf),W,69,60,"",18,49,.367,9,22,.409,9,27,.333,.459,24,36,.667,9,26,35,11,7,3,12,19,21,55,.382,5,24,.208,16,31,.516,.427,13,20,.650,9,23,32,12,7,3,12,23
8,2017-12-04,"",High Point,REG (Non-Conf),W,70,58,"",21,45,.467,7,18,.389,14,27,.519,.544,21,25,.840,9,20,29,11,5,7,13,14,23,52,.442,7,13,.538,16,39,.410,.510,5,9,.556,5,15,20,11,4,2,11,16
9,2017-12-10,"","",REG (Non-Conf),W,92,60,"",31,60,.517,13,28,.464,18,32,.563,.625,17,28,.607,11,30,41,18,1,3,5,16,20,56,.357,7,22,.318,13,34,.382,.420,13,18,.722,6,22,28,9,3,0,7,21
10,2017-12-16,@,Rhode Island,REG (Non-Conf),L,62,68,"",23,55,.418,4,15,.267,19,40,.475,.455,12,15,.800,6,21,27,8,4,3,9,21,22,53,.415,4,15,.267,18,38,.474,.453,20,27,.741,13,23,36,10,5,5,9,14
11,2017-12-19,"",South Carolina State,REG (Non-Conf),W,80,64,"",28,60,.467,9,27,.333,19,33,.576,.542,15,21,.714,7,32,39,18,7,4,14,14,21,65,.323,7,20,.350,14,45,.311,.377,15,19,.789,8,25,33,11,6,3,13,20
12,2017-12-22,@,Coastal Carolina,REG (Non-Conf),W,67,65,"",22,50,.440,6,19,.316,16,31,.516,.500,17,20,.850,7,21,28,9,6,1,12,20,21,47,.447,1,16,.063,20,31,.645,.457,22,27,.815,8,21,29,8,2,4,14,19
13,2017-12-30,"",Towson,REG (Conf),W,73,62,"",21,41,.512,9,21,.429,12,20,.600,.622,22,28,.786,3,23,26,12,3,4,11,17,24,54,.444,5,16,.313,19,38,.500,.491,9,15,.600,6,20,26,7,2,2,11,21
14,2018-01-02,"",Delaware,REG (Conf),W,93,78,"",32,48,.667,9,18,.500,23,30,.767,.760,20,23,.870,2,20,22,13,4,1,8,18,28,50,.560,5,14,.357,23,36,.639,.610,17,22,.773,5,16,21,8,0,0,9,16
15,2018-01-05,@,Drexel,REG (Conf),L,82,87,OT,30,72,.417,6,19,.316,24,53,.453,.458,16,20,.800,13,23,36,8,5,4,14,20,33,58,.569,4,11,.364,29,47,.617,.603,17,24,.708,5,26,31,13,9,4,11,16
16,2018-01-07,@,Towson,REG (Conf),L,62,73,"",22,58,.379,4,14,.286,18,44,.409,.414,14,18,.778,11,22,33,11,5,6,11,21,25,58,.431,4,17,.235,21,41,.512,.466,19,23,.826,10,25,35,14,6,7,12,17
