Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2020-11-25,@,Kentucky,REG (Non-Conf),L,45,81,"",17,50,.340,3,21,.143,14,29,.483,.370,8,16,.500,9,13,22,7,5,1,19,18,33,59,.559,6,16,.375,27,43,.628,.610,9,14,.643,9,26,35,18,8,6,15,18
2,2020-11-27,N,Richmond,REG (Non-Conf),L,64,82,"",25,58,.431,8,30,.267,17,28,.607,.500,6,9,.667,6,21,27,11,3,2,19,14,35,63,.556,7,24,.292,28,39,.718,.611,5,12,.417,8,25,33,16,8,3,12,11
3,2020-11-29,"",Arkansas State,REG (Non-Conf),W,69,61,"",25,56,.446,5,16,.313,20,40,.500,.491,14,22,.636,13,28,41,11,2,9,15,21,19,46,.413,4,12,.333,15,34,.441,.457,19,25,.760,2,19,21,6,7,3,9,15
4,2020-12-02,@,Ohio State,REG (Non-Conf),L,44,77,"",13,52,.250,7,21,.333,6,31,.194,.317,11,13,.846,9,18,27,8,2,1,17,16,27,61,.443,10,26,.385,17,35,.486,.525,13,16,.813,14,26,40,15,7,3,7,15
5,2020-12-07,@,Eastern Kentucky,REG (Conf),L,68,71,"",29,43,.674,6,13,.462,23,30,.767,.744,4,11,.364,3,26,29,21,3,4,25,13,27,65,.415,10,34,.294,17,31,.548,.492,7,11,.636,8,15,23,16,17,0,11,14
6,2020-12-09,"","",REG (Non-Conf),W,77,55,"",27,60,.450,12,32,.375,15,28,.536,.550,11,16,.688,13,34,47,19,5,8,12,17,18,54,.333,8,24,.333,10,30,.333,.407,11,16,.688,5,18,23,7,5,1,12,17
7,2020-12-10,"","",REG (Non-Conf),W,81,55,"",32,62,.516,8,20,.400,24,42,.571,.581,9,14,.643,11,26,37,15,3,5,12,13,22,55,.400,6,22,.273,16,33,.485,.455,5,10,.500,7,21,28,12,3,5,14,15
8,2020-12-14,"",Eastern Kentucky,REG (Conf),W,75,62,"",23,45,.511,4,15,.267,19,30,.633,.556,25,32,.781,6,31,37,13,6,8,19,17,25,64,.391,4,25,.160,21,39,.538,.422,8,13,.615,5,19,24,11,11,4,13,27
9,2020-12-18,"",SIU Edwardsville,REG (Conf),L,65,69,"",24,67,.358,7,29,.241,17,38,.447,.410,10,13,.769,18,21,39,13,3,5,18,16,26,52,.500,8,16,.500,18,36,.500,.577,9,12,.750,5,22,27,16,10,7,16,17
10,2020-12-21,@,Clemson,REG (Non-Conf),L,51,66,"",17,36,.472,7,22,.318,10,14,.714,.569,10,17,.588,3,20,23,8,4,4,20,22,20,52,.385,10,27,.370,10,25,.400,.481,16,19,.842,10,19,29,14,12,1,11,17
11,2021-01-02,@,Murray State,REG (Conf),W,61,56,"",22,54,.407,2,14,.143,20,40,.500,.426,15,24,.625,9,27,36,4,5,6,14,20,18,51,.353,5,20,.250,13,31,.419,.402,15,27,.556,9,26,35,11,5,6,16,23
12,2021-01-07,"",Tennessee Tech,REG (Conf),W,57,54,"",20,53,.377,5,22,.227,15,31,.484,.425,12,15,.800,12,22,34,8,8,1,15,12,19,51,.373,7,27,.259,12,24,.500,.441,9,12,.750,8,23,31,8,11,4,15,19
13,2021-01-09,"",Jacksonville State,REG (Conf),W,56,55,"",23,57,.404,7,21,.333,16,36,.444,.465,3,7,.429,9,29,38,12,1,10,11,15,19,57,.333,6,23,.261,13,34,.382,.386,11,16,.688,8,24,32,9,4,3,8,15
14,2021-01-14,@,Eastern Illinois,REG (Conf),W,87,61,"",30,57,.526,9,21,.429,21,36,.583,.605,18,24,.750,10,31,41,16,7,2,10,11,24,65,.369,7,28,.250,17,37,.459,.423,6,14,.429,12,20,32,11,6,4,10,14
15,2021-01-16,@,Southeast Missouri State,REG (Conf),W,64,50,"",23,50,.460,6,16,.375,17,34,.500,.520,12,19,.632,6,22,28,8,8,2,12,16,18,44,.409,9,22,.409,9,22,.409,.511,5,11,.455,5,23,28,13,5,4,19,18
16,2021-01-21,"",Southeast Missouri State,REG (Conf),W,76,65,"",25,48,.521,7,14,.500,18,34,.529,.594,19,35,.543,4,27,31,16,5,5,11,17,20,54,.370,7,28,.250,13,26,.500,.435,18,27,.667,5,26,31,13,5,0,9,25
17,2021-01-23,"",UT Martin,REG (Conf),W,76,44,"",27,58,.466,7,22,.318,20,36,.556,.526,15,22,.682,13,27,40,15,5,9,16,17,17,57,.298,4,19,.211,13,38,.342,.333,6,12,.500,8,18,26,7,9,3,16,20
18,2021-01-28,@,Jacksonville State,REG (Conf),W,85,66,"",28,53,.528,10,20,.500,18,33,.545,.623,19,26,.731,6,21,27,16,4,1,10,13,25,55,.455,4,18,.222,21,37,.568,.491,12,14,.857,4,18,22,6,5,2,14,19
19,2021-01-30,@,Tennessee Tech,REG (Conf),W,74,55,"",30,54,.556,7,16,.438,23,38,.605,.620,7,12,.583,10,23,33,17,8,3,19,8,22,59,.373,5,28,.179,17,31,.548,.415,6,6,1.000,10,15,25,13,10,2,18,13
20,2021-02-04,"",Murray State,REG (Conf),W,66,56,"",27,49,.551,5,13,.385,22,36,.611,.602,7,13,.538,7,30,37,13,2,9,13,8,20,55,.364,11,27,.407,9,28,.321,.464,5,6,.833,3,16,19,10,11,4,8,13
21,2021-02-06,"",Austin Peay,REG (Conf),W,75,74,OT,28,58,.483,6,19,.316,22,39,.564,.534,13,15,.867,12,23,35,10,4,6,15,14,28,61,.459,8,20,.400,20,41,.488,.525,10,11,.909,9,12,21,8,8,2,11,16
22,2021-02-11,@,Tennessee State,REG (Conf),W,79,66,"",27,56,.482,8,20,.400,19,36,.528,.554,17,27,.630,13,26,39,14,9,3,16,13,24,59,.407,9,26,.346,15,33,.455,.483,9,10,.900,6,21,27,14,9,4,15,21
23,2021-02-13,@,Belmont,REG (Conf),L,58,73,"",21,63,.333,8,22,.364,13,41,.317,.397,8,13,.615,11,24,35,16,4,4,10,14,29,61,.475,7,22,.318,22,39,.564,.533,8,12,.667,7,31,38,15,7,7,8,17
24,2021-02-20,@,UT Martin,REG (Conf),W,79,69,"",27,48,.563,10,20,.500,17,28,.607,.667,15,18,.833,5,23,28,21,5,3,16,12,27,59,.458,9,26,.346,18,33,.545,.534,6,13,.462,9,16,25,14,10,2,9,14
25,2021-02-22,@,SIU Edwardsville,REG (Conf),W,56,48,"",18,44,.409,3,14,.214,15,30,.500,.443,17,28,.607,9,27,36,8,3,8,14,12,20,58,.345,5,24,.208,15,34,.441,.388,3,4,.750,7,24,31,7,3,3,10,22
26,2021-02-25,"",Tennessee State,REG (Conf),W,74,60,"",26,52,.500,7,12,.583,19,40,.475,.567,15,23,.652,8,28,36,12,3,12,11,15,21,69,.304,7,19,.368,14,50,.280,.355,11,13,.846,14,22,36,4,6,2,8,20
27,2021-02-27,"",Belmont,REG (Conf),W,89,82,OT,27,60,.450,4,13,.308,23,47,.489,.483,31,39,.795,10,36,46,13,5,10,16,16,28,76,.368,12,43,.279,16,33,.485,.447,14,19,.737,10,27,37,17,9,1,13,33
