Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2021-11-09,"","",REG (Non-Conf),W,79,56,"",33,59,.559,5,20,.250,28,39,.718,.602,8,16,.500,8,34,42,10,6,6,16,18,19,58,.328,10,34,.294,9,24,.375,.414,8,15,.533,9,13,22,13,4,0,12,14
2,2021-11-11,"","",REG (Non-Conf),W,111,55,"",44,68,.647,8,16,.500,36,52,.692,.706,15,19,.789,11,33,44,23,15,7,15,20,16,57,.281,8,26,.308,8,31,.258,.351,15,19,.789,7,14,21,6,6,2,22,17
3,2021-11-13,N,Tennessee State,REG (Non-Conf),W,66,59,"",19,43,.442,2,11,.182,17,32,.531,.465,26,34,.765,6,20,26,4,15,1,26,22,21,46,.457,8,21,.381,13,25,.520,.543,9,20,.450,2,17,19,11,7,0,29,26
4,2021-11-16,"",William & Mary,REG (Non-Conf),W,91,74,"",37,65,.569,7,15,.467,30,50,.600,.623,10,16,.625,7,24,31,16,10,5,13,16,25,63,.397,13,33,.394,12,30,.400,.500,11,15,.733,13,17,30,17,6,8,15,16
5,2021-11-19,@,Bowling Green,REG (Non-Conf),W,90,84,"",32,64,.500,9,16,.563,23,48,.479,.570,17,26,.654,11,26,37,12,6,1,9,25,25,66,.379,12,40,.300,13,26,.500,.470,22,29,.759,10,28,38,13,7,7,10,23
6,2021-11-21,@,Xavier,REG (Non-Conf),L,48,88,"",20,74,.270,3,23,.130,17,51,.333,.291,5,11,.455,10,23,33,7,11,1,10,14,33,61,.541,14,31,.452,19,30,.633,.656,8,16,.500,9,41,50,25,6,11,17,13
7,2021-11-23,"","",REG (Non-Conf),W,95,20,"",34,70,.486,11,29,.379,23,41,.561,.564,16,19,.842,11,33,44,20,18,8,9,14,7,49,.143,0,15,.000,7,34,.206,.143,6,12,.500,9,21,30,4,3,0,27,13
8,2021-11-28,N,Hampton,REG (Non-Conf),W,70,61,"",24,47,.511,1,6,.167,23,41,.561,.521,21,30,.700,6,29,35,10,7,2,13,20,19,56,.339,7,30,.233,12,26,.462,.402,16,22,.727,6,21,27,12,4,0,12,22
9,2021-11-29,N,Grambling State,REG (Non-Conf),W,70,63,"",26,53,.491,4,13,.308,22,40,.550,.528,14,24,.583,8,27,35,14,5,2,15,18,20,62,.323,5,30,.167,15,32,.469,.363,18,24,.750,12,24,36,8,5,4,10,20
10,2021-12-01,@,UNC Wilmington,REG (Non-Conf),W,74,69,"",23,56,.411,6,14,.429,17,42,.405,.464,22,26,.846,9,31,40,10,6,2,12,21,24,61,.393,7,26,.269,17,35,.486,.451,14,22,.636,9,24,33,11,6,4,9,21
11,2021-12-04,@,Hampton,REG (Non-Conf),L,57,58,"",19,55,.345,3,19,.158,16,36,.444,.373,16,25,.640,9,26,35,4,2,1,7,9,23,53,.434,7,20,.350,16,33,.485,.500,5,10,.500,3,28,31,11,4,3,9,19
12,2021-12-11,@,Wichita State,REG (Non-Conf),L,58,71,"",20,54,.370,8,21,.381,12,33,.364,.444,10,12,.833,7,23,30,12,4,2,14,13,25,55,.455,7,22,.318,18,33,.545,.518,14,16,.875,6,24,30,18,5,4,8,14
13,2021-12-21,@,New Mexico,REG (Non-Conf),L,54,68,"",20,63,.317,5,23,.217,15,40,.375,.357,9,11,.818,9,29,38,11,4,3,12,18,24,69,.348,8,35,.229,16,34,.471,.406,12,17,.706,13,33,46,14,7,9,6,12
14,2022-01-12,"",Delaware State,REG (Conf),W,80,51,"",29,58,.500,10,25,.400,19,33,.576,.586,12,17,.706,7,27,34,23,5,3,10,20,19,51,.373,3,12,.250,16,39,.410,.402,10,20,.500,6,22,28,8,4,2,16,15
15,2022-01-15,@,Howard,REG (Conf),W,77,74,"",24,57,.421,5,17,.294,19,40,.475,.465,24,26,.923,11,25,36,9,11,2,15,21,23,56,.411,10,25,.400,13,31,.419,.500,18,25,.720,5,22,27,12,3,4,17,19
16,2022-01-17,@,Maryland Eastern Shore,REG (Conf),W,72,58,"",26,53,.491,5,17,.294,21,36,.583,.538,15,23,.652,5,29,34,12,6,3,18,19,20,60,.333,6,30,.200,14,30,.467,.383,12,20,.600,11,23,34,7,11,1,19,20
17,2022-01-22,"",Coppin State,REG (Conf),W,84,77,"",27,66,.409,9,24,.375,18,42,.429,.477,21,26,.808,12,36,48,13,4,2,14,17,28,68,.412,9,31,.290,19,37,.514,.478,12,21,.571,9,28,37,17,7,2,11,21
18,2022-01-24,"",Morgan State,REG (Conf),W,82,62,"",23,46,.500,11,25,.440,12,21,.571,.620,25,35,.714,7,33,40,13,5,4,15,20,22,70,.314,5,30,.167,17,40,.425,.350,13,20,.650,13,18,31,12,1,2,8,20
19,2022-01-29,@,South Carolina State,REG (Conf),W,87,69,"",33,63,.524,14,28,.500,19,35,.543,.635,7,14,.500,13,20,33,14,5,1,10,16,26,65,.400,8,29,.276,18,36,.500,.462,9,15,.600,17,18,35,12,3,5,10,18
20,2022-01-31,@,North Carolina Central,REG (Conf),L,67,70,"",24,54,.444,7,24,.292,17,30,.567,.509,12,23,.522,11,30,41,12,8,3,19,23,21,56,.375,10,25,.400,11,31,.355,.464,18,28,.643,10,20,30,11,14,3,15,21
21,2022-02-12,"",Maryland Eastern Shore,REG (Conf),W,70,63,"",26,51,.510,7,22,.318,19,29,.655,.578,11,19,.579,10,25,35,10,4,6,12,15,21,54,.389,7,21,.333,14,33,.424,.454,14,26,.538,9,19,28,11,7,1,9,18
22,2022-02-14,@,Delaware State,REG (Conf),W,69,66,"",25,51,.490,9,25,.360,16,26,.615,.578,10,15,.667,8,25,33,15,2,2,15,22,22,48,.458,10,22,.455,12,26,.462,.563,12,20,.600,4,15,19,11,4,4,9,18
23,2022-02-19,@,Coppin State,REG (Conf),W,89,59,"",30,64,.469,14,36,.389,16,28,.571,.578,15,20,.750,10,37,47,10,5,2,12,22,17,53,.321,7,31,.226,10,22,.455,.387,18,28,.643,5,24,29,10,4,3,12,17
24,2022-02-21,@,Morgan State,REG (Conf),L,74,85,"",25,56,.446,7,25,.280,18,31,.581,.509,17,21,.810,6,19,25,15,5,4,13,17,33,63,.524,5,9,.556,28,54,.519,.563,14,17,.824,11,21,32,24,4,3,11,17
25,2022-02-26,"",South Carolina State,REG (Conf),W,63,59,"",22,49,.449,6,17,.353,16,32,.500,.510,13,28,.464,5,24,29,13,7,9,13,18,18,59,.305,7,24,.292,11,35,.314,.364,16,22,.727,14,25,39,8,4,2,16,21
26,2022-02-28,"",North Carolina Central,REG (Conf),W,75,46,"",29,54,.537,7,22,.318,22,32,.688,.602,10,18,.556,9,24,33,16,4,5,10,14,18,55,.327,3,24,.125,15,31,.484,.355,7,11,.636,10,19,29,3,4,0,14,18
27,2022-03-03,"",Howard,REG (Conf),W,83,61,"",31,65,.477,7,19,.368,24,46,.522,.531,14,21,.667,13,25,38,11,7,6,8,16,20,59,.339,9,29,.310,11,30,.367,.415,12,21,.571,6,17,23,9,2,2,8,18
28,2022-03-09,N,Delaware State,CTOURN,W,74,66,"",21,50,.420,7,21,.333,14,29,.483,.490,25,34,.735,11,26,37,16,7,4,20,15,23,60,.383,9,25,.360,14,35,.400,.458,11,13,.846,5,18,23,11,10,3,15,23
29,2022-03-11,N,Morgan State,CTOURN,W,72,63,"",26,51,.510,3,11,.273,23,40,.575,.539,17,21,.810,6,22,28,11,3,9,14,16,23,60,.383,8,24,.333,15,36,.417,.450,9,16,.563,12,19,31,15,8,8,12,20
30,2022-03-12,N,Coppin State,CTOURN,W,72,57,"",24,50,.480,11,23,.478,13,27,.481,.590,13,15,.867,7,28,35,13,4,4,19,11,21,60,.350,5,35,.143,16,25,.640,.392,10,17,.588,6,13,19,11,13,1,9,16
