Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2012-11-12,"",Northern Arizona,REG (Non-Conf),W,92,54,"",33,66,.500,9,27,.333,24,39,.615,.568,17,21,.810,11,36,47,24,11,8,17,22,15,60,.250,5,21,.238,10,39,.256,.292,19,24,.792,5,16,21,9,6,0,18,19
2,2012-11-17,"",Jacksonville State,REG (Non-Conf),W,77,58,"",24,51,.471,5,19,.263,19,32,.594,.520,24,33,.727,14,26,40,17,6,6,18,17,21,54,.389,3,10,.300,18,44,.409,.417,13,17,.765,6,13,19,8,8,3,13,24
3,2012-11-23,"",Oregon,REG (Non-Conf),L,79,83,"",24,67,.358,8,30,.267,16,37,.432,.418,23,25,.920,11,24,35,18,8,3,18,21,28,67,.418,3,19,.158,25,48,.521,.440,24,29,.828,13,25,38,9,9,3,14,22
4,2012-11-24,N,Iowa State,REG (Non-Conf),W,82,70,"",25,58,.431,4,10,.400,21,48,.438,.466,28,35,.800,11,28,39,14,10,7,16,13,27,81,.333,8,28,.286,19,53,.358,.383,8,9,.889,22,20,42,10,4,6,15,25
5,2012-11-28,"",UC Irvine,REG (Non-Conf),W,85,57,"",27,63,.429,7,21,.333,20,42,.476,.484,24,35,.686,19,20,39,22,10,4,7,22,19,55,.345,4,15,.267,15,40,.375,.382,15,23,.652,9,16,25,10,3,3,15,25
6,2012-12-01,"",Hawaii,REG (Non-Conf),W,77,63,"",30,66,.455,7,15,.467,23,51,.451,.508,10,15,.667,11,28,39,22,12,7,16,20,21,62,.339,1,18,.056,20,44,.455,.347,20,26,.769,14,23,37,9,9,3,17,17
7,2012-12-04,@,Portland,REG (Non-Conf),W,68,60,"",22,62,.355,6,25,.240,16,37,.432,.403,18,29,.621,11,25,36,12,12,6,13,13,25,60,.417,5,16,.313,20,44,.455,.458,5,9,.556,8,31,39,14,6,4,21,23
8,2012-12-09,@,California,REG (Non-Conf),W,76,75,"",26,61,.426,5,17,.294,21,44,.477,.467,19,27,.704,13,23,36,11,6,1,13,22,28,53,.528,4,9,.444,24,44,.545,.566,15,28,.536,4,22,26,17,6,5,13,20
9,2012-12-13,"","",REG (Non-Conf),W,91,44,"",31,59,.525,7,15,.467,24,44,.545,.585,22,33,.667,18,31,49,23,13,5,11,14,16,51,.314,4,20,.200,12,31,.387,.353,8,10,.800,4,15,19,10,3,4,19,27
10,2012-12-17,@,UTEP,REG (Non-Conf),W,62,60,"",22,49,.449,8,17,.471,14,32,.438,.531,10,18,.556,6,25,31,13,6,2,11,20,21,52,.404,6,18,.333,15,34,.441,.462,12,17,.706,4,25,29,8,3,3,14,19
11,2012-12-19,"",Northern Iowa,REG (Non-Conf),W,73,59,"",26,57,.456,8,22,.364,18,35,.514,.526,13,18,.722,11,29,40,14,7,5,12,15,20,60,.333,9,24,.375,11,36,.306,.408,10,15,.667,9,22,31,10,4,2,11,15
12,2012-12-22,"",Canisius,REG (Non-Conf),W,89,74,"",34,57,.596,6,13,.462,28,44,.636,.649,15,20,.750,8,25,33,24,8,13,16,13,27,67,.403,13,29,.448,14,38,.368,.500,7,8,.875,9,16,25,12,8,0,12,20
