Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2023-11-06,@,VCU,REG (Non-Conf),W,76,65,"",27,59,.458,8,17,.471,19,42,.452,.525,14,22,.636,8,23,31,11,9,1,5,18,22,53,.415,11,36,.306,11,17,.647,.519,10,14,.714,9,24,33,17,3,9,14,17
2,2023-11-10,"","",REG (Non-Conf),W,96,55,"",39,76,.513,13,31,.419,26,45,.578,.599,5,10,.500,21,16,37,22,19,2,11,7,23,52,.442,5,21,.238,18,31,.581,.490,4,4,1.000,12,15,27,16,5,2,24,11
3,2023-11-13,"","",REG (Non-Conf),W,110,46,"",46,71,.648,7,14,.500,39,57,.684,.697,11,12,.917,9,30,39,24,15,1,10,17,16,53,.302,6,25,.240,10,28,.357,.358,8,15,.533,4,14,18,9,5,3,20,13
4,2023-11-14,"","",REG (Non-Conf),W,81,49,"",32,66,.485,6,20,.300,26,46,.565,.530,11,18,.611,14,31,45,16,17,3,9,11,17,59,.288,10,41,.244,7,18,.389,.373,5,5,1.000,9,23,32,10,5,2,19,17
5,2023-11-18,@,Western Carolina,REG (Non-Conf),L,74,76,"",29,56,.518,7,15,.467,22,41,.537,.580,9,18,.500,9,20,29,5,7,2,4,12,29,56,.518,11,25,.440,18,31,.581,.616,7,10,.700,6,23,29,16,2,2,9,14
6,2023-11-21,N,Texas State,REG (Non-Conf),W,59,48,"",25,51,.490,3,7,.429,22,44,.500,.520,6,14,.429,8,22,30,9,8,2,9,15,19,48,.396,5,19,.263,14,29,.483,.448,5,9,.556,8,21,29,7,4,4,14,18
7,2023-11-22,@,Louisiana Tech,REG (Non-Conf),L,62,71,"",25,56,.446,6,22,.273,19,34,.559,.500,6,9,.667,5,20,25,8,8,4,10,22,19,47,.404,10,27,.370,9,20,.450,.511,23,29,.793,10,21,31,15,7,6,11,11
8,2023-11-28,@,UAB,REG (Non-Conf),W,81,60,"",30,61,.492,10,19,.526,20,42,.476,.574,11,15,.733,11,26,37,12,8,8,9,24,19,64,.297,4,25,.160,15,39,.385,.328,18,25,.720,19,18,37,8,5,7,10,14
9,2023-12-02,"",UT Martin,REG (Non-Conf),W,91,80,"",34,66,.515,9,24,.375,25,42,.595,.583,14,17,.824,4,30,34,16,9,3,4,9,31,67,.463,16,37,.432,15,30,.500,.582,2,7,.286,8,28,36,18,2,1,11,14
10,2023-12-05,"","",REG (Non-Conf),W,92,23,"",37,67,.552,8,30,.267,29,37,.784,.612,10,17,.588,10,34,44,22,20,4,14,15,7,55,.127,2,25,.080,5,30,.167,.145,7,13,.538,14,19,33,5,5,1,25,15
11,2023-12-13,"",Southern Mississippi,REG (Non-Conf),W,67,48,"",26,64,.406,7,20,.350,19,44,.432,.461,8,17,.471,15,31,46,14,6,2,5,9,19,68,.279,7,25,.280,12,43,.279,.331,3,4,.750,14,24,38,10,3,5,7,14
12,2023-12-17,"",Louisiana,REG (Non-Conf),W,74,72,"",24,47,.511,7,15,.467,17,32,.531,.585,19,28,.679,8,18,26,13,6,3,11,17,24,50,.480,7,18,.389,17,32,.531,.550,17,20,.850,6,16,22,12,5,4,11,23
13,2023-12-29,@,Michigan,REG (Non-Conf),W,87,76,"",30,63,.476,7,17,.412,23,46,.500,.532,20,28,.714,9,24,33,12,11,4,4,20,22,56,.393,13,35,.371,9,21,.429,.509,19,23,.826,7,26,33,14,3,3,14,22
14,2024-01-06,@,Texas A&MâCommerce,REG (Conf),W,73,67,"",17,44,.386,8,16,.500,9,28,.321,.477,31,42,.738,9,24,33,13,5,6,12,17,22,54,.407,8,30,.267,14,24,.583,.481,15,20,.750,6,20,26,12,9,1,9,28
15,2024-01-08,@,Northwestern State,REG (Conf),W,68,59,"",22,55,.400,7,20,.350,15,35,.429,.464,17,25,.680,7,25,32,12,8,7,15,18,19,56,.339,7,25,.280,12,31,.387,.402,14,18,.778,10,27,37,11,6,3,17,20
16,2024-01-13,"",Southeastern Louisiana,REG (Conf),W,74,65,"",26,54,.481,6,15,.400,20,39,.513,.537,16,22,.727,10,16,26,17,8,2,7,16,21,49,.429,12,32,.375,9,17,.529,.551,11,13,.846,7,20,27,16,2,1,14,23
17,2024-01-15,"",Lamar,REG (Conf),W,88,69,"",26,55,.473,11,21,.524,15,34,.441,.573,25,28,.893,13,24,37,16,11,2,10,19,23,56,.411,12,29,.414,11,27,.407,.518,11,15,.733,12,19,31,17,5,2,15,20
18,2024-01-20,@,Incarnate Word,REG (Conf),W,80,66,"",27,51,.529,4,16,.250,23,35,.657,.569,22,26,.846,5,20,25,13,11,3,15,22,22,55,.400,11,27,.407,11,28,.393,.500,11,19,.579,10,14,24,10,6,1,19,20
19,2024-01-22,@,Texas A&MâCorpus Christi,REG (Conf),W,62,61,"",21,57,.368,7,20,.350,14,37,.378,.430,13,23,.565,7,28,35,10,10,3,11,20,20,53,.377,4,22,.182,16,31,.516,.415,17,27,.630,9,30,39,11,6,5,13,19
20,2024-01-27,"",New Orleans,REG (Conf),W,102,65,"",38,61,.623,11,20,.550,27,41,.659,.713,15,22,.682,8,22,30,19,9,3,5,18,25,62,.403,9,23,.391,16,39,.410,.476,6,13,.462,15,18,33,17,2,2,16,19
21,2024-01-29,"",Northwestern State,REG (Conf),W,89,65,"",29,59,.492,11,26,.423,18,33,.545,.585,20,26,.769,12,12,24,20,14,2,6,23,19,34,.559,10,19,.526,9,15,.600,.706,17,24,.708,7,19,26,16,3,4,24,22
22,2024-02-03,@,Southeastern Louisiana,REG (Conf),L,74,77,"",26,59,.441,7,24,.292,19,35,.543,.500,15,23,.652,11,13,24,15,9,3,8,17,25,47,.532,12,25,.480,13,22,.591,.660,15,16,.938,4,24,28,14,5,4,18,19
23,2024-02-05,"",Texas A&MâCommerce,REG (Conf),W,77,51,"",28,51,.549,8,18,.444,20,33,.606,.627,13,20,.650,6,23,29,20,11,2,6,21,13,45,.289,5,22,.227,8,23,.348,.344,20,25,.800,10,18,28,10,4,1,15,18
24,2024-02-10,"",Texas A&MâCorpus Christi,REG (Conf),W,74,67,"",23,52,.442,3,15,.200,20,37,.541,.471,25,35,.714,12,30,42,14,12,7,19,24,23,57,.404,3,16,.188,20,41,.488,.430,18,29,.621,11,21,32,10,10,2,17,28
25,2024-02-12,@,Houston Christian,REG (Conf),W,105,54,"",40,71,.563,15,32,.469,25,39,.641,.669,10,12,.833,9,28,37,18,14,6,7,23,13,52,.250,5,22,.227,8,30,.267,.298,23,31,.742,12,21,33,3,1,3,19,13
26,2024-02-17,@,Nicholls State,REG (Conf),W,74,47,"",27,51,.529,4,15,.267,23,36,.639,.569,16,24,.667,5,27,32,10,15,5,12,16,15,48,.313,6,24,.250,9,24,.375,.375,11,14,.786,7,19,26,7,8,3,19,15
27,2024-02-24,"",Incarnate Word,REG (Conf),W,87,71,"",31,69,.449,7,27,.259,24,42,.571,.500,18,26,.692,15,20,35,21,10,1,4,12,25,52,.481,12,27,.444,13,25,.520,.596,9,13,.692,3,26,29,14,3,7,17,15
28,2024-02-26,@,Lamar,REG (Conf),W,58,56,"",21,58,.362,6,22,.273,15,36,.417,.414,10,17,.588,13,22,35,9,7,4,11,19,22,56,.393,7,25,.280,15,31,.484,.455,5,9,.556,10,24,34,15,5,6,12,15
29,2024-03-02,"",Nicholls State,REG (Conf),W,83,62,"",28,54,.519,6,14,.429,22,40,.550,.574,21,30,.700,15,25,40,17,7,6,14,17,20,57,.351,9,30,.300,11,27,.407,.430,13,17,.765,12,15,27,11,8,1,15,22
30,2024-03-04,"",Houston Christian,REG (Conf),W,87,69,"",30,65,.462,12,30,.400,18,35,.514,.554,15,21,.714,14,28,42,23,9,1,7,12,27,57,.474,6,24,.250,21,33,.636,.526,9,16,.563,6,21,27,11,5,1,14,14
31,2024-03-06,@,New Orleans,REG (Conf),W,81,57,"",30,59,.508,7,14,.500,23,45,.511,.568,14,19,.737,11,25,36,17,12,5,14,23,18,53,.340,5,21,.238,13,32,.406,.387,16,24,.667,12,20,32,10,5,5,19,20
32,2024-03-12,"",Lamar,CTOURN,W,76,57,"",29,56,.518,3,13,.231,26,43,.605,.545,15,25,.600,8,20,28,11,10,1,5,21,17,47,.362,9,29,.310,8,18,.444,.457,14,22,.636,8,23,31,13,3,4,15,17
33,2024-03-13,"",Nicholls State,CTOURN,W,92,76,"",27,44,.614,11,20,.550,16,24,.667,.739,27,35,.771,6,15,21,17,8,5,4,18,25,51,.490,10,27,.370,15,24,.625,.588,16,19,.842,7,14,21,13,3,1,10,24
