Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2021-11-09,@,Wichita State,REG (Non-Conf),L,57,60,"",22,52,.423,8,20,.400,14,32,.438,.500,5,11,.455,9,19,28,12,6,6,15,12,22,57,.386,4,22,.182,18,35,.514,.421,12,14,.857,12,23,35,11,10,7,11,10
2,2021-11-13,"",Alabama A&M,REG (Non-Conf),W,70,47,"",20,52,.385,13,29,.448,7,23,.304,.510,17,20,.850,7,33,40,16,6,2,11,14,18,60,.300,5,22,.227,13,38,.342,.342,6,9,.667,6,20,26,6,7,0,12,18
3,2021-11-16,@,Troy,REG (Non-Conf),L,65,69,3OT,22,68,.324,5,23,.217,17,45,.378,.360,16,26,.615,10,39,49,9,14,2,19,28,23,68,.338,5,27,.185,18,41,.439,.375,18,29,.621,11,37,48,11,9,7,21,22
4,2021-11-22,N,Valparaiso,REG (Non-Conf),L,70,78,"",23,57,.404,10,27,.370,13,30,.433,.491,14,20,.700,8,29,37,7,4,4,12,20,26,58,.448,8,22,.364,18,36,.500,.517,18,22,.818,6,27,33,12,9,4,6,18
5,2021-11-24,N,Drexel,REG (Non-Conf),W,72,64,"",25,50,.500,8,17,.471,17,33,.515,.580,14,19,.737,6,25,31,8,10,4,13,12,25,57,.439,9,24,.375,16,33,.485,.518,5,6,.833,6,18,24,11,5,1,11,15
6,2021-11-27,@,Elon,REG (Non-Conf),W,93,81,"",28,46,.609,17,24,.708,11,22,.500,.793,20,30,.667,6,26,32,19,10,2,17,14,29,67,.433,15,38,.395,14,29,.483,.545,8,10,.800,10,14,24,14,7,0,11,24
7,2021-12-04,"",South Alabama,REG (Non-Conf),L,64,74,"",23,56,.411,9,25,.360,14,31,.452,.491,9,13,.692,8,16,24,13,4,1,13,19,27,52,.519,3,13,.231,24,39,.615,.548,17,19,.895,6,26,32,8,7,3,15,16
8,2021-12-08,@,VCU,REG (Non-Conf),L,52,66,"",20,47,.426,5,18,.278,15,29,.517,.479,7,16,.438,8,23,31,12,8,0,20,20,24,52,.462,4,19,.211,20,33,.606,.500,14,17,.824,6,21,27,10,13,4,13,15
9,2021-12-13,"","",REG (Non-Conf),W,110,80,"",44,78,.564,11,26,.423,33,52,.635,.635,11,18,.611,17,28,45,25,9,2,11,11,28,63,.444,14,32,.438,14,31,.452,.556,10,15,.667,8,17,25,18,6,1,18,15
10,2021-12-15,"",Florida International,REG (Non-Conf),W,66,59,"",20,54,.370,4,20,.200,16,34,.471,.407,22,25,.880,12,22,34,9,5,3,10,12,21,57,.368,10,33,.303,11,24,.458,.456,7,7,1.000,9,23,32,15,4,5,13,19
11,2021-12-18,@,Alabama,REG (Non-Conf),L,59,65,"",22,61,.361,6,25,.240,16,36,.444,.410,9,16,.563,11,22,33,7,4,3,8,20,23,56,.411,8,30,.267,15,26,.577,.482,11,16,.688,11,28,39,15,5,8,11,17
