Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2010-11-12,"",Alcorn State,REG (Non-Conf),W,88,56,"",25,56,.446,4,20,.200,21,36,.583,.482,34,48,.708,14,34,48,13,6,2,20,34,17,57,.298,3,12,.250,14,45,.311,.325,19,37,.514,9,20,29,7,7,5,19,36
2,2010-11-15,@,Texas A&MâCorpus Christi,REG (Non-Conf),W,86,65,"",31,60,.517,7,21,.333,24,39,.615,.575,17,21,.810,7,19,26,19,16,1,12,26,21,45,.467,3,13,.231,18,32,.563,.500,20,30,.667,7,17,24,9,7,2,20,21
3,2010-11-19,"","",REG (Non-Conf),W,77,46,"",30,65,.462,6,17,.353,24,48,.500,.508,11,17,.647,17,27,44,17,7,1,10,9,17,48,.354,6,19,.316,11,29,.379,.417,6,8,.750,5,18,23,11,5,3,15,15
4,2010-11-25,N,Boston College,REG (Non-Conf),L,65,67,"",22,49,.449,7,19,.368,15,30,.500,.520,14,17,.824,13,16,29,13,3,2,14,16,22,45,.489,9,19,.474,13,26,.500,.589,14,17,.824,5,9,14,14,6,1,8,18
5,2010-11-26,N,Manhattan,REG (Non-Conf),W,74,45,"",23,55,.418,10,26,.385,13,29,.448,.509,18,24,.750,15,25,40,17,8,1,13,18,17,55,.309,2,16,.125,15,39,.385,.327,9,16,.563,14,14,28,6,8,5,14,19
6,2010-11-28,N,Temple,REG (Non-Conf),W,54,51,"",17,51,.333,2,11,.182,15,40,.375,.353,18,27,.667,15,29,44,6,4,2,14,19,15,48,.313,4,16,.250,11,32,.344,.354,17,23,.739,7,21,28,9,5,4,10,24
7,2010-12-02,"",Stephen F. Austin,REG (Non-Conf),W,62,53,"",21,45,.467,8,17,.471,13,28,.464,.556,12,16,.750,8,25,33,14,3,5,16,17,18,51,.353,3,16,.188,15,35,.429,.382,14,19,.737,9,15,24,10,8,0,10,18
8,2010-12-04,"",Pacific,REG (Non-Conf),W,79,59,"",30,62,.484,10,18,.556,20,44,.455,.565,9,13,.692,14,21,35,21,5,2,11,12,24,58,.414,5,15,.333,19,43,.442,.457,6,6,1.000,9,18,27,13,6,0,12,12
9,2010-12-08,"",Prairie View A&M,REG (Non-Conf),W,87,63,"",30,61,.492,11,24,.458,19,37,.514,.582,16,25,.640,13,31,44,20,6,4,13,16,24,65,.369,9,29,.310,15,36,.417,.438,6,14,.429,11,18,29,12,7,3,11,23
10,2010-12-11,"",Washington,REG (Non-Conf),W,63,62,"",23,56,.411,0,8,.000,23,48,.479,.411,17,25,.680,15,20,35,11,10,5,18,20,20,53,.377,6,22,.273,14,31,.452,.434,16,16,1.000,8,20,28,11,9,3,20,24
11,2010-12-18,N,Arkansas,REG (Non-Conf),W,71,62,OT,22,55,.400,3,13,.231,19,42,.452,.427,24,31,.774,11,26,37,11,9,1,18,24,19,47,.404,8,24,.333,11,23,.478,.489,16,28,.571,8,22,30,7,11,11,24,27
12,2010-12-21,"",Wagner,REG (Non-Conf),W,86,51,"",30,57,.526,4,9,.444,26,48,.542,.561,22,31,.710,13,29,42,19,10,1,16,15,17,48,.354,5,18,.278,12,30,.400,.406,12,17,.706,2,14,16,13,6,5,16,23
13,2010-12-31,"",McNeese State,REG (Non-Conf),W,66,57,"",20,52,.385,3,15,.200,17,37,.459,.413,23,29,.793,13,21,34,13,4,2,9,9,23,55,.418,6,20,.300,17,35,.486,.473,5,8,.625,10,18,28,16,6,6,12,25
