Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2021-11-10,"",Lehigh,REG (Non-Conf),W,73,70,OT,27,72,.375,1,13,.077,26,59,.441,.382,18,25,.720,13,26,39,14,14,6,11,14,27,57,.474,5,16,.313,22,41,.537,.518,11,17,.647,5,36,41,14,4,1,22,23
2,2021-11-13,"",Merrimack,REG (Non-Conf),W,48,35,"",15,48,.313,4,14,.286,11,34,.324,.354,14,22,.636,11,35,46,12,3,7,13,8,14,60,.233,4,26,.154,10,34,.294,.267,3,6,.500,10,19,29,6,7,5,6,15
3,2021-11-16,"",NJIT,REG (Non-Conf),W,75,61,"",28,66,.424,5,19,.263,23,47,.489,.462,14,21,.667,13,29,42,10,7,4,7,10,21,55,.382,11,29,.379,10,26,.385,.482,8,11,.727,3,22,25,13,4,4,9,17
4,2021-11-18,@,DePaul,REG (Non-Conf),L,70,73,"",28,63,.444,10,27,.370,18,36,.500,.524,4,6,.667,13,23,36,17,4,0,12,21,23,54,.426,9,24,.375,14,30,.467,.509,18,33,.545,13,21,34,9,5,3,9,13
5,2021-11-22,"",Lafayette,REG (Non-Conf),L,51,53,"",16,56,.286,4,26,.154,12,30,.400,.321,15,23,.652,9,18,27,13,13,6,8,10,19,46,.413,7,18,.389,12,28,.429,.489,8,11,.727,4,30,34,12,5,1,20,16
6,2021-11-27,@,Massachusetts,REG (Non-Conf),L,83,85,"",34,62,.548,3,13,.231,31,49,.633,.573,12,15,.800,10,24,34,25,9,2,9,17,24,51,.471,16,32,.500,8,19,.421,.627,21,27,.778,4,19,23,18,6,1,9,12
7,2021-11-30,"",Clemson,REG (Non-Conf),W,74,64,"",26,60,.433,7,19,.368,19,41,.463,.492,15,26,.577,11,27,38,15,4,1,7,16,23,59,.390,4,18,.222,19,41,.463,.424,14,19,.737,9,27,36,13,3,3,9,22
8,2021-12-03,@,Illinois,REG (Conf),L,51,86,"",21,68,.309,7,17,.412,14,51,.275,.360,2,4,.500,11,16,27,14,5,2,13,15,32,66,.485,12,33,.364,20,33,.606,.576,10,11,.909,12,33,45,19,8,6,10,10
9,2021-12-09,"",Purdue,REG (Conf),W,70,68,"",25,48,.521,7,14,.500,18,34,.529,.594,13,18,.722,3,19,22,18,8,2,15,19,25,61,.410,7,26,.269,18,35,.514,.467,11,16,.688,13,17,30,10,8,2,12,17
10,2021-12-12,@,Seton Hall,REG (Non-Conf),L,63,77,"",23,57,.404,4,18,.222,19,39,.487,.439,13,17,.765,9,19,28,8,6,1,12,17,27,63,.429,5,21,.238,22,42,.524,.468,18,22,.818,10,24,34,8,10,3,11,15
11,2021-12-30,"",Maine,REG (Non-Conf),W,80,64,"",27,51,.529,10,20,.500,17,31,.548,.627,16,23,.696,6,24,30,21,9,1,10,12,24,57,.421,9,22,.409,15,35,.429,.500,7,8,.875,9,23,32,11,8,2,14,20
12,2022-01-01,"",Central Connecticut State,REG (Non-Conf),W,79,48,"",35,70,.500,4,16,.250,31,54,.574,.529,5,10,.500,17,31,48,25,9,10,12,15,15,55,.273,6,15,.400,9,40,.225,.327,12,19,.632,8,20,28,9,7,7,16,14
13,2022-01-04,"",Michigan,REG (Conf),W,75,67,"",27,56,.482,11,23,.478,16,33,.485,.580,10,17,.588,8,29,37,20,4,3,10,18,27,59,.458,3,15,.200,24,44,.545,.483,10,13,.769,5,24,29,16,5,1,8,15
14,2022-01-08,"",Nebraska,REG (Conf),W,93,65,"",35,60,.583,10,18,.556,25,42,.595,.667,13,14,.929,8,27,35,23,9,1,13,17,26,53,.491,6,18,.333,20,35,.571,.547,7,12,.583,3,16,19,12,5,3,14,18
15,2022-01-11,@,Penn State,REG (Conf),L,49,66,"",19,56,.339,5,19,.263,14,37,.378,.384,6,12,.500,11,20,31,10,6,3,14,15,26,60,.433,6,18,.333,20,42,.476,.483,8,10,.800,12,27,39,10,6,2,12,14
16,2022-01-15,@,Maryland,REG (Conf),W,70,59,"",27,56,.482,10,22,.455,17,34,.500,.571,6,9,.667,9,23,32,16,6,8,15,19,18,54,.333,6,25,.240,12,29,.414,.389,17,19,.895,10,22,32,9,8,4,13,14
17,2022-01-19,"",Iowa,REG (Conf),W,48,46,"",18,58,.310,2,13,.154,16,45,.356,.328,10,13,.769,10,35,45,13,7,10,14,15,17,61,.279,6,27,.222,11,34,.324,.328,6,11,.545,9,26,35,8,8,5,10,16
18,2022-01-22,@,Minnesota,REG (Conf),L,65,68,"",25,54,.463,12,27,.444,13,27,.481,.574,3,3,1.000,11,13,24,17,7,3,11,12,26,48,.542,13,24,.542,13,24,.542,.677,3,4,.750,6,15,21,18,5,1,13,11
19,2022-01-25,"",Maryland,REG (Conf),L,60,68,"",22,64,.344,8,24,.333,14,40,.350,.406,8,10,.800,11,25,36,17,6,5,7,16,24,53,.453,12,25,.480,12,28,.429,.566,8,14,.571,6,27,33,12,1,4,8,11
20,2022-01-29,@,Nebraska,REG (Conf),W,63,61,"",23,60,.383,3,19,.158,20,41,.488,.408,14,17,.824,6,30,36,10,10,10,11,21,17,58,.293,6,20,.300,11,38,.289,.345,21,29,.724,9,31,40,9,4,6,15,18
21,2022-02-01,@,Northwestern,REG (Conf),L,78,79,OT,26,58,.448,4,17,.235,22,41,.537,.483,22,27,.815,9,21,30,15,11,1,16,18,27,57,.474,10,31,.323,17,26,.654,.561,15,21,.714,9,20,29,18,7,4,20,17
22,2022-02-05,"",Michigan State,REG (Conf),W,84,63,"",32,52,.615,9,20,.450,23,32,.719,.702,11,17,.647,10,17,27,22,7,4,9,13,23,52,.442,11,24,.458,12,28,.429,.548,6,6,1.000,6,12,18,15,5,3,13,15
23,2022-02-09,"",Ohio State,REG (Conf),W,66,64,"",25,47,.532,5,15,.333,20,32,.625,.585,11,14,.786,5,19,24,12,4,9,8,14,23,57,.404,10,18,.556,13,39,.333,.491,8,13,.615,13,17,30,11,5,4,6,13
24,2022-02-12,@,Wisconsin,REG (Conf),W,73,65,"",25,49,.510,7,12,.583,18,37,.486,.582,16,18,.889,4,25,29,11,10,3,13,20,26,55,.473,4,19,.211,22,36,.611,.509,9,17,.529,7,20,27,13,8,0,11,18
25,2022-02-16,"",Illinois,REG (Conf),W,70,59,"",28,59,.475,5,15,.333,23,44,.523,.517,9,14,.643,13,29,42,14,9,2,13,16,22,58,.379,6,23,.261,16,35,.457,.431,9,16,.563,7,19,26,15,8,3,9,16
26,2022-02-20,@,Purdue,REG (Conf),L,72,84,"",27,53,.509,5,15,.333,22,38,.579,.557,13,17,.765,6,16,22,16,4,0,10,24,26,49,.531,8,22,.364,18,27,.667,.612,24,29,.828,5,19,24,19,2,2,7,16
