Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2011-11-11,"",Tennessee State,REG (Non-Conf),W,71,37,"",25,48,.521,8,16,.500,17,32,.531,.604,13,18,.722,8,21,29,16,9,5,13,14,14,47,.298,4,13,.308,10,34,.294,.340,5,7,.714,6,16,22,6,3,3,22,21
2,2011-11-15,@,Southern Illinois,REG (Non-Conf),W,61,42,"",22,52,.423,5,14,.357,17,38,.447,.471,12,18,.667,5,28,33,12,7,4,7,24,8,39,.205,1,9,.111,7,30,.233,.218,25,37,.676,8,26,34,1,1,6,14,21
3,2011-11-20,"",Washington,REG (Non-Conf),W,77,64,"",28,53,.528,9,21,.429,19,32,.594,.613,12,16,.750,4,21,25,16,6,1,8,11,25,59,.424,4,12,.333,21,47,.447,.458,10,16,.625,12,23,35,10,5,1,16,19
4,2011-11-24,N,Boston College,REG (Non-Conf),W,62,51,"",22,52,.423,6,20,.300,16,32,.500,.481,12,16,.750,6,17,23,13,7,2,7,10,19,43,.442,5,17,.294,14,26,.538,.500,8,13,.615,7,24,31,10,2,1,20,11
5,2011-11-25,N,Villanova,REG (Non-Conf),W,80,68,"",26,51,.510,14,27,.519,12,24,.500,.647,14,22,.636,4,22,26,14,5,3,7,19,25,52,.481,5,15,.333,20,37,.541,.529,13,17,.765,4,24,28,13,2,1,12,21
6,2011-11-27,N,Oklahoma,REG (Non-Conf),W,83,63,"",29,48,.604,9,17,.529,20,31,.645,.698,16,20,.800,4,23,27,19,1,1,11,17,25,60,.417,3,10,.300,22,50,.440,.442,10,15,.667,9,16,25,5,5,1,12,22
7,2011-11-29,@,Loyola Marymount,REG (Non-Conf),L,68,75,"",19,40,.475,7,17,.412,12,23,.522,.563,23,29,.793,7,17,24,10,4,1,15,21,22,49,.449,7,13,.538,15,36,.417,.520,24,30,.800,12,16,28,10,10,1,10,18
8,2011-12-03,"",Portland,REG (Non-Conf),W,73,53,"",25,48,.521,7,17,.412,18,31,.581,.594,16,22,.727,10,18,28,13,7,3,11,16,20,43,.465,3,9,.333,17,34,.500,.500,10,17,.588,6,13,19,7,4,1,16,19
9,2011-12-07,"",Vermont,REG (Non-Conf),W,62,43,"",23,47,.489,8,18,.444,15,29,.517,.574,8,13,.615,9,22,31,13,8,2,17,15,16,44,.364,2,10,.200,14,34,.412,.386,9,15,.600,8,16,24,8,8,2,19,18
10,2011-12-10,"","",REG (Non-Conf),W,72,62,"",23,59,.390,4,23,.174,19,36,.528,.424,22,30,.733,12,19,31,9,9,3,9,15,25,47,.532,3,10,.300,22,37,.595,.564,9,15,.600,3,22,25,16,5,6,18,23
11,2011-12-17,"",Alabama State,REG (Non-Conf),W,65,35,"",22,47,.468,9,19,.474,13,28,.464,.564,12,19,.632,11,26,37,17,8,7,14,12,14,48,.292,1,12,.083,13,36,.361,.302,6,8,.750,6,18,24,6,5,4,12,17
12,2011-12-22,"",Arkansas State,REG (Non-Conf),W,70,46,"",29,54,.537,9,21,.429,20,33,.606,.620,3,5,.600,8,19,27,14,5,6,8,14,16,47,.340,3,11,.273,13,36,.361,.372,11,15,.733,8,14,22,7,4,2,11,11
13,2011-12-27,"",Texas Southern,REG (Non-Conf),W,71,39,"",25,52,.481,6,15,.400,19,37,.514,.538,15,19,.789,9,26,35,17,10,9,12,13,15,49,.306,2,10,.200,13,39,.333,.327,7,17,.412,8,20,28,6,9,5,19,15
14,2011-12-31,@,New Mexico,REG (Non-Conf),L,60,64,"",23,53,.434,3,18,.167,20,35,.571,.462,11,16,.688,7,20,27,10,4,0,8,28,19,39,.487,2,7,.286,17,32,.531,.513,24,35,.686,5,25,30,7,4,3,11,17
15,2012-01-04,@,Dayton,REG (Conf),L,72,79,OT,24,62,.387,5,19,.263,19,43,.442,.427,19,26,.731,9,18,27,10,8,2,15,25,24,55,.436,7,14,.500,17,41,.415,.500,24,28,.857,12,28,40,12,2,5,20,22
16,2012-01-07,"",George Washington,REG (Conf),W,78,56,"",30,60,.500,7,15,.467,23,45,.511,.558,11,16,.688,14,18,32,13,8,4,11,17,20,47,.426,4,12,.333,16,35,.457,.468,12,18,.667,6,13,19,11,5,4,15,15
17,2012-01-11,"",Temple,REG (Conf),L,67,72,"",26,62,.419,6,16,.375,20,46,.435,.468,9,14,.643,14,18,32,11,8,5,10,17,30,53,.566,5,7,.714,25,46,.543,.613,7,11,.636,3,21,24,11,6,6,13,13
18,2012-01-14,@,Charlotte,REG (Conf),W,68,67,"",26,57,.456,9,22,.409,17,35,.486,.535,7,11,.636,9,19,28,17,12,1,17,18,25,46,.543,7,14,.500,18,32,.563,.620,10,15,.667,3,23,26,16,11,4,22,17
19,2012-01-21,"",Duquesne,REG (Conf),W,68,41,"",24,51,.471,7,18,.389,17,33,.515,.539,13,21,.619,9,26,35,14,10,7,9,11,17,55,.309,4,15,.267,13,40,.325,.345,3,5,.600,11,15,26,7,6,5,15,20
20,2012-01-25,@,Xavier,REG (Conf),W,73,68,"",22,51,.431,7,21,.333,15,30,.500,.500,22,28,.786,8,18,26,18,10,2,13,23,17,42,.405,5,13,.385,12,29,.414,.464,29,32,.906,5,21,26,11,5,4,17,22
21,2012-01-28,@,Massachusetts,REG (Conf),L,59,72,"",23,67,.343,5,24,.208,18,43,.419,.381,8,19,.421,14,18,32,11,7,0,15,18,25,50,.500,5,11,.455,20,39,.513,.550,17,21,.810,5,28,33,15,9,4,19,21
22,2012-02-01,"",St. Bonaventure,REG (Conf),W,86,62,"",28,54,.519,4,21,.190,24,33,.727,.556,26,31,.839,8,19,27,11,6,2,8,21,20,39,.513,5,12,.417,15,27,.556,.577,17,22,.773,2,15,17,8,4,3,15,23
23,2012-02-04,"",Dayton,REG (Conf),W,58,50,"",18,45,.400,4,17,.235,14,28,.500,.444,18,31,.581,6,25,31,12,7,2,12,17,14,57,.246,4,24,.167,10,33,.303,.281,18,23,.783,12,24,36,6,8,4,11,23
24,2012-02-08,@,Saint Joseph's,REG (Conf),W,72,60,"",24,53,.453,10,20,.500,14,33,.424,.547,14,20,.700,7,15,22,12,9,1,10,21,20,51,.392,4,16,.250,16,35,.457,.431,16,21,.762,12,22,34,9,4,7,17,15
25,2012-02-11,@,La Salle,REG (Conf),W,59,51,"",22,61,.361,5,18,.278,17,43,.395,.402,10,12,.833,13,17,30,13,11,2,17,11,20,50,.400,4,10,.400,16,40,.400,.440,7,9,.778,8,24,32,9,10,4,20,14
26,2012-02-15,"",Richmond,REG (Conf),W,64,50,"",22,45,.489,5,12,.417,17,33,.515,.544,15,20,.750,7,26,33,13,4,4,13,18,18,51,.353,1,15,.067,17,36,.472,.363,13,17,.765,6,15,21,8,6,5,10,22
27,2012-02-18,"",Fordham,REG (Conf),W,66,46,"",25,61,.410,9,27,.333,16,34,.471,.484,7,11,.636,12,25,37,19,8,3,6,11,18,50,.360,3,11,.273,15,39,.385,.390,7,11,.636,11,24,35,8,2,4,13,12
28,2012-02-25,@,Rhode Island,REG (Conf),L,62,64,"",22,61,.361,10,29,.345,12,32,.375,.443,8,10,.800,10,21,31,14,5,3,6,19,22,54,.407,1,10,.100,21,44,.477,.417,19,25,.760,12,27,39,9,4,7,9,9
29,2012-02-28,"",Xavier,REG (Conf),W,70,59,"",22,57,.386,6,21,.286,16,36,.444,.439,20,24,.833,6,24,30,15,6,3,8,15,21,52,.404,5,13,.385,16,39,.410,.452,12,18,.667,10,25,35,11,2,5,12,20
30,2012-03-03,@,Duquesne,REG (Conf),W,75,60,"",29,55,.527,8,18,.444,21,37,.568,.600,9,13,.692,8,23,31,17,5,1,14,17,22,49,.449,6,14,.429,16,35,.457,.510,10,15,.667,5,14,19,8,6,4,14,17
31,2012-03-09,N,La Salle,CTOURN,W,78,71,"",25,56,.446,9,20,.450,16,36,.444,.527,19,22,.864,7,21,28,16,3,7,15,15,25,56,.446,8,20,.400,17,36,.472,.518,13,15,.867,5,22,27,10,7,5,12,21
32,2012-03-10,N,Xavier,CTOURN,L,64,71,"",22,54,.407,6,24,.250,16,30,.533,.463,14,20,.700,7,16,23,14,8,1,9,18,24,45,.533,5,11,.455,19,34,.559,.589,18,21,.857,4,25,29,9,3,2,11,20
