Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2011-11-11,"","",REG (Non-Conf),W,95,57,"",37,62,.597,6,16,.375,31,46,.674,.645,15,22,.682,10,27,37,19,12,6,11,14,19,59,.322,8,21,.381,11,38,.289,.390,11,15,.733,10,14,24,10,7,2,17,18
2,2011-11-14,@,Notre Dame,REG (Non-Conf),L,53,59,"",21,68,.309,6,21,.286,15,47,.319,.353,5,8,.625,15,25,40,13,5,7,11,26,19,47,.404,4,15,.267,15,32,.469,.447,17,31,.548,7,32,39,12,4,3,13,12
3,2011-11-18,"","",REG (Non-Conf),W,113,68,"",44,79,.557,9,23,.391,35,56,.625,.614,16,27,.593,17,32,49,20,10,8,4,13,27,69,.391,9,28,.321,18,41,.439,.457,5,9,.556,5,18,23,19,2,2,18,19
4,2011-11-21,N,George Washington,REG (Non-Conf),L,73,86,"",27,68,.397,3,17,.176,24,51,.471,.419,16,19,.842,13,18,31,12,6,6,11,18,32,58,.552,9,15,.600,23,43,.535,.629,13,16,.813,10,24,34,16,6,9,16,25
5,2011-11-22,@,Bowling Green,REG (Non-Conf),L,61,67,"",19,51,.373,4,14,.286,15,37,.405,.412,19,25,.760,8,22,30,10,7,6,21,20,24,59,.407,6,14,.429,18,45,.400,.458,13,17,.765,14,22,36,14,7,4,15,25
6,2011-11-23,N,Austin Peay,REG (Non-Conf),W,94,93,OT,35,61,.574,7,16,.438,28,45,.622,.631,17,23,.739,11,24,35,17,4,2,20,21,36,73,.493,4,13,.308,32,60,.533,.521,17,28,.607,14,17,31,20,13,4,12,22
7,2011-11-26,@,Akron,REG (Non-Conf),L,63,81,"",23,54,.426,4,12,.333,19,42,.452,.463,13,15,.867,7,13,20,10,5,4,16,17,32,59,.542,8,16,.500,24,43,.558,.610,9,16,.563,10,23,33,15,10,4,14,17
8,2011-12-01,"",Youngstown State,REG (Conf),L,61,64,"",24,59,.407,5,19,.263,19,40,.475,.449,8,13,.615,10,29,39,10,4,6,9,12,24,60,.400,9,28,.321,15,32,.469,.475,7,13,.538,6,27,33,11,3,5,7,13
9,2011-12-03,"",Cleveland State,REG (Conf),L,61,66,"",20,43,.465,1,13,.077,19,30,.633,.477,20,22,.909,3,16,19,10,6,7,18,18,24,54,.444,3,12,.250,21,42,.500,.472,15,19,.789,12,13,25,14,10,4,18,19
10,2011-12-05,"",St. John's (NY),REG (Non-Conf),W,69,63,"",23,48,.479,5,18,.278,18,30,.600,.531,18,26,.692,8,17,25,11,6,3,11,17,20,57,.351,5,21,.238,15,36,.417,.395,18,21,.857,16,21,37,10,4,0,16,20
11,2011-12-08,"",Western Michigan,REG (Non-Conf),W,92,81,"",33,62,.532,2,8,.250,31,54,.574,.548,24,33,.727,9,24,33,18,8,5,8,22,27,64,.422,7,21,.333,20,43,.465,.477,20,23,.870,13,20,33,9,3,3,13,22
