Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2023-11-06,@,Purdue,REG (Non-Conf),L,45,98,"",17,68,.250,5,31,.161,12,37,.324,.287,6,14,.429,9,19,28,11,11,0,15,19,34,62,.548,16,29,.552,18,33,.545,.677,14,22,.636,11,39,50,29,9,10,14,15
2,2023-11-10,@,VCU,REG (Non-Conf),L,65,75,"",23,66,.348,8,26,.308,15,40,.375,.409,11,14,.786,14,16,30,15,12,2,15,24,25,51,.490,5,18,.278,20,33,.606,.539,20,25,.800,12,25,37,13,15,6,19,16
3,2023-11-14,"","",REG (Non-Conf),W,96,52,"",36,76,.474,9,31,.290,27,45,.600,.533,15,19,.789,15,28,43,21,18,4,8,15,18,50,.360,5,16,.313,13,34,.382,.410,11,21,.524,7,23,30,7,7,3,24,13
4,2023-11-17,"",South Carolina State,REG (Non-Conf),W,89,72,"",25,56,.446,7,20,.350,18,36,.500,.509,32,41,.780,9,25,34,13,11,11,15,22,21,64,.328,4,17,.235,17,47,.362,.359,26,33,.788,13,23,36,10,12,5,16,28
5,2023-11-22,"",Alabama State,REG (Non-Conf),W,99,67,"",36,62,.581,16,35,.457,20,27,.741,.710,11,15,.733,6,32,38,26,5,1,13,15,24,69,.348,7,29,.241,17,40,.425,.399,12,19,.632,11,18,29,10,8,2,10,16
6,2023-11-24,"",Merrimack,REG (Non-Conf),W,79,71,"",27,60,.450,12,22,.545,15,38,.395,.550,13,17,.765,13,22,35,18,9,6,19,18,24,53,.453,8,23,.348,16,30,.533,.528,15,17,.882,6,18,24,13,12,8,15,17
7,2023-11-25,"",North Carolina A&T,REG (Non-Conf),W,101,83,"",36,67,.537,11,25,.440,25,42,.595,.619,18,21,.857,7,26,33,27,6,3,12,24,27,61,.443,8,21,.381,19,40,.475,.508,21,32,.656,6,21,27,15,7,3,12,21
8,2023-11-30,"",Louisiana,REG (Non-Conf),W,88,65,"",31,57,.544,5,17,.294,26,40,.650,.588,21,27,.778,11,28,39,17,13,5,15,20,25,63,.397,3,19,.158,22,44,.500,.421,12,22,.545,12,14,26,7,13,4,14,20
9,2023-12-03,"","",REG (Non-Conf),W,128,82,"",47,79,.595,17,35,.486,30,44,.682,.703,17,23,.739,12,21,33,32,17,5,12,23,25,65,.385,10,29,.345,15,36,.417,.462,22,28,.786,11,18,29,16,10,4,23,15
10,2023-12-11,"",Alabama A&M,REG (Non-Conf),W,118,91,"",36,66,.545,18,30,.600,18,36,.500,.682,28,33,.848,9,22,31,25,19,5,26,28,31,61,.508,2,7,.286,29,54,.537,.525,27,39,.692,10,21,31,9,18,3,27,25
11,2023-12-16,"",Belmont,REG (Non-Conf),W,99,93,"",39,67,.582,10,23,.435,29,44,.659,.657,11,16,.688,9,22,31,25,8,6,12,21,28,56,.500,13,30,.433,15,26,.577,.616,24,30,.800,7,21,28,19,8,2,16,19
12,2023-12-19,@,Valparaiso,REG (Non-Conf),W,79,61,"",32,63,.508,10,22,.455,22,41,.537,.587,5,11,.455,12,25,37,18,4,3,10,9,23,65,.354,6,30,.200,17,35,.486,.400,9,11,.818,12,18,30,16,7,2,9,12
13,2023-12-21,@,Texas Southern,REG (Non-Conf),W,87,65,"",32,66,.485,11,30,.367,21,36,.583,.568,12,22,.545,12,29,41,21,6,6,18,24,19,61,.311,3,14,.214,16,47,.340,.336,24,38,.632,13,23,36,5,7,2,17,23
