Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2013-11-09,"",Alabama A&M,REG (Non-Conf),W,88,52,"",31,53,.585,4,13,.308,27,40,.675,.623,22,39,.564,13,32,45,19,4,8,9,18,15,56,.268,8,32,.250,7,24,.292,.339,14,20,.700,8,15,23,7,4,2,8,28
2,2013-11-17,"",Charleston Southern,REG (Non-Conf),W,109,93,"",34,57,.596,9,18,.500,25,39,.641,.675,32,43,.744,10,26,36,25,8,6,12,20,28,59,.475,15,34,.441,13,25,.520,.602,22,24,.917,2,16,18,19,7,3,12,28
3,2013-11-21,N,UAB,REG (Non-Conf),W,97,94,2OT,31,91,.341,8,38,.211,23,53,.434,.385,27,38,.711,22,29,51,19,7,8,9,27,30,80,.375,5,14,.357,25,66,.379,.406,29,36,.806,21,37,58,12,2,3,16,30
4,2013-11-22,N,Massachusetts,REG (Non-Conf),L,65,81,"",25,64,.391,5,18,.278,20,46,.435,.430,10,14,.714,13,20,33,13,6,12,18,16,32,74,.432,7,17,.412,25,57,.439,.480,10,14,.714,15,24,39,13,8,8,13,15
5,2013-11-24,N,Davidson,REG (Non-Conf),W,79,58,"",28,58,.483,7,18,.389,21,40,.525,.543,16,19,.842,9,35,44,15,4,6,13,20,21,59,.356,8,29,.276,13,30,.433,.424,8,17,.471,7,18,25,11,9,0,10,17
6,2013-11-30,"",San Diego,REG (Non-Conf),W,73,66,"",21,49,.429,5,20,.250,16,29,.552,.480,26,29,.897,10,28,38,15,2,6,12,14,25,62,.403,9,24,.375,16,38,.421,.476,7,8,.875,3,18,21,15,9,0,7,23
7,2013-12-04,@,New Mexico State,REG (Non-Conf),W,79,70,"",22,51,.431,6,12,.500,16,39,.410,.490,29,37,.784,10,24,34,13,3,6,13,15,24,62,.387,4,19,.211,20,43,.465,.419,18,20,.900,14,22,36,5,2,3,14,21
8,2013-12-07,"",Cincinnati,REG (Non-Conf),W,63,54,"",22,44,.500,3,9,.333,19,35,.543,.534,16,25,.640,10,26,36,10,5,3,15,15,18,61,.295,4,16,.250,14,45,.311,.328,14,15,.933,13,16,29,5,8,5,7,23
9,2013-12-14,N,Kansas,REG (Non-Conf),L,63,80,"",18,54,.333,2,14,.143,16,40,.400,.352,25,29,.862,11,17,28,8,4,2,10,21,28,54,.519,5,14,.357,23,40,.575,.565,19,26,.731,10,25,35,19,7,7,9,23
10,2013-12-17,"",New Mexico State,REG (Non-Conf),L,61,67,"",18,52,.346,0,7,.000,18,45,.400,.346,25,29,.862,12,18,30,6,6,4,11,17,21,56,.375,7,17,.412,14,39,.359,.438,18,21,.857,13,18,31,10,6,8,9,19
11,2013-12-21,N,Marquette,REG (Non-Conf),W,75,68,"",24,55,.436,9,24,.375,15,31,.484,.518,18,24,.750,11,23,34,16,6,3,12,13,26,57,.456,7,19,.368,19,38,.500,.518,9,14,.643,7,19,26,8,8,1,11,20
12,2013-12-23,"",Grand Canyon,REG (Non-Conf),W,80,68,"",25,48,.521,6,12,.500,19,36,.528,.583,24,32,.750,7,25,32,20,8,8,11,13,25,58,.431,10,23,.435,15,35,.429,.517,8,14,.571,5,14,19,19,6,3,12,23
13,2014-01-04,"",Colorado State,REG (Conf),W,80,73,"",27,63,.429,5,18,.278,22,45,.489,.468,21,30,.700,15,31,46,15,1,6,8,19,25,67,.373,8,20,.400,17,47,.362,.433,15,20,.750,10,26,36,7,2,2,5,24
14,2014-01-08,@,Wyoming,REG (Conf),W,72,69,OT,27,62,.435,7,18,.389,20,44,.455,.492,11,19,.579,10,23,33,13,8,5,8,18,24,49,.490,6,15,.400,18,34,.529,.551,15,21,.714,5,22,27,11,5,7,12,18
15,2014-01-11,@,San Jose State,REG (Conf),W,69,65,"",23,59,.390,8,20,.400,15,39,.385,.458,15,27,.556,7,27,34,17,9,2,7,10,24,62,.387,11,32,.344,13,30,.433,.476,6,9,.667,7,30,37,16,5,1,12,19
16,2014-01-15,"",UNLV,REG (Conf),L,73,76,"",24,54,.444,6,22,.273,18,32,.563,.500,19,22,.864,7,23,30,20,4,5,7,21,24,48,.500,7,13,.538,17,35,.486,.573,21,27,.778,4,21,25,8,4,2,6,19
17,2014-01-18,@,Fresno State,REG (Conf),W,89,78,"",26,49,.531,8,22,.364,18,27,.667,.612,29,41,.707,9,26,35,14,4,3,14,25,22,60,.367,8,25,.320,14,35,.400,.433,26,33,.788,13,19,32,9,7,1,12,27
18,2014-01-21,"",Boise State,REG (Conf),W,84,75,"",28,49,.571,9,17,.529,19,32,.594,.663,19,31,.613,6,20,26,18,9,7,8,16,24,64,.375,8,26,.308,16,38,.421,.438,19,22,.864,16,20,36,11,5,1,11,24
19,2014-01-25,@,Colorado State,REG (Conf),W,68,66,"",23,49,.469,7,20,.350,16,29,.552,.541,15,18,.833,2,26,28,14,2,2,11,26,18,56,.321,6,19,.316,12,37,.324,.375,24,33,.727,12,24,36,12,6,0,6,17
20,2014-01-28,@,Utah State,REG (Conf),W,78,65,"",27,59,.458,8,19,.421,19,40,.475,.525,16,19,.842,12,20,32,11,5,4,6,16,23,54,.426,6,12,.500,17,42,.405,.481,13,15,.867,9,19,28,18,1,5,9,20
21,2014-02-01,"",San Jose State,REG (Conf),W,72,47,"",27,58,.466,7,19,.368,20,39,.513,.526,11,20,.550,11,27,38,20,7,2,3,12,15,44,.341,10,28,.357,5,16,.313,.455,7,10,.700,2,22,24,13,0,2,12,20
22,2014-02-05,"",Wyoming,REG (Conf),W,66,61,OT,23,54,.426,1,10,.100,22,44,.500,.435,19,26,.731,14,27,41,10,4,2,13,14,24,54,.444,7,19,.368,17,35,.486,.509,6,9,.667,3,18,21,16,8,5,12,21
23,2014-02-12,@,Boise State,REG (Conf),L,70,71,"",22,43,.512,6,11,.545,16,32,.500,.581,20,27,.741,2,22,24,9,2,5,4,18,23,58,.397,11,25,.440,12,33,.364,.491,14,17,.824,9,21,30,15,3,0,5,23
24,2014-02-15,"",Nevada,REG (Conf),W,90,72,"",32,58,.552,7,16,.438,25,42,.595,.612,19,21,.905,7,22,29,27,6,5,7,12,27,63,.429,11,21,.524,16,42,.381,.516,7,12,.583,12,17,29,14,4,2,13,16
25,2014-02-19,@,UNLV,REG (Conf),W,68,56,"",27,59,.458,6,15,.400,21,44,.477,.508,8,15,.533,9,28,37,11,3,7,8,23,19,60,.317,3,21,.143,16,39,.410,.342,15,26,.577,11,23,34,6,3,6,5,17
26,2014-02-22,"",San Diego State,REG (Conf),W,58,44,"",25,50,.500,4,13,.308,21,37,.568,.540,4,6,.667,5,27,32,15,5,7,13,11,21,65,.323,2,10,.200,19,55,.345,.338,0,3,.000,14,16,30,4,8,3,9,10
27,2014-02-25,"",Utah State,REG (Conf),W,67,58,"",25,57,.439,6,16,.375,19,41,.463,.491,11,21,.524,12,33,45,16,2,6,10,12,22,58,.379,8,18,.444,14,40,.350,.448,6,12,.500,6,24,30,14,5,0,6,22
28,2014-03-02,@,Nevada,REG (Conf),W,72,58,"",27,55,.491,6,20,.300,21,35,.600,.545,12,14,.857,6,27,33,21,4,6,7,14,22,63,.349,6,20,.300,16,43,.372,.397,8,14,.571,11,21,32,13,4,5,5,15
29,2014-03-05,"",Air Force,REG (Conf),W,80,52,"",29,60,.483,10,27,.370,19,33,.576,.567,12,16,.750,7,30,37,21,10,7,12,9,19,55,.345,7,27,.259,12,28,.429,.409,7,9,.778,3,20,23,10,7,2,16,14
30,2014-03-08,@,San Diego State,REG (Conf),L,48,51,"",19,42,.452,2,14,.143,17,28,.607,.476,8,12,.667,5,24,29,13,2,4,16,19,19,48,.396,0,9,.000,19,39,.487,.396,13,20,.650,9,17,26,6,14,2,9,15
31,2014-03-13,N,Fresno State,CTOURN,W,93,77,"",29,51,.569,4,14,.286,25,37,.676,.608,31,38,.816,8,30,38,21,4,6,14,21,25,63,.397,8,27,.296,17,36,.472,.460,19,28,.679,7,14,21,17,5,3,8,23
32,2014-03-14,N,Boise State,CTOURN,W,70,67,"",21,48,.438,6,18,.333,15,30,.500,.500,22,36,.611,10,27,37,14,4,3,10,16,24,61,.393,8,25,.320,16,36,.444,.459,11,17,.647,11,20,31,10,4,2,8,25
33,2014-03-15,N,San Diego State,CTOURN,W,64,58,"",18,44,.409,6,20,.300,12,24,.500,.477,22,27,.815,11,24,35,11,2,4,14,18,20,56,.357,5,14,.357,15,42,.357,.402,13,22,.591,15,15,30,5,11,0,7,23
