Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2011-11-12,"",Vermont,REG (Non-Conf),W,61,59,"",20,50,.400,8,13,.615,12,37,.324,.480,13,24,.542,12,20,32,12,3,1,5,14,23,49,.469,8,16,.500,15,33,.455,.551,5,10,.500,9,23,32,18,2,4,6,20
2,2011-11-14,"",Marist,REG (Non-Conf),W,81,67,"",30,61,.492,6,19,.316,24,42,.571,.541,15,18,.833,13,23,36,18,5,5,10,18,24,49,.490,7,14,.500,17,35,.486,.561,12,19,.632,4,15,19,17,7,4,13,17
3,2011-11-16,"","",REG (Non-Conf),W,73,43,"",29,60,.483,7,14,.500,22,46,.478,.542,8,15,.533,13,37,50,19,4,12,14,14,18,70,.257,1,20,.050,17,50,.340,.264,6,8,.750,10,21,31,7,3,1,7,20
4,2011-11-19,N,Old Dominion,REG (Non-Conf),L,66,68,OT,18,42,.429,7,23,.304,11,19,.579,.512,23,31,.742,7,17,24,5,9,2,21,20,24,52,.462,4,15,.267,20,37,.541,.500,16,23,.696,10,18,28,8,14,1,18,21
5,2011-11-20,N,Penn State,REG (Non-Conf),L,49,53,"",14,41,.341,5,20,.250,9,21,.429,.402,16,20,.800,11,16,27,4,6,2,19,23,17,45,.378,5,20,.250,12,25,.480,.433,14,21,.667,9,18,27,5,12,1,14,19
6,2011-11-23,"",Georgia Southern,REG (Non-Conf),W,66,46,"",25,41,.610,5,17,.294,20,24,.833,.671,11,22,.500,4,19,23,16,10,2,9,16,18,50,.360,4,19,.211,14,31,.452,.400,6,9,.667,12,16,28,11,6,0,14,17
7,2011-11-26,"",Florida Atlantic,REG (Non-Conf),W,68,55,"",24,56,.429,6,13,.462,18,43,.419,.482,14,19,.737,11,28,39,12,7,6,9,12,20,54,.370,10,29,.345,10,25,.400,.463,5,9,.556,8,18,26,19,5,4,10,13
8,2011-11-30,@,VCU,REG (Non-Conf),L,46,69,"",18,48,.375,3,14,.214,15,34,.441,.406,7,8,.875,8,18,26,12,2,3,12,10,26,57,.456,10,24,.417,16,33,.485,.544,7,12,.583,11,19,30,12,11,3,8,14
9,2011-12-03,@,Kansas,REG (Non-Conf),L,42,70,"",15,46,.326,4,17,.235,11,29,.379,.370,8,10,.800,4,20,24,8,9,2,17,20,23,50,.460,7,25,.280,16,25,.640,.530,17,24,.708,8,24,32,17,8,5,14,11
10,2011-12-11,"",Florida A&M,REG (Non-Conf),W,83,59,"",33,66,.500,7,17,.412,26,49,.531,.553,10,19,.526,15,25,40,17,8,3,7,9,23,53,.434,9,22,.409,14,31,.452,.519,4,10,.400,6,20,26,17,5,6,13,15
11,2011-12-14,@,Auburn,REG (Non-Conf),L,40,52,"",14,42,.333,4,18,.222,10,24,.417,.381,8,16,.500,3,20,23,6,6,2,14,16,17,41,.415,3,14,.214,14,27,.519,.451,15,18,.833,6,28,34,11,7,5,14,16
12,2011-12-19,"",Cleveland State,REG (Non-Conf),W,70,55,"",23,48,.479,5,13,.385,18,35,.514,.531,19,22,.864,8,24,32,16,5,7,11,8,22,63,.349,7,26,.269,15,37,.405,.405,4,6,.667,18,18,36,12,5,4,13,20
13,2011-12-22,@,Southern Mississippi,REG (Non-Conf),L,51,53,"",20,52,.385,1,15,.067,19,37,.514,.394,10,16,.625,10,18,28,6,7,2,15,19,18,52,.346,5,15,.333,13,37,.351,.394,12,17,.706,13,17,30,7,6,4,15,13
14,2011-12-28,"",Connecticut,REG (Conf),L,57,60,"",19,50,.380,7,17,.412,12,33,.364,.450,12,16,.750,10,17,27,11,8,4,9,18,21,48,.438,3,12,.250,18,36,.500,.469,15,24,.625,13,18,31,6,4,4,13,16
15,2012-01-01,"",Rutgers,REG (Conf),W,67,65,"",27,52,.519,5,14,.357,22,38,.579,.567,8,13,.615,11,16,27,21,4,4,17,10,25,54,.463,6,15,.400,19,39,.487,.519,9,11,.818,10,12,22,11,13,5,14,18
16,2012-01-05,@,Villanova,REG (Conf),W,74,57,"",24,52,.462,6,15,.400,18,37,.486,.519,20,22,.909,9,27,36,12,2,4,7,19,20,53,.377,4,20,.200,16,33,.485,.415,13,18,.722,4,14,18,9,3,2,6,21
17,2012-01-10,@,Notre Dame,REG (Conf),L,49,60,"",21,55,.382,1,13,.077,20,42,.476,.391,6,7,.857,12,20,32,4,7,1,12,12,24,50,.480,5,14,.357,19,36,.528,.530,7,11,.636,6,20,26,16,8,4,9,8
