Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2017-11-10,"",American,REG (Non-Conf),W,83,45,"",29,53,.547,12,22,.545,17,31,.548,.660,13,21,.619,12,28,40,22,8,4,17,11,17,56,.304,8,31,.258,9,25,.360,.375,3,4,.750,8,14,22,9,9,1,17,15
2,2017-11-14,"",Kansas City,REG (Non-Conf),W,72,51,"",24,59,.407,6,20,.300,18,39,.462,.458,18,27,.667,11,32,43,15,11,4,12,23,13,50,.260,8,28,.286,5,22,.227,.340,17,26,.654,8,17,25,11,4,0,16,23
3,2017-11-17,"",UC Irvine,REG (Non-Conf),W,71,49,"",24,61,.393,9,19,.474,15,42,.357,.467,14,18,.778,9,26,35,15,8,2,8,22,16,54,.296,4,20,.200,12,34,.353,.333,13,17,.765,11,26,37,11,2,6,17,19
4,2017-11-20,"",Northern Arizona,REG (Non-Conf),W,80,58,"",31,62,.500,6,24,.250,25,38,.658,.548,12,19,.632,8,18,26,22,19,1,11,22,16,41,.390,5,19,.263,11,22,.500,.451,21,27,.778,10,22,32,8,6,2,30,19
5,2017-11-23,N,Arizona State,REG (Non-Conf),L,90,92,"",34,59,.576,15,32,.469,19,27,.704,.703,7,9,.778,10,13,23,16,5,2,16,32,27,50,.540,9,18,.500,18,32,.563,.630,29,44,.659,13,12,25,13,6,0,12,18
6,2017-11-24,N,George Washington,REG (Non-Conf),W,67,59,"",23,49,.469,5,17,.294,18,32,.563,.520,16,18,.889,7,15,22,8,5,5,5,13,22,54,.407,5,17,.294,17,37,.459,.454,10,14,.714,12,20,32,15,3,0,11,16
7,2017-11-29,"",Oral Roberts,REG (Non-Conf),W,77,68,"",29,60,.483,8,26,.308,21,34,.618,.550,11,17,.647,11,19,30,19,7,4,9,20,21,57,.368,5,16,.313,16,41,.390,.412,21,26,.808,12,21,33,12,4,2,8,17
8,2017-12-03,@,Vanderbilt,REG (Non-Conf),W,84,79,"",29,50,.580,4,12,.333,25,38,.658,.620,22,24,.917,3,14,17,12,6,3,7,24,23,50,.460,10,25,.400,13,25,.520,.560,23,33,.697,15,16,31,12,4,5,14,25
9,2017-12-05,"",USC Upstate,REG (Non-Conf),W,86,49,"",30,59,.508,12,25,.480,18,34,.529,.610,14,16,.875,8,26,34,21,7,1,10,13,19,52,.365,8,24,.333,11,28,.393,.442,3,4,.750,4,19,23,13,5,1,17,17
10,2017-12-09,N,Tulsa,REG (Non-Conf),L,54,61,"",18,57,.316,4,32,.125,14,25,.560,.351,14,17,.824,8,21,29,12,10,2,10,18,19,46,.413,8,21,.381,11,25,.440,.500,15,22,.682,7,32,39,11,5,0,16,15
