Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2023-11-06,@,Fordham,REG (Non-Conf),L,64,68,OT,24,62,.387,4,17,.235,20,45,.444,.419,12,17,.706,12,24,36,5,7,5,11,20,26,61,.426,8,27,.296,18,34,.529,.492,8,19,.421,13,24,37,14,5,7,10,15
2,2023-11-09,"","",REG (Non-Conf),W,83,48,"",30,72,.417,8,28,.286,22,44,.500,.472,15,20,.750,17,25,42,15,7,2,6,14,18,51,.353,6,20,.300,12,31,.387,.412,6,9,.667,5,27,32,9,4,1,18,18
3,2023-11-14,@,Rhode Island,REG (Non-Conf),L,53,69,"",19,60,.317,10,28,.357,9,32,.281,.400,5,9,.556,5,18,23,15,6,2,5,20,26,50,.520,2,10,.200,24,40,.600,.540,15,26,.577,9,33,42,16,4,3,9,12
4,2023-11-18,@,Seton Hall,REG (Non-Conf),L,51,72,"",19,61,.311,6,26,.231,13,35,.371,.361,7,9,.778,9,16,25,10,8,2,8,15,28,58,.483,6,19,.316,22,39,.564,.534,10,11,.909,12,30,42,15,5,1,12,12
5,2023-11-25,"",NJIT,REG (Non-Conf),W,64,51,"",20,49,.408,10,24,.417,10,25,.400,.510,14,26,.538,9,24,33,14,9,2,11,27,14,43,.326,4,21,.190,10,22,.455,.372,19,31,.613,9,25,34,7,4,2,12,19
6,2023-11-28,@,Providence,REG (Non-Conf),L,52,86,"",18,65,.277,7,21,.333,11,44,.250,.331,9,15,.600,10,22,32,6,8,1,9,19,29,55,.527,13,32,.406,16,23,.696,.645,15,23,.652,5,36,41,25,5,10,10,15
7,2023-12-02,@,Stony Brook,REG (Non-Conf),W,60,59,"",23,62,.371,9,31,.290,14,31,.452,.444,5,10,.500,8,22,30,12,7,1,5,15,25,59,.424,5,20,.250,20,39,.513,.466,4,10,.400,9,31,40,13,0,5,12,11
8,2023-12-06,@,Coppin State,REG (Non-Conf),W,62,59,"",21,57,.368,6,24,.250,15,33,.455,.421,14,19,.737,11,20,31,9,9,3,13,12,21,50,.420,5,14,.357,16,36,.444,.470,12,12,1.000,5,22,27,12,10,3,16,14
9,2023-12-10,"",Boston University,REG (Non-Conf),L,59,73,"",20,58,.345,7,26,.269,13,32,.406,.405,12,14,.857,7,16,23,12,6,0,5,18,24,49,.490,6,21,.286,18,28,.643,.551,19,26,.731,9,29,38,13,2,2,9,13
10,2023-12-17,@,Fairfield,REG (Non-Conf),L,51,63,"",16,54,.296,5,19,.263,11,35,.314,.343,14,19,.737,12,19,31,6,7,2,12,17,21,52,.404,7,24,.292,14,28,.500,.471,14,18,.778,10,24,34,13,7,2,13,12
11,2023-12-22,"","",REG (Non-Conf),W,98,49,"",38,73,.521,15,32,.469,23,41,.561,.623,7,9,.778,13,30,43,32,9,2,7,11,20,55,.364,4,21,.190,16,34,.471,.400,5,9,.556,4,19,23,17,2,2,14,9
12,2023-12-30,@,Manhattan,REG (Non-Conf),W,68,56,"",26,55,.473,7,14,.500,19,41,.463,.536,9,14,.643,8,29,37,17,4,2,9,8,21,62,.339,10,37,.270,11,25,.440,.419,4,4,1.000,9,22,31,16,7,4,7,13
13,2024-01-04,@,LIU,REG (Conf),L,67,69,"",25,60,.417,6,20,.300,19,40,.475,.467,11,16,.688,9,23,32,18,4,0,7,13,27,60,.450,8,23,.348,19,37,.514,.517,7,12,.583,9,29,38,21,4,2,9,15
14,2024-01-06,"",Saint Francis (PA),REG (Conf),W,71,56,"",24,57,.421,13,29,.448,11,28,.393,.535,10,10,1.000,8,17,25,15,8,6,9,14,21,56,.375,5,18,.278,16,38,.421,.420,9,13,.692,15,21,36,8,4,4,15,13
15,2024-01-15,"",Stonehill,REG (Conf),W,64,54,"",22,47,.468,7,20,.350,15,27,.556,.543,13,21,.619,6,27,33,15,6,3,8,8,21,53,.396,8,23,.348,13,30,.433,.472,4,6,.667,3,20,23,12,5,3,10,17
16,2024-01-19,@,Merrimack,REG (Conf),W,71,65,"",25,50,.500,3,8,.375,22,42,.524,.530,18,23,.783,8,27,35,12,3,1,9,14,23,54,.426,7,27,.259,16,27,.593,.491,12,15,.800,2,20,22,14,6,4,4,18
17,2024-01-21,@,Sacred Heart,REG (Conf),L,61,66,"",23,53,.434,6,24,.250,17,29,.586,.491,9,12,.750,9,22,31,13,6,2,9,13,24,49,.490,9,22,.409,15,27,.556,.582,9,12,.750,3,16,19,16,5,3,10,11
18,2024-01-25,"",Merrimack,REG (Conf),L,44,60,"",14,47,.298,6,20,.300,8,27,.296,.362,10,16,.625,8,21,29,10,4,1,12,14,23,51,.451,6,23,.261,17,28,.607,.510,8,12,.667,7,21,28,10,5,0,8,14
19,2024-01-27,@,Central Connecticut State,REG (Conf),L,68,69,OT,26,62,.419,8,21,.381,18,41,.439,.484,8,10,.800,9,25,34,9,3,4,9,16,24,56,.429,8,22,.364,16,34,.471,.500,13,20,.650,5,22,27,17,4,6,5,9
20,2024-02-01,"",Le Moyne,REG (Conf),W,80,57,"",30,59,.508,13,27,.481,17,32,.531,.619,7,11,.636,7,24,31,23,5,0,7,11,22,58,.379,7,25,.280,15,33,.455,.440,6,8,.750,7,22,29,15,3,0,9,14
21,2024-02-03,@,Stonehill,REG (Conf),L,61,71,"",21,57,.368,8,32,.250,13,25,.520,.439,11,14,.786,9,19,28,15,7,1,8,17,25,49,.510,10,24,.417,15,25,.600,.612,11,15,.733,6,23,29,14,4,2,10,11
22,2024-02-08,@,FDU,REG (Conf),W,66,62,"",23,57,.404,7,16,.438,16,41,.390,.465,13,18,.722,10,22,32,14,4,3,10,20,22,56,.393,3,16,.188,19,40,.475,.420,15,19,.789,9,24,33,10,6,2,9,17
23,2024-02-15,@,Saint Francis (PA),REG (Conf),W,65,63,OT,24,68,.353,6,21,.286,18,47,.383,.397,11,13,.846,13,18,31,7,6,3,8,18,24,49,.490,4,13,.308,20,36,.556,.531,11,21,.524,4,27,31,10,4,4,14,15
24,2024-02-17,"",Sacred Heart,REG (Conf),L,53,63,"",18,55,.327,7,21,.333,11,34,.324,.391,10,15,.667,15,24,39,14,4,2,12,16,22,51,.431,7,22,.318,15,29,.517,.500,12,21,.571,7,25,32,14,9,5,10,13
25,2024-02-22,"",Central Connecticut State,REG (Conf),L,72,73,"",23,63,.365,10,26,.385,13,37,.351,.444,16,18,.889,11,19,30,17,9,1,7,20,23,49,.469,7,19,.368,16,30,.533,.541,20,27,.741,8,27,35,17,5,4,12,16
26,2024-02-25,"",LIU,REG (Conf),W,72,57,"",25,55,.455,5,18,.278,20,37,.541,.500,17,23,.739,10,22,32,14,9,4,9,21,18,54,.333,1,10,.100,17,44,.386,.343,20,28,.714,12,21,33,9,5,3,14,20
27,2024-02-29,@,Le Moyne,REG (Conf),L,56,70,"",19,63,.302,5,27,.185,14,36,.389,.341,13,17,.765,10,29,39,6,6,3,8,12,26,59,.441,9,28,.321,17,31,.548,.517,9,12,.750,5,33,38,16,5,4,7,15
28,2024-03-02,"",FDU,REG (Conf),L,54,57,"",22,59,.373,4,19,.211,18,40,.450,.407,6,7,.857,11,29,40,13,4,3,12,13,21,55,.382,8,26,.308,13,29,.448,.455,7,10,.700,4,21,25,10,6,3,7,9
29,2024-03-06,@,Sacred Heart,CTOURN,W,60,57,"",25,57,.439,8,21,.381,17,36,.472,.509,2,9,.222,10,22,32,15,5,4,10,15,21,50,.420,4,14,.286,17,36,.472,.460,11,17,.647,8,22,30,12,7,4,11,16
30,2024-03-09,@,Central Connecticut State,CTOURN,W,66,56,"",21,54,.389,5,17,.294,16,37,.432,.435,19,24,.792,9,26,35,9,3,2,5,17,21,58,.362,5,26,.192,16,32,.500,.405,9,16,.563,8,22,30,10,2,5,6,17
31,2024-03-12,@,Merrimack,CTOURN,W,54,47,"",22,49,.449,2,15,.133,20,34,.588,.469,8,14,.571,9,29,38,5,2,2,12,10,17,57,.298,10,38,.263,7,19,.368,.386,3,3,1.000,6,18,24,12,5,2,8,14
