Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2014-11-15,@,Florida State,REG (Non-Conf),L,66,81,"",16,56,.286,9,28,.321,7,28,.250,.366,25,36,.694,13,18,31,8,6,1,21,35,23,40,.575,3,9,.333,20,31,.645,.613,32,44,.727,3,27,30,14,8,4,21,30
2,2014-11-18,@,Massachusetts,REG (Non-Conf),L,68,77,OT,27,59,.458,6,15,.400,21,44,.477,.508,8,16,.500,6,20,26,16,7,3,17,23,24,60,.400,2,10,.200,22,50,.440,.417,27,29,.931,14,28,42,17,9,4,17,18
3,2014-11-22,N,Binghamton,REG (Non-Conf),W,78,63,"",28,57,.491,7,29,.241,21,28,.750,.553,15,22,.682,10,14,24,11,7,1,10,24,19,45,.422,4,10,.400,15,35,.429,.467,21,28,.750,9,17,26,5,4,3,20,23
4,2014-11-23,N,Northeastern,REG (Non-Conf),L,51,65,"",20,53,.377,5,18,.278,15,35,.429,.425,6,15,.400,7,8,15,8,10,3,13,22,21,38,.553,5,9,.556,16,29,.552,.618,18,19,.947,4,28,32,17,7,4,22,16
5,2014-11-29,@,George Mason,REG (Non-Conf),L,63,64,"",18,41,.439,8,17,.471,10,24,.417,.537,19,26,.731,4,20,24,12,6,2,12,20,21,57,.368,3,11,.273,18,46,.391,.395,19,26,.731,14,20,34,7,3,3,14,22
6,2014-12-05,@,Fairfield,REG (Conf),L,54,67,"",18,43,.419,3,15,.200,15,28,.536,.453,15,27,.556,10,18,28,10,3,2,21,25,19,45,.422,5,15,.333,14,30,.467,.478,24,32,.750,10,19,29,12,10,3,14,21
7,2014-12-07,"",Marist,REG (Conf),W,60,38,"",26,59,.441,5,24,.208,21,35,.600,.483,3,6,.500,10,33,43,19,10,1,17,26,8,41,.195,4,19,.211,4,22,.182,.244,18,30,.600,4,18,22,6,10,2,19,13
8,2014-12-14,N,Rutgers,REG (Non-Conf),L,55,63,"",19,49,.388,1,14,.071,18,35,.514,.398,16,24,.667,10,10,20,9,7,1,14,21,19,41,.463,2,6,.333,17,35,.486,.488,23,25,.920,8,22,30,15,8,6,20,22
9,2014-12-17,@,Pittsburgh,REG (Non-Conf),L,56,65,"",21,44,.477,4,14,.286,17,30,.567,.523,10,18,.556,4,19,23,9,9,2,20,19,23,45,.511,2,4,.500,21,41,.512,.533,17,25,.680,5,18,23,20,7,5,16,19
10,2014-12-20,"",Morgan State,REG (Non-Conf),W,73,69,"",25,55,.455,9,20,.450,16,35,.457,.536,14,23,.609,10,18,28,14,8,4,14,17,27,56,.482,4,12,.333,23,44,.523,.518,11,18,.611,13,21,34,12,9,3,17,21
11,2014-12-22,N,Fordham,REG (Non-Conf),W,71,57,"",23,50,.460,9,18,.500,14,32,.438,.550,16,25,.640,6,22,28,14,8,1,11,19,20,47,.426,5,16,.313,15,31,.484,.479,12,25,.480,10,22,32,13,7,5,17,20
12,2015-01-02,@,Niagara,REG (Conf),L,61,73,"",22,61,.361,7,23,.304,15,38,.395,.418,10,13,.769,13,13,26,14,7,1,12,25,25,42,.595,7,13,.538,18,29,.621,.679,16,29,.552,8,23,31,21,9,1,19,15
13,2015-01-04,@,Canisius,REG (Conf),W,63,60,"",21,43,.488,9,21,.429,12,22,.545,.593,12,21,.571,5,22,27,14,2,3,15,22,22,56,.393,3,21,.143,19,35,.543,.420,13,25,.520,9,19,28,17,6,3,7,21
14,2015-01-07,"",Saint Peter's,REG (Conf),W,68,63,"",17,34,.500,4,12,.333,13,22,.591,.559,30,38,.789,2,24,26,11,8,6,16,23,23,56,.411,2,16,.125,21,40,.525,.429,15,24,.625,12,17,29,10,7,1,12,29
15,2015-01-10,"",Niagara,REG (Conf),W,84,75,"",26,55,.473,5,17,.294,21,38,.553,.518,27,36,.750,11,17,28,17,9,3,12,24,25,45,.556,6,16,.375,19,29,.655,.622,19,30,.633,7,22,29,11,5,2,22,28
