Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2014-11-14,"",New Mexico State,REG (Non-Conf),W,71,54,"",31,63,.492,0,11,.000,31,52,.596,.492,9,16,.563,14,20,34,11,11,4,11,22,16,40,.400,4,17,.235,12,23,.522,.450,18,31,.581,8,21,29,9,6,3,19,15
2,2014-11-18,N,Memphis,REG (Non-Conf),W,71,56,"",25,62,.403,4,16,.250,21,46,.457,.435,17,23,.739,10,22,32,13,8,3,11,23,20,49,.408,2,9,.222,18,40,.450,.429,14,23,.609,9,23,32,4,0,9,23,20
3,2014-11-23,"","",REG (Non-Conf),W,105,57,"",35,67,.522,10,23,.435,25,44,.568,.597,25,39,.641,16,35,51,22,6,5,10,19,17,53,.321,8,24,.333,9,29,.310,.396,15,24,.625,4,14,18,10,4,0,14,27
4,2014-11-29,"",Tulsa,REG (Non-Conf),W,75,55,"",25,54,.463,12,26,.462,13,28,.464,.574,13,21,.619,9,23,32,18,5,0,6,15,21,51,.412,8,16,.500,13,35,.371,.490,5,8,.625,5,18,23,11,0,2,10,20
5,2014-12-03,@,Utah,REG (Non-Conf),L,68,69,OT,24,63,.381,11,30,.367,13,33,.394,.468,9,13,.692,11,23,34,8,6,5,6,22,24,51,.471,9,21,.429,15,30,.500,.559,12,23,.522,9,27,36,14,2,5,11,12
6,2014-12-06,"",Saint Louis,REG (Non-Conf),W,81,52,"",28,52,.538,10,18,.556,18,34,.529,.635,15,21,.714,11,28,39,20,5,4,15,23,15,42,.357,5,14,.357,10,28,.357,.417,17,25,.680,3,15,18,9,8,5,14,18
7,2014-12-09,"",Seton Hall,REG (Non-Conf),W,77,68,"",29,55,.527,6,13,.462,23,42,.548,.582,13,23,.565,9,20,29,15,10,1,12,21,24,51,.471,8,20,.400,16,31,.516,.549,12,21,.571,7,18,25,6,6,4,18,20
8,2014-12-13,@,Detroit Mercy,REG (Non-Conf),W,77,68,"",26,63,.413,9,28,.321,17,35,.486,.484,16,25,.640,16,23,39,13,9,0,10,11,26,58,.448,9,24,.375,17,34,.500,.526,7,10,.700,9,24,33,12,5,4,12,22
9,2014-12-16,"",Alabama,REG (Non-Conf),W,53,52,"",20,49,.408,5,18,.278,15,31,.484,.459,8,17,.471,11,18,29,14,5,0,10,12,20,43,.465,5,16,.313,15,27,.556,.523,7,12,.583,5,20,25,8,4,4,10,16
10,2014-12-22,N,Loyola Marymount,REG (Non-Conf),W,80,53,"",26,56,.464,11,24,.458,15,32,.469,.563,17,24,.708,14,14,28,15,10,0,7,20,18,38,.474,0,5,.000,18,33,.545,.474,17,22,.773,7,10,17,5,5,5,16,21
11,2014-12-23,@,Hawaii,REG (Non-Conf),W,80,79,OT,23,58,.397,6,24,.250,17,34,.500,.448,28,36,.778,11,19,30,11,8,5,12,19,26,59,.441,10,23,.435,16,36,.444,.525,17,23,.739,9,26,35,13,5,6,16,25
12,2014-12-25,N,George Washington,REG (Non-Conf),L,54,60,"",21,61,.344,11,27,.407,10,34,.294,.434,1,2,.500,11,19,30,14,7,4,10,11,24,47,.511,9,15,.600,15,32,.469,.606,3,6,.500,2,23,25,12,6,5,14,8
13,2014-12-31,@,Drake,REG (Conf),W,66,58,"",20,49,.408,9,17,.529,11,32,.344,.500,17,23,.739,4,20,24,11,3,7,5,20,17,51,.333,5,15,.333,12,36,.333,.382,19,28,.679,9,22,31,11,3,3,7,20
14,2015-01-04,"",Illinois State,REG (Conf),W,70,62,"",23,44,.523,5,12,.417,18,32,.563,.580,19,29,.655,7,16,23,14,6,6,9,17,19,52,.365,4,14,.286,15,38,.395,.404,20,24,.833,11,16,27,5,4,5,13,24
15,2015-01-07,"",Bradley,REG (Conf),W,63,43,"",22,51,.431,4,15,.267,18,36,.500,.471,15,22,.682,11,26,37,15,5,7,9,15,16,46,.348,4,18,.222,12,28,.429,.391,7,17,.412,4,20,24,6,4,0,10,22
16,2015-01-11,@,Loyola Chicago,REG (Conf),W,67,53,"",25,46,.543,7,19,.368,18,27,.667,.620,10,14,.714,6,22,28,17,6,5,6,11,17,46,.370,10,18,.556,7,28,.250,.478,9,12,.750,4,16,20,9,5,2,10,12
17,2015-01-14,"",Southern Illinois,REG (Conf),W,67,55,"",24,48,.500,2,12,.167,22,36,.611,.521,17,24,.708,4,22,26,17,6,6,7,11,22,56,.393,2,9,.222,20,47,.426,.411,9,13,.692,6,22,28,6,2,3,11,20
18,2015-01-17,@,Evansville,REG (Conf),W,61,41,"",19,46,.413,4,11,.364,15,35,.429,.457,19,24,.792,6,29,35,9,7,8,14,17,15,50,.300,2,8,.250,13,42,.310,.320,9,12,.750,2,18,20,9,4,6,14,19
19,2015-01-21,@,Missouri State,REG (Conf),W,76,53,"",26,58,.448,11,21,.524,15,37,.405,.543,13,16,.813,15,21,36,14,4,5,7,18,20,50,.400,2,10,.200,18,40,.450,.420,11,19,.579,7,14,21,10,4,7,5,17
20,2015-01-25,"",Drake,REG (Conf),W,74,40,"",28,54,.519,9,23,.391,19,31,.613,.602,9,16,.563,8,19,27,15,11,5,5,11,15,39,.385,2,10,.200,13,29,.448,.410,8,10,.800,3,17,20,8,2,0,16,18
21,2015-01-28,"",Loyola Chicago,REG (Conf),W,58,47,"",22,54,.407,8,18,.444,14,36,.389,.481,6,14,.429,14,15,29,11,6,4,7,15,17,40,.425,8,15,.533,9,25,.360,.525,5,8,.625,6,16,22,10,2,3,15,15
22,2015-01-31,@,Northern Iowa,REG (Conf),L,54,70,"",17,48,.354,5,24,.208,12,24,.500,.406,15,17,.882,8,18,26,6,5,4,11,22,24,40,.600,5,7,.714,19,33,.576,.663,17,23,.739,1,23,24,6,6,1,10,16
23,2015-02-04,@,Bradley,REG (Conf),W,62,59,"",20,42,.476,4,13,.308,16,29,.552,.524,18,27,.667,6,22,28,15,6,6,14,17,20,56,.357,3,10,.300,17,46,.370,.384,16,22,.727,11,18,29,6,5,1,9,23
24,2015-02-07,"",Missouri State,REG (Conf),W,78,35,"",31,70,.443,9,21,.429,22,49,.449,.507,7,10,.700,16,30,46,20,12,3,6,15,13,52,.250,2,14,.143,11,38,.289,.269,7,11,.636,5,23,28,6,2,1,15,12
25,2015-02-11,"",Indiana State,REG (Conf),W,74,57,"",26,62,.419,6,15,.400,20,47,.426,.468,16,20,.800,14,24,38,9,9,5,8,24,16,46,.348,3,13,.231,13,33,.394,.380,22,33,.667,6,19,25,9,4,4,15,14
26,2015-02-14,@,Illinois State,REG (Conf),W,68,62,"",18,49,.367,5,19,.263,13,30,.433,.418,27,32,.844,14,22,36,7,3,2,13,15,22,53,.415,5,19,.263,17,34,.500,.462,13,18,.722,6,15,21,11,5,3,12,24
27,2015-02-17,@,Southern Illinois,REG (Conf),W,84,62,"",28,48,.583,10,19,.526,18,29,.621,.688,18,21,.857,3,22,25,18,8,3,10,14,22,54,.407,4,13,.308,18,41,.439,.444,14,21,.667,9,18,27,11,9,1,10,19
28,2015-02-22,"",Evansville,REG (Conf),W,62,43,"",22,57,.386,10,27,.370,12,30,.400,.474,8,18,.444,10,29,39,16,9,4,7,14,15,48,.313,1,12,.083,14,36,.389,.323,12,17,.706,5,27,32,9,2,1,13,18
29,2015-02-25,@,Indiana State,REG (Conf),W,63,53,"",25,62,.403,2,17,.118,23,45,.511,.419,11,15,.733,11,24,35,13,8,2,10,13,17,50,.340,5,15,.333,12,35,.343,.390,14,17,.824,7,23,30,11,4,4,14,14
30,2015-02-28,"",Northern Iowa,REG (Conf),W,74,60,"",28,57,.491,11,24,.458,17,33,.515,.588,7,10,.700,7,21,28,19,4,2,3,12,22,46,.478,8,20,.400,14,26,.538,.565,8,11,.727,4,18,22,8,0,2,10,15
31,2015-03-06,N,Southern Illinois,CTOURN,W,56,45,"",20,48,.417,4,16,.250,16,32,.500,.458,12,18,.667,5,18,23,11,10,4,8,16,16,47,.340,3,11,.273,13,36,.361,.372,10,12,.833,10,21,31,5,5,3,17,14
32,2015-03-07,N,Illinois State,CTOURN,L,62,65,"",27,60,.450,4,18,.222,23,42,.548,.483,4,8,.500,11,17,28,14,7,3,9,19,21,47,.447,6,14,.429,15,33,.455,.511,17,20,.850,7,19,26,9,4,6,12,15
