Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2021-11-09,N,Kansas,REG (Non-Conf),L,74,87,"",29,63,.460,7,20,.350,22,43,.512,.516,9,16,.563,8,27,35,12,5,3,16,18,31,64,.484,6,17,.353,25,47,.532,.531,19,24,.792,7,22,29,13,8,4,8,20
2,2021-11-12,"",Western Michigan,REG (Non-Conf),W,90,46,"",34,66,.515,4,19,.211,30,47,.638,.545,18,24,.750,17,36,53,19,8,9,13,12,18,68,.265,5,28,.179,13,40,.325,.301,5,10,.500,10,15,25,9,8,4,10,20
3,2021-11-17,@,Butler,REG (Non-Conf),W,73,52,"",23,49,.469,8,24,.333,15,25,.600,.551,19,24,.792,10,29,39,12,7,8,20,20,16,56,.286,9,30,.300,7,26,.269,.366,11,18,.611,8,14,22,8,6,5,14,25
4,2021-11-20,"",Eastern Michigan,REG (Non-Conf),W,83,59,"",30,68,.441,4,17,.235,26,51,.510,.471,19,28,.679,12,28,40,17,12,15,10,16,23,62,.371,8,17,.471,15,45,.333,.435,5,9,.556,9,29,38,10,4,6,22,22
5,2021-11-24,N,Loyola Chicago,REG (Non-Conf),W,63,61,"",24,52,.462,6,14,.429,18,38,.474,.519,9,11,.818,4,27,31,13,6,8,20,18,22,59,.373,7,20,.350,15,39,.385,.432,10,14,.714,10,21,31,10,11,1,14,17
6,2021-11-25,N,Connecticut,REG (Non-Conf),W,64,60,"",23,64,.359,6,13,.462,17,51,.333,.406,12,19,.632,12,27,39,12,3,1,10,15,23,64,.359,2,16,.125,21,48,.438,.375,12,17,.706,11,28,39,6,6,13,8,17
7,2021-11-26,N,Baylor,REG (Non-Conf),L,58,75,"",21,46,.457,4,15,.267,17,31,.548,.500,12,19,.632,8,17,25,9,3,2,18,13,30,61,.492,7,26,.269,23,35,.657,.549,8,12,.667,9,18,27,13,11,3,10,18
8,2021-12-01,"",Louisville,REG (Non-Conf),W,73,64,"",23,49,.469,10,18,.556,13,31,.419,.571,17,23,.739,8,27,35,20,10,5,19,15,25,61,.410,7,27,.259,18,34,.529,.467,7,11,.636,7,20,27,10,9,3,16,21
9,2021-12-04,"",Toledo,REG (Non-Conf),W,81,68,"",26,65,.400,12,26,.462,14,39,.359,.492,17,21,.810,10,29,39,22,6,10,12,17,23,65,.354,4,24,.167,19,41,.463,.385,18,20,.900,8,26,34,10,7,6,12,18
10,2021-12-08,@,Minnesota,REG (Conf),W,75,67,"",25,52,.481,10,21,.476,15,31,.484,.577,15,19,.789,8,33,41,18,1,6,13,12,27,68,.397,6,23,.261,21,45,.467,.441,7,9,.778,6,18,24,17,7,3,2,16
11,2021-12-11,"",Penn State,REG (Conf),W,80,64,"",31,59,.525,9,21,.429,22,38,.579,.602,9,13,.692,8,28,36,21,4,7,11,8,27,63,.429,5,20,.250,22,43,.512,.468,5,7,.714,6,22,28,14,6,2,7,15
12,2021-12-21,N,Oakland,REG (Non-Conf),W,90,78,"",37,67,.552,11,28,.393,26,39,.667,.634,5,8,.625,13,20,33,28,6,7,9,17,25,57,.439,10,27,.370,15,30,.500,.526,18,23,.783,9,16,25,17,4,1,8,10
13,2021-12-29,"",High Point,REG (Non-Conf),W,81,68,"",28,59,.475,12,24,.500,16,35,.457,.576,13,17,.765,10,28,38,20,6,2,8,12,25,54,.463,10,19,.526,15,35,.429,.556,8,10,.800,3,21,24,18,4,1,10,18
14,2022-01-02,@,Northwestern,REG (Conf),W,73,67,"",20,52,.385,7,23,.304,13,29,.448,.452,26,33,.788,7,28,35,13,5,7,15,25,21,65,.323,5,24,.208,16,41,.390,.362,20,30,.667,12,25,37,10,6,2,9,24
15,2022-01-05,"",Nebraska,REG (Conf),W,79,67,"",29,56,.518,8,17,.471,21,39,.538,.589,13,19,.684,9,28,37,18,13,5,19,12,27,60,.450,7,23,.304,20,37,.541,.508,6,11,.545,4,21,25,15,12,1,15,15
16,2022-01-12,"",Minnesota,REG (Conf),W,71,69,"",27,52,.519,6,14,.429,21,38,.553,.577,11,13,.846,5,26,31,18,4,7,13,16,27,62,.435,6,18,.333,21,44,.477,.484,9,14,.643,12,18,30,11,4,5,8,14
17,2022-01-15,"",Northwestern,REG (Conf),L,62,64,"",22,51,.431,6,21,.286,16,30,.533,.490,12,14,.857,6,22,28,17,3,9,16,18,23,66,.348,8,26,.308,15,40,.375,.409,10,17,.588,15,21,36,14,10,2,9,17
18,2022-01-21,@,Wisconsin,REG (Conf),W,86,74,"",29,55,.527,6,12,.500,23,43,.535,.582,22,28,.786,11,28,39,14,4,4,13,19,26,61,.426,12,29,.414,14,32,.438,.525,10,11,.909,5,12,17,15,5,1,10,18
19,2022-01-25,@,Illinois,REG (Conf),L,55,56,"",19,55,.345,3,14,.214,16,41,.390,.373,14,17,.824,11,27,38,9,5,6,10,15,22,53,.415,9,29,.310,13,24,.542,.500,3,7,.429,4,21,25,14,2,2,6,17
20,2022-01-29,"",Michigan,REG (Conf),W,83,67,"",31,56,.554,9,18,.500,22,38,.579,.634,12,15,.800,6,26,32,18,9,6,13,23,23,62,.371,3,19,.158,20,43,.465,.395,18,25,.720,12,19,31,11,7,5,13,16
21,2022-02-01,@,Maryland,REG (Conf),W,65,63,"",22,54,.407,7,19,.368,15,35,.429,.472,14,15,.933,8,15,23,10,9,2,11,20,21,49,.429,4,17,.235,17,32,.531,.469,17,20,.850,7,20,27,9,6,4,12,14
22,2022-02-05,@,Rutgers,REG (Conf),L,63,84,"",23,52,.442,11,24,.458,12,28,.429,.548,6,6,1.000,6,12,18,15,5,3,13,15,32,52,.615,9,20,.450,23,32,.719,.702,11,17,.647,10,17,27,22,7,4,9,13
23,2022-02-08,"",Wisconsin,REG (Conf),L,62,70,"",22,53,.415,3,14,.214,19,39,.487,.443,15,18,.833,5,23,28,15,5,1,12,20,25,53,.472,6,18,.333,19,35,.543,.528,14,22,.636,4,25,29,12,6,3,7,17
24,2022-02-12,"",Indiana,REG (Conf),W,76,61,"",22,51,.431,7,20,.350,15,31,.484,.500,25,28,.893,8,31,39,12,5,2,14,24,20,59,.339,5,21,.238,15,38,.395,.381,16,27,.593,10,22,32,14,6,3,11,20
25,2022-02-15,@,Penn State,REG (Conf),L,58,62,"",23,55,.418,5,16,.313,18,39,.462,.464,7,10,.700,7,24,31,14,5,5,10,15,22,56,.393,10,25,.400,12,31,.387,.482,8,12,.667,10,24,34,13,7,2,8,14
26,2022-02-19,"",Illinois,REG (Conf),L,74,79,"",29,62,.468,8,21,.381,21,41,.512,.532,8,12,.667,9,23,32,18,5,4,11,20,27,60,.450,8,27,.296,19,33,.576,.517,17,23,.739,11,22,33,17,6,1,8,17
27,2022-02-22,@,Iowa,REG (Conf),L,60,86,"",25,71,.352,8,26,.308,17,45,.378,.408,2,4,.500,12,26,38,18,5,3,12,16,28,65,.431,12,28,.429,16,37,.432,.523,18,20,.900,8,32,40,15,6,4,8,12
28,2022-02-26,"",Purdue,REG (Conf),W,68,65,"",27,57,.474,9,20,.450,18,37,.486,.553,5,10,.500,5,17,22,20,7,3,9,17,25,48,.521,1,9,.111,24,39,.615,.531,14,19,.737,4,22,26,12,3,4,16,15
