Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2021-11-09,"",North Carolina Central,REG (Non-Conf),W,70,60,"",24,58,.414,6,27,.222,18,31,.581,.466,16,21,.762,9,22,31,14,13,4,11,10,23,58,.397,9,26,.346,14,32,.438,.474,5,5,1.000,11,26,37,13,7,3,19,17
2,2021-11-12,N,Utah State,REG (Non-Conf),L,74,85,"",27,67,.403,14,33,.424,13,34,.382,.507,6,12,.500,11,19,30,19,8,3,7,16,31,56,.554,8,18,.444,23,38,.605,.625,15,19,.789,7,32,39,21,3,1,11,10
3,2021-11-16,"",Georgia State,REG (Non-Conf),W,94,78,"",33,54,.611,16,29,.552,17,25,.680,.759,12,21,.571,3,31,34,24,10,2,12,20,29,65,.446,10,23,.435,19,42,.452,.523,10,20,.500,11,23,34,11,9,2,13,19
4,2021-11-20,@,Drake,REG (Non-Conf),L,70,73,"",26,61,.426,7,20,.350,19,41,.463,.484,11,19,.579,10,21,31,14,9,2,10,19,26,61,.426,10,28,.357,16,33,.485,.508,11,15,.733,13,27,40,12,4,3,14,17
5,2021-11-22,"",Hofstra,REG (Non-Conf),W,81,68,"",33,57,.579,13,29,.448,20,28,.714,.693,2,5,.400,5,27,32,26,3,3,11,9,28,61,.459,8,22,.364,20,39,.513,.525,4,8,.500,6,17,23,13,5,4,6,4
6,2021-11-25,N,Maryland,REG (Non-Conf),L,80,86,"",30,65,.462,8,22,.364,22,43,.512,.523,12,20,.600,5,23,28,14,7,2,11,18,28,57,.491,10,23,.435,18,34,.529,.579,20,25,.800,6,30,36,17,8,5,14,13
7,2021-11-27,N,Mississippi State,REG (Non-Conf),L,71,82,OT,26,61,.426,8,30,.267,18,31,.581,.492,11,15,.733,5,14,19,15,10,3,9,17,29,55,.527,5,15,.333,24,40,.600,.573,19,23,.826,13,29,42,14,6,3,17,16
8,2021-12-01,@,Wofford,REG (Non-Conf),W,73,64,"",28,45,.622,8,18,.444,20,27,.741,.711,9,13,.692,2,24,26,14,4,0,12,12,26,57,.456,6,19,.316,20,38,.526,.509,6,9,.667,7,16,23,10,8,1,10,15
9,2021-12-05,@,Northern Iowa,REG (Non-Conf),W,60,52,"",24,60,.400,9,27,.333,15,33,.455,.475,3,5,.600,4,29,33,13,7,1,8,9,22,53,.415,3,22,.136,19,31,.613,.443,5,9,.556,2,28,30,8,4,1,11,10
10,2021-12-11,"",Toledo,REG (Non-Conf),W,72,69,"",22,62,.355,13,32,.406,9,30,.300,.460,15,23,.652,9,26,35,17,8,1,7,11,28,59,.475,10,21,.476,18,38,.474,.559,3,7,.429,6,34,40,15,4,2,12,17
11,2021-12-17,N,NC State,REG (Non-Conf),W,83,74,"",31,59,.525,7,19,.368,24,40,.600,.585,14,18,.778,4,27,31,19,5,3,10,21,23,61,.377,7,22,.318,16,39,.410,.434,21,34,.618,11,22,33,8,5,3,7,19
12,2021-12-19,"",Old Dominion,REG (Non-Conf),W,67,61,"",17,42,.405,6,24,.250,11,18,.611,.476,27,33,.818,5,24,29,12,5,4,11,15,23,68,.338,3,20,.150,20,48,.417,.360,12,17,.706,17,23,40,8,7,1,8,23
13,2021-12-22,"",Bucknell,REG (Non-Conf),W,81,50,"",34,64,.531,9,28,.321,25,36,.694,.602,4,6,.667,7,28,35,22,14,3,8,6,21,55,.382,6,19,.316,15,36,.417,.436,2,2,1.000,5,20,25,12,7,3,16,7
14,2021-12-30,"",Saint Joseph's,REG (Conf),L,56,83,"",20,72,.278,6,33,.182,14,39,.359,.319,10,12,.833,7,24,31,10,9,3,5,15,31,60,.517,8,22,.364,23,38,.605,.583,13,19,.684,6,42,48,12,2,3,15,11
15,2022-01-02,@,Saint Louis,REG (Conf),L,69,76,"",24,65,.369,6,20,.300,18,45,.400,.415,15,20,.750,12,32,44,15,7,2,11,16,28,66,.424,5,19,.263,23,47,.489,.462,15,20,.750,8,24,32,12,9,4,9,17
16,2022-01-05,"",Massachusetts,REG (Conf),W,80,72,"",31,58,.534,8,22,.364,23,36,.639,.603,10,15,.667,6,25,31,21,11,0,13,10,27,61,.443,11,20,.550,16,41,.390,.533,7,10,.700,9,20,29,10,6,1,15,14
17,2022-01-14,"",Davidson,REG (Conf),L,84,87,"",28,61,.459,12,32,.375,16,29,.552,.557,16,20,.800,6,13,19,11,9,2,5,16,30,56,.536,13,27,.481,17,29,.586,.652,14,16,.875,11,27,38,18,3,1,15,12
18,2022-01-18,@,Fordham,REG (Conf),W,83,70,"",29,58,.500,8,23,.348,21,35,.600,.569,17,23,.739,8,17,25,13,9,3,11,12,26,53,.491,12,29,.414,14,24,.583,.604,6,9,.667,8,23,31,17,5,3,22,20
