Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2017-11-10,"",Northern Arizona,REG (Non-Conf),W,101,67,"",34,57,.596,5,13,.385,29,44,.659,.640,28,32,.875,10,30,40,21,6,6,11,23,23,58,.397,4,13,.308,19,45,.422,.431,17,30,.567,9,10,19,11,3,1,11,24
2,2017-11-12,"",UMBC,REG (Non-Conf),W,103,78,"",39,64,.609,15,28,.536,24,36,.667,.727,10,14,.714,9,32,41,25,8,6,13,16,26,62,.419,14,28,.500,12,34,.353,.532,12,16,.750,6,16,22,14,6,0,10,15
3,2017-11-16,"",Cal State Bakersfield,REG (Non-Conf),W,91,59,"",27,49,.551,9,16,.563,18,33,.545,.643,28,36,.778,6,27,33,14,8,4,13,19,24,61,.393,1,16,.063,23,45,.511,.402,10,21,.476,10,16,26,7,7,1,16,23
4,2017-11-22,N,NC State,REG (Non-Conf),L,84,90,"",29,62,.468,2,17,.118,27,45,.600,.484,24,35,.686,14,23,37,13,5,4,8,22,27,55,.491,8,20,.400,19,35,.543,.564,28,35,.800,6,24,30,17,4,4,10,26
5,2017-11-23,N,SMU,REG (Non-Conf),L,60,66,"",22,47,.468,5,20,.250,17,27,.630,.521,11,19,.579,10,31,41,11,1,7,19,20,22,70,.314,8,22,.364,14,48,.292,.371,14,19,.737,18,15,33,14,10,5,6,21
6,2017-11-24,N,Purdue,REG (Non-Conf),L,64,89,"",25,59,.424,3,17,.176,22,42,.524,.449,11,16,.688,6,16,22,13,4,3,11,20,31,54,.574,11,22,.500,20,32,.625,.676,16,21,.762,6,26,32,19,6,7,14,19
7,2017-11-29,"",Long Beach State,REG (Non-Conf),W,91,56,"",36,60,.600,12,22,.545,24,38,.632,.700,7,10,.700,6,27,33,18,9,2,12,16,21,51,.412,6,20,.300,15,31,.484,.471,8,17,.471,6,18,24,12,6,2,18,15
8,2017-12-02,@,UNLV,REG (Non-Conf),W,91,88,OT,35,75,.467,6,18,.333,29,57,.509,.507,15,17,.882,11,20,31,11,7,7,14,22,33,62,.532,3,13,.231,30,49,.612,.556,19,26,.731,8,26,34,19,8,6,17,19
9,2017-12-05,N,Texas A&M,REG (Non-Conf),W,67,64,"",20,47,.426,7,22,.318,13,25,.520,.500,20,24,.833,3,24,27,14,4,4,11,15,26,57,.456,5,14,.357,21,43,.488,.500,7,10,.700,4,20,24,13,10,5,11,21
10,2017-12-09,"",Alabama,REG (Non-Conf),W,88,82,"",29,56,.518,8,16,.500,21,40,.525,.589,22,35,.629,12,29,41,17,2,3,12,21,24,62,.387,10,24,.417,14,38,.368,.468,24,28,.857,6,20,26,15,5,2,8,27
11,2017-12-16,@,New Mexico,REG (Non-Conf),W,89,73,"",32,50,.640,9,13,.692,23,37,.622,.730,16,21,.762,6,29,35,17,4,5,10,14,24,62,.387,12,34,.353,12,28,.429,.484,13,14,.929,8,12,20,15,6,2,7,21
12,2017-12-18,"",North Dakota State,REG (Non-Conf),W,83,53,"",33,66,.500,5,20,.250,28,46,.609,.538,12,13,.923,12,28,40,15,4,4,5,14,20,54,.370,8,27,.296,12,27,.444,.444,5,10,.500,8,19,27,11,3,1,12,16
13,2017-12-21,"",Connecticut,REG (Non-Conf),W,73,58,"",25,50,.500,9,19,.474,16,31,.516,.590,14,19,.737,5,24,29,14,7,5,13,13,22,54,.407,5,13,.385,17,41,.415,.454,9,11,.818,7,23,30,5,5,2,18,19
14,2017-12-30,"",Arizona State,REG (Conf),W,84,78,"",28,62,.452,8,20,.400,20,42,.476,.516,20,23,.870,9,27,36,18,4,4,16,20,25,66,.379,8,25,.320,17,41,.415,.439,20,25,.800,13,23,36,11,7,3,13,20
15,2018-01-04,@,Utah,REG (Conf),W,94,82,"",30,60,.500,4,12,.333,26,48,.542,.533,30,36,.833,12,32,44,15,6,5,12,18,26,59,.441,12,26,.462,14,33,.424,.542,18,22,.818,4,17,21,18,8,3,11,23
16,2018-01-06,@,Colorado,REG (Conf),L,77,80,"",28,73,.384,7,25,.280,21,48,.438,.432,14,17,.824,14,17,31,18,12,4,7,18,29,53,.547,7,16,.438,22,37,.595,.613,15,17,.882,5,27,32,18,3,3,15,18
17,2018-01-11,"",Oregon State,REG (Conf),W,62,53,"",22,53,.415,6,21,.286,16,32,.500,.472,12,16,.750,8,25,33,14,9,4,11,11,22,56,.393,6,14,.429,16,42,.381,.446,3,8,.375,8,23,31,7,5,2,15,16
18,2018-01-13,"",Oregon,REG (Conf),W,90,83,"",25,46,.543,6,15,.400,19,31,.613,.609,34,37,.919,3,22,25,17,4,3,17,22,27,57,.474,8,27,.296,19,30,.633,.544,21,24,.875,8,14,22,17,7,4,14,29
19,2018-01-17,@,California,REG (Conf),W,79,58,"",31,50,.620,11,19,.579,20,31,.645,.730,6,13,.462,10,24,34,20,3,4,19,24,18,51,.353,1,13,.077,17,38,.447,.363,21,30,.700,8,12,20,7,14,5,13,19
20,2018-01-20,@,Stanford,REG (Conf),W,73,71,"",27,61,.443,8,27,.296,19,34,.559,.508,11,13,.846,8,26,34,19,4,9,10,16,25,61,.410,4,12,.333,21,49,.429,.443,17,23,.739,11,23,34,9,5,1,10,16
21,2018-01-25,"",Colorado,REG (Conf),W,80,71,"",26,49,.531,6,15,.400,20,34,.588,.592,22,23,.957,3,19,22,12,1,3,5,14,29,52,.558,8,16,.500,21,36,.583,.635,5,8,.625,4,19,23,13,3,2,9,17
