Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2020-11-25,"",Northwestern State,REG (Non-Conf),W,101,58,"",38,70,.543,8,20,.400,30,50,.600,.600,17,26,.654,13,37,50,22,13,2,10,14,21,61,.344,5,23,.217,16,38,.421,.385,11,20,.550,8,23,31,8,2,1,19,21
2,2020-11-27,"",Sam Houston State,REG (Non-Conf),W,84,52,"",26,52,.500,7,17,.412,19,35,.543,.567,25,31,.806,7,27,34,16,6,1,12,19,17,54,.315,4,18,.222,13,36,.361,.352,14,21,.667,9,17,26,5,7,2,18,27
3,2020-11-29,N,Houston,REG (Non-Conf),L,53,64,"",18,46,.391,4,18,.222,14,28,.500,.435,13,24,.542,8,20,28,7,3,3,18,22,20,57,.351,8,24,.333,12,33,.364,.421,16,21,.762,13,22,35,9,11,4,12,24
4,2020-12-04,"",Troy,REG (Non-Conf),W,80,46,"",28,51,.549,11,19,.579,17,32,.531,.657,13,22,.591,8,21,29,20,8,8,13,21,18,53,.340,2,20,.100,16,33,.485,.358,8,14,.571,13,18,31,8,5,2,22,22
5,2020-12-06,"",Grambling State,REG (Non-Conf),W,81,40,"",26,62,.419,8,18,.444,18,44,.409,.484,21,27,.778,13,22,35,16,13,7,12,15,13,37,.351,2,14,.143,11,23,.478,.378,12,20,.600,3,23,26,3,6,4,30,23
6,2020-12-09,"",Abilene Christian,REG (Non-Conf),W,51,44,"",12,43,.279,2,15,.133,10,28,.357,.302,25,37,.676,11,17,28,7,9,6,16,16,16,45,.356,6,18,.333,10,27,.370,.422,6,9,.667,3,20,23,6,8,3,20,31
7,2020-12-12,N,Texas A&MâCorpus Christi,REG (Non-Conf),W,77,57,"",27,68,.397,4,17,.235,23,51,.451,.426,19,30,.633,21,19,40,19,8,4,4,14,21,48,.438,7,17,.412,14,31,.452,.510,8,14,.571,8,22,30,11,3,4,18,23
8,2020-12-17,"",Kansas,REG (Conf),L,57,58,"",20,62,.323,6,23,.261,14,39,.359,.371,11,18,.611,9,20,29,8,5,3,7,14,19,47,.404,6,18,.333,13,29,.448,.468,14,15,.933,3,33,36,13,3,3,15,22
9,2020-12-22,@,Oklahoma,REG (Conf),W,69,67,"",28,57,.491,4,14,.286,24,43,.558,.526,9,10,.900,6,20,26,10,6,2,11,22,22,54,.407,6,15,.400,16,39,.410,.463,17,27,.630,10,19,29,9,7,4,14,13
10,2020-12-29,"",Incarnate Word,REG (Non-Conf),W,79,51,"",29,66,.439,6,20,.300,23,46,.500,.485,15,23,.652,16,20,36,17,5,5,7,15,15,42,.357,4,16,.250,11,26,.423,.405,17,22,.773,4,21,25,2,4,2,20,21
