Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2015-11-13,@,Tennessee,REG (Non-Conf),L,78,82,"",29,65,.446,6,17,.353,23,48,.479,.492,14,18,.778,9,22,31,12,8,1,13,25,30,57,.526,4,16,.250,26,41,.634,.561,18,26,.692,8,23,31,16,8,6,11,16
2,2015-11-15,@,Western Carolina,REG (Non-Conf),L,81,90,"",24,44,.545,5,14,.357,19,30,.633,.602,28,37,.757,6,20,26,8,4,4,19,26,31,59,.525,7,21,.333,24,38,.632,.585,21,26,.808,7,20,27,19,9,0,8,29
3,2015-11-18,"","",REG (Non-Conf),W,84,51,"",34,69,.493,6,21,.286,28,48,.583,.536,10,22,.455,17,32,49,11,7,3,9,14,18,65,.277,7,31,.226,11,34,.324,.331,8,14,.571,9,19,28,8,2,0,7,18
4,2015-11-21,@,Texas A&M,REG (Non-Conf),L,47,75,"",16,53,.302,6,28,.214,10,25,.400,.358,9,19,.474,12,18,30,8,4,0,19,18,31,63,.492,5,16,.313,26,47,.553,.532,8,14,.571,10,28,38,18,8,2,9,18
5,2015-11-26,N,Drexel,REG (Non-Conf),W,85,66,"",27,58,.466,5,11,.455,22,47,.468,.509,26,36,.722,9,21,30,17,1,2,4,21,22,51,.431,2,10,.200,20,41,.488,.451,20,26,.769,6,22,28,14,2,4,8,27
6,2015-11-27,N,Middle Tennessee,REG (Non-Conf),L,61,63,"",20,52,.385,4,18,.222,16,34,.471,.423,17,22,.773,7,26,33,12,5,2,14,17,24,50,.480,9,25,.360,15,25,.600,.570,6,16,.375,4,24,28,17,4,6,12,19
7,2015-11-28,N,Loyola Chicago,REG (Non-Conf),W,59,48,"",22,50,.440,2,13,.154,20,37,.541,.460,13,18,.722,6,20,26,14,7,6,21,17,18,47,.383,4,12,.333,14,35,.400,.426,8,12,.667,5,20,25,9,5,6,19,16
8,2015-12-05,"","",REG (Non-Conf),W,103,36,"",40,64,.625,11,28,.393,29,36,.806,.711,12,17,.706,4,40,44,28,14,7,13,13,13,62,.210,4,18,.222,9,44,.205,.242,6,11,.545,10,13,23,5,9,1,18,17
9,2015-12-13,"",Campbell,REG (Conf),W,80,60,"",25,52,.481,1,7,.143,24,45,.533,.490,29,35,.829,7,33,40,12,2,4,12,20,19,64,.297,4,27,.148,15,37,.405,.328,18,24,.750,9,21,30,7,8,1,9,26
10,2015-12-15,"",East Tennessee State,REG (Non-Conf),W,84,64,"",33,62,.532,7,17,.412,26,45,.578,.589,11,17,.647,14,28,42,19,8,4,15,17,24,51,.471,6,16,.375,18,35,.514,.529,10,23,.435,7,17,24,10,7,0,17,15
11,2015-12-19,@,Georgetown,REG (Non-Conf),W,79,73,"",26,56,.464,9,19,.474,17,37,.459,.545,18,27,.667,7,25,32,16,8,1,9,20,26,57,.456,4,22,.182,22,35,.629,.491,17,27,.630,10,27,37,19,4,3,11,19
