Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2017-11-10,@,Southern California,REG (Non-Conf),L,42,84,"",14,60,.233,2,19,.105,12,41,.293,.250,12,29,.414,12,28,40,4,4,3,19,19,28,68,.412,10,24,.417,18,44,.409,.485,18,25,.720,11,35,46,11,6,9,13,25
2,2017-11-15,@,St. Mary's (CA),REG (Non-Conf),L,57,76,"",22,50,.440,1,11,.091,21,39,.538,.450,12,19,.632,10,22,32,10,4,6,21,19,27,56,.482,7,18,.389,20,38,.526,.545,15,17,.882,5,17,22,17,9,4,8,21
3,2017-11-18,"","",REG (Non-Conf),W,77,35,"",31,77,.403,9,30,.300,22,47,.468,.461,6,13,.462,19,36,55,19,9,2,9,17,10,53,.189,1,25,.040,9,28,.321,.198,14,19,.737,4,27,31,4,4,3,17,11
4,2017-11-23,"",Georgia,REG (Non-Conf),L,57,64,"",16,45,.356,5,18,.278,11,27,.407,.411,20,28,.714,2,15,17,8,2,2,9,23,19,45,.422,4,12,.333,15,33,.455,.467,22,29,.759,11,27,38,9,1,3,15,21
5,2017-11-24,N,Sacramento State,REG (Non-Conf),W,68,63,"",22,42,.524,4,9,.444,18,33,.545,.571,20,23,.870,3,27,30,15,6,5,16,15,26,64,.406,7,22,.318,19,42,.452,.461,4,7,.571,8,20,28,19,4,1,12,18
6,2017-11-26,"",Harvard,REG (Non-Conf),W,70,61,"",21,39,.538,5,14,.357,16,25,.640,.603,23,30,.767,3,24,27,12,7,3,18,14,24,56,.429,8,22,.364,16,34,.471,.500,5,11,.455,6,16,22,15,3,2,16,21
7,2017-12-02,"","",REG (Non-Conf),W,86,58,"",35,67,.522,5,18,.278,30,49,.612,.560,11,13,.846,14,30,44,18,3,2,9,8,21,59,.356,7,28,.250,14,31,.452,.415,9,13,.692,6,16,22,13,6,1,11,12
8,2017-12-06,@,Portland,REG (Non-Conf),W,76,66,"",25,54,.463,6,14,.429,19,40,.475,.519,20,27,.741,5,25,30,12,8,5,15,22,23,53,.434,5,24,.208,18,29,.621,.481,15,22,.682,5,21,26,15,6,7,16,22
9,2017-12-09,"",Utah Valley,REG (Non-Conf),W,91,83,"",31,57,.544,10,19,.526,21,38,.553,.632,19,30,.633,8,21,29,16,10,0,13,21,30,54,.556,9,23,.391,21,31,.677,.639,14,24,.583,7,24,31,14,6,2,17,25
10,2017-12-16,@,California,REG (Non-Conf),L,89,95,OT,29,60,.483,12,24,.500,17,36,.472,.583,19,25,.760,8,26,34,14,6,4,18,28,28,64,.438,7,19,.368,21,45,.467,.492,32,42,.762,14,25,39,15,10,5,14,22
