Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2014-11-15,"",Gardner-Webb,REG (Non-Conf),W,93,82,"",36,69,.522,8,23,.348,28,46,.609,.580,13,14,.929,15,29,44,19,7,3,18,8,35,75,.467,9,33,.273,26,42,.619,.527,3,5,.600,7,17,24,17,12,0,10,15
2,2014-11-18,"",Texas Tech,REG (Non-Conf),W,69,64,OT,26,71,.366,2,19,.105,24,52,.462,.380,15,23,.652,13,33,46,14,8,6,13,21,21,59,.356,3,12,.250,18,47,.383,.381,19,28,.679,10,34,44,9,4,6,17,21
3,2014-11-21,N,Old Dominion,REG (Non-Conf),L,61,70,"",20,51,.392,5,16,.313,15,35,.429,.441,16,25,.640,3,32,35,11,5,4,16,22,26,61,.426,7,14,.500,19,47,.404,.484,11,23,.478,8,27,35,11,7,2,8,21
4,2014-11-22,N,Weber State,REG (Non-Conf),W,72,58,"",32,65,.492,3,8,.375,29,57,.509,.515,5,6,.833,12,17,29,16,8,2,13,14,20,47,.426,5,12,.417,15,35,.429,.479,13,18,.722,9,17,26,10,8,3,17,13
5,2014-11-24,N,Clemson,REG (Non-Conf),L,61,64,"",23,61,.377,1,13,.077,22,48,.458,.385,14,20,.700,17,20,37,13,7,2,13,13,24,57,.421,6,17,.353,18,40,.450,.474,10,15,.667,11,19,30,9,3,3,15,14
6,2014-11-29,"",McNeese State,REG (Non-Conf),W,83,72,"",33,61,.541,5,15,.333,28,46,.609,.582,12,18,.667,11,23,34,20,9,3,13,12,29,64,.453,7,21,.333,22,43,.512,.508,7,15,.467,15,20,35,14,11,1,15,17
7,2014-12-02,"",Massachusetts,REG (Non-Conf),W,82,60,"",35,65,.538,5,13,.385,30,52,.577,.577,7,11,.636,7,28,35,15,11,10,19,16,23,61,.377,2,13,.154,21,48,.438,.393,12,19,.632,9,20,29,6,12,3,18,17
8,2014-12-04,@,West Virginia,REG (Non-Conf),W,74,73,"",26,56,.464,8,15,.533,18,41,.439,.536,14,18,.778,9,31,40,15,9,6,24,20,23,67,.343,5,17,.294,18,50,.360,.381,22,32,.688,14,18,32,11,19,6,12,16
9,2014-12-13,"",Sam Houston State,REG (Non-Conf),W,76,67,"",26,61,.426,5,13,.385,21,48,.438,.467,19,26,.731,12,28,40,16,4,9,7,10,25,73,.342,8,23,.348,17,50,.340,.397,9,15,.600,21,24,45,8,4,4,10,22
10,2014-12-18,@,UAB,REG (Non-Conf),W,79,70,"",28,61,.459,7,14,.500,21,47,.447,.516,16,18,.889,8,23,31,15,9,7,10,9,29,65,.446,9,24,.375,20,41,.488,.515,3,4,.750,10,22,32,17,4,5,14,14
11,2014-12-22,"",College of Charleston,REG (Non-Conf),W,71,47,"",22,46,.478,6,13,.462,16,33,.485,.543,21,29,.724,7,34,41,17,8,11,21,16,18,64,.281,3,11,.273,15,53,.283,.305,8,12,.667,11,20,31,9,14,1,17,21
12,2014-12-29,"",Southern Mississippi,REG (Non-Conf),W,87,67,"",35,71,.493,6,19,.316,29,52,.558,.535,11,16,.688,14,28,42,22,11,7,13,15,23,57,.404,9,25,.360,14,32,.438,.482,12,20,.600,7,18,25,9,7,1,15,14
13,2015-01-03,"",Savannah State,REG (Non-Conf),W,75,59,"",33,60,.550,2,9,.222,31,51,.608,.567,7,8,.875,11,27,38,25,12,8,18,13,25,54,.463,2,7,.286,23,47,.489,.481,7,14,.500,5,15,20,9,12,1,18,10
14,2015-01-08,@,Missouri,REG (Conf),L,67,74,OT,24,66,.364,6,22,.273,18,44,.409,.409,13,23,.565,15,29,44,12,11,6,19,18,27,67,.403,9,22,.409,18,45,.400,.470,11,15,.733,10,29,39,16,7,5,14,19
15,2015-01-10,"",Georgia,REG (Conf),W,87,84,2OT,30,66,.455,11,29,.379,19,37,.514,.538,16,23,.696,7,22,29,19,13,10,13,25,28,68,.412,2,12,.167,26,56,.464,.426,26,35,.743,17,30,47,11,7,3,20,23
