Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2016-11-11,"","",REG (Non-Conf),W,110,64,"",41,80,.513,12,24,.500,29,56,.518,.588,16,18,.889,18,31,49,17,16,2,18,15,22,65,.338,5,19,.263,17,46,.370,.377,15,17,.882,9,19,28,8,13,2,23,16
2,2016-11-14,@,Eastern Kentucky,REG (Non-Conf),W,78,69,OT,35,76,.461,3,20,.150,32,56,.571,.480,5,10,.500,15,25,40,14,5,1,8,27,20,53,.377,5,15,.333,15,38,.395,.425,24,31,.774,7,26,33,11,2,1,11,14
3,2016-11-20,"",East Tennessee State,REG (Non-Conf),W,68,59,"",27,56,.482,4,19,.211,23,37,.622,.518,10,15,.667,7,21,28,11,6,8,10,16,25,56,.446,4,13,.308,21,43,.488,.482,5,14,.357,10,24,34,12,7,3,19,21
4,2016-11-25,N,Middle Tennessee,REG (Non-Conf),L,63,68,"",21,62,.339,10,36,.278,11,26,.423,.419,11,13,.846,14,14,28,13,3,2,17,22,24,40,.600,4,9,.444,20,31,.645,.650,16,32,.500,6,24,30,15,12,2,16,17
5,2016-11-26,N,Evansville,REG (Non-Conf),W,65,62,"",21,51,.412,10,25,.400,11,26,.423,.510,13,20,.650,10,21,31,8,5,4,17,19,26,53,.491,1,1,1.000,25,52,.481,.500,9,15,.600,9,22,31,11,4,2,17,21
6,2016-11-27,N,Toledo,REG (Non-Conf),W,102,77,"",38,67,.567,6,22,.273,32,45,.711,.612,20,28,.714,10,20,30,21,12,4,4,19,30,57,.526,4,19,.211,26,38,.684,.561,13,18,.722,9,22,31,18,3,1,18,19
7,2016-11-30,@,Western Michigan,REG (Non-Conf),W,97,92,"",32,63,.508,12,29,.414,20,34,.588,.603,21,28,.750,11,22,33,16,7,0,12,28,35,64,.547,4,14,.286,31,50,.620,.578,18,27,.667,13,22,35,15,4,1,16,22
8,2016-12-03,"","",REG (Non-Conf),W,126,113,"",42,70,.600,10,22,.455,32,48,.667,.671,32,49,.653,10,39,49,32,8,5,23,28,38,79,.481,5,13,.385,33,66,.500,.513,32,39,.821,5,27,32,8,15,0,14,34
9,2016-12-10,@,St. Bonaventure,REG (Non-Conf),W,81,80,"",29,64,.453,13,29,.448,16,35,.457,.555,10,16,.625,6,18,24,16,7,1,7,20,29,58,.500,6,15,.400,23,43,.535,.552,16,19,.842,9,27,36,17,4,7,13,17
10,2016-12-14,@,Campbell,REG (Non-Conf),W,96,75,"",37,67,.552,7,15,.467,30,52,.577,.604,15,20,.750,9,18,27,19,5,1,6,20,24,44,.545,4,14,.286,20,30,.667,.591,23,30,.767,4,12,16,11,5,3,12,19
11,2016-12-17,"",Radford,REG (Non-Conf),W,100,64,"",43,64,.672,8,19,.421,35,45,.778,.734,6,10,.600,7,13,20,18,13,2,6,16,23,45,.511,5,12,.417,18,33,.545,.567,13,19,.684,8,16,24,11,0,0,22,12
12,2016-12-20,"",East Carolina,REG (Non-Conf),W,81,71,"",30,67,.448,9,29,.310,21,38,.553,.515,12,20,.600,13,27,40,11,8,5,9,20,23,54,.426,4,14,.286,19,40,.475,.463,21,30,.700,7,25,32,12,5,2,15,19
13,2016-12-28,@,Clemson,REG (Non-Conf),L,73,87,"",28,70,.400,8,31,.258,20,39,.513,.457,9,15,.600,11,16,27,9,6,3,11,21,30,54,.556,2,8,.250,28,46,.609,.574,25,30,.833,10,30,40,18,6,7,13,16
14,2016-12-31,@,Towson,REG (Conf),W,76,67,"",26,62,.419,10,30,.333,16,32,.500,.500,14,20,.700,11,21,32,16,9,4,13,22,24,58,.414,3,9,.333,21,49,.429,.440,16,24,.667,9,27,36,8,5,3,19,18
15,2017-01-02,"",Elon,REG (Conf),W,79,63,"",31,69,.449,11,35,.314,20,34,.588,.529,6,11,.545,17,24,41,13,11,1,9,13,24,51,.471,10,23,.435,14,28,.500,.569,5,7,.714,5,23,28,16,5,1,18,12
16,2017-01-05,@,Drexel,REG (Conf),W,90,72,"",33,64,.516,9,22,.409,24,42,.571,.586,15,21,.714,6,33,39,20,6,6,10,22,25,66,.379,7,18,.389,18,48,.375,.432,15,26,.577,12,24,36,12,3,4,13,17
17,2017-01-07,@,Delaware,REG (Conf),W,91,81,"",30,52,.577,13,31,.419,17,21,.810,.702,18,25,.720,9,14,23,22,3,0,12,17,29,52,.558,9,21,.429,20,31,.645,.644,14,19,.737,8,13,21,14,10,1,15,22
18,2017-01-12,"",William & Mary,REG (Conf),W,101,77,"",39,70,.557,11,30,.367,28,40,.700,.636,12,16,.750,11,23,34,17,12,2,6,13,33,62,.532,4,13,.308,29,49,.592,.565,7,13,.538,8,23,31,16,3,2,15,12
19,2017-01-14,"",Hofstra,REG (Conf),W,84,76,"",25,64,.391,12,29,.414,13,35,.371,.484,22,27,.815,12,22,34,15,6,1,4,19,29,57,.509,9,24,.375,20,33,.606,.588,9,19,.474,10,28,38,13,0,2,13,22
20,2017-01-19,@,College of Charleston,REG (Conf),W,65,59,"",21,59,.356,6,27,.222,15,32,.469,.407,17,25,.680,8,40,48,10,4,6,13,23,19,66,.288,4,18,.222,15,48,.313,.318,17,23,.739,9,35,44,9,4,4,11,23
21,2017-01-21,"",Drexel,REG (Conf),W,87,74,"",34,77,.442,9,34,.265,25,43,.581,.500,10,22,.455,18,24,42,13,6,3,6,20,27,59,.458,5,18,.278,22,41,.537,.500,15,21,.714,7,29,36,13,3,2,12,22
22,2017-01-26,@,James Madison,REG (Conf),W,87,76,"",32,58,.552,16,35,.457,16,23,.696,.690,7,11,.636,7,23,30,24,3,0,11,18,28,55,.509,7,17,.412,21,38,.553,.573,13,15,.867,4,19,23,10,4,4,10,17
23,2017-01-28,@,William & Mary,REG (Conf),L,78,96,"",28,79,.354,9,36,.250,19,43,.442,.411,13,21,.619,17,22,39,16,4,6,7,20,34,61,.557,8,19,.421,26,42,.619,.623,20,24,.833,4,29,33,21,4,8,8,20
24,2017-02-02,"",College of Charleston,REG (Conf),L,66,67,"",25,49,.510,4,19,.211,21,30,.700,.551,12,23,.522,7,23,30,13,5,7,15,26,23,49,.469,2,9,.222,21,40,.525,.490,19,25,.760,3,23,26,6,5,0,11,21
25,2017-02-04,"",Delaware,REG (Conf),W,108,80,"",36,52,.692,21,32,.656,15,20,.750,.894,15,20,.750,4,19,23,27,7,8,8,18,32,61,.525,5,18,.278,27,43,.628,.566,11,15,.733,10,13,23,10,4,1,11,17
26,2017-02-09,"",James Madison,REG (Conf),W,88,73,"",31,56,.554,13,24,.542,18,32,.563,.670,13,17,.765,5,22,27,15,6,4,16,19,26,55,.473,9,21,.429,17,34,.500,.555,12,16,.750,8,21,29,15,8,5,18,18
27,2017-02-11,@,Elon,REG (Conf),L,76,77,"",32,77,.416,12,29,.414,20,48,.417,.494,0,2,.000,14,22,36,11,8,3,8,18,29,62,.468,10,28,.357,19,34,.559,.548,9,11,.818,10,26,36,15,3,1,13,12
28,2017-02-16,@,Northeastern,REG (Conf),W,66,65,"",24,70,.343,6,25,.240,18,45,.400,.386,12,18,.667,15,20,35,10,6,0,5,19,20,48,.417,3,17,.176,17,31,.548,.448,22,26,.846,4,29,33,7,1,7,10,15
29,2017-02-18,@,Hofstra,REG (Conf),W,83,76,"",31,66,.470,6,19,.316,25,47,.532,.515,15,20,.750,11,18,29,16,7,4,6,25,23,51,.451,5,18,.278,18,33,.545,.500,25,31,.806,8,24,32,12,0,2,12,20
30,2017-02-23,"",Towson,REG (Conf),W,83,78,"",27,61,.443,9,26,.346,18,35,.514,.516,20,25,.800,12,15,27,14,6,4,8,25,26,50,.520,4,12,.333,22,38,.579,.560,22,33,.667,11,21,32,6,5,2,14,23
