Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2016-11-11,"","",REG (Non-Conf),W,98,48,"",35,67,.522,8,23,.348,27,44,.614,.582,20,33,.606,13,32,45,15,15,3,11,16,15,48,.313,9,23,.391,6,25,.240,.406,9,16,.563,2,24,26,12,2,2,26,24
2,2016-11-15,"","",REG (Non-Conf),W,94,66,"",35,65,.538,10,21,.476,25,44,.568,.615,14,25,.560,12,25,37,16,6,9,6,14,24,60,.400,8,18,.444,16,42,.381,.467,10,13,.769,11,21,32,10,3,0,15,22
3,2016-11-20,"","",REG (Non-Conf),W,101,63,"",39,69,.565,9,22,.409,30,47,.638,.630,14,20,.700,10,29,39,25,10,0,10,17,22,58,.379,9,28,.321,13,30,.433,.457,10,15,.667,7,22,29,8,5,1,17,19
4,2016-11-25,N,North Florida,REG (Non-Conf),L,75,76,"",28,59,.475,4,19,.211,24,40,.600,.508,15,25,.600,7,21,28,19,11,4,11,20,26,55,.473,8,20,.400,18,35,.514,.545,16,20,.800,8,27,35,15,4,1,21,24
5,2016-11-26,@,Wright State,REG (Non-Conf),L,79,83,"",28,60,.467,6,16,.375,22,44,.500,.517,17,23,.739,6,24,30,15,6,6,13,23,21,54,.389,9,20,.450,12,34,.353,.472,32,37,.865,5,29,34,10,10,4,16,19
6,2016-11-27,N,Cal State Bakersfield,REG (Non-Conf),W,57,55,"",16,44,.364,7,16,.438,9,28,.321,.443,18,28,.643,6,21,27,8,2,4,18,18,20,53,.377,6,15,.400,14,38,.368,.434,9,14,.643,7,22,29,12,7,1,16,23
7,2016-12-07,@,North Dakota State,REG (Non-Conf),W,74,56,"",27,59,.458,6,18,.333,21,41,.512,.508,14,15,.933,6,27,33,14,9,1,11,18,24,58,.414,1,20,.050,23,38,.605,.422,7,16,.438,9,25,34,5,5,2,13,15
8,2016-12-10,@,Northern Iowa,REG (Non-Conf),L,70,78,"",29,59,.492,6,23,.261,23,36,.639,.542,6,9,.667,8,25,33,17,5,0,15,30,24,51,.471,6,15,.400,18,36,.500,.529,24,35,.686,7,22,29,6,3,1,9,16
9,2016-12-16,"",North Dakota State,REG (Non-Conf),L,70,87,"",25,56,.446,4,16,.250,21,40,.525,.482,16,30,.533,8,23,31,16,6,1,10,28,30,57,.526,9,20,.450,21,37,.568,.605,18,26,.692,8,31,39,12,2,2,15,30
10,2016-12-20,@,Iowa,REG (Non-Conf),L,73,84,"",27,65,.415,7,21,.333,20,44,.455,.469,12,14,.857,10,26,36,18,7,1,16,24,28,60,.467,5,12,.417,23,48,.479,.508,23,34,.676,10,27,37,17,8,4,10,18
11,2016-12-29,@,Portland State,REG (Conf),L,62,99,"",26,59,.441,4,18,.222,22,41,.537,.475,6,19,.316,13,25,38,11,5,0,26,18,39,69,.565,13,28,.464,26,41,.634,.659,8,16,.500,8,25,33,20,19,1,13,19
12,2016-12-31,@,Sacramento State,REG (Conf),W,90,82,OT,31,62,.500,8,19,.421,23,43,.535,.565,20,23,.870,4,24,28,19,7,3,10,22,32,59,.542,3,14,.214,29,45,.644,.568,15,26,.577,5,27,32,21,5,10,12,16
13,2017-01-05,"",Northern Arizona,REG (Conf),W,68,63,"",24,60,.400,5,17,.294,19,43,.442,.442,15,23,.652,10,25,35,10,11,4,13,17,22,55,.400,9,23,.391,13,32,.406,.482,10,14,.714,5,25,30,12,5,0,18,22
14,2017-01-07,"",Southern Utah,REG (Conf),W,95,65,"",35,66,.530,9,25,.360,26,41,.634,.598,16,23,.696,10,30,40,23,6,5,13,29,15,58,.259,3,17,.176,12,41,.293,.284,32,42,.762,11,24,35,6,5,2,13,22
