Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2022-11-07,"","",REG (Non-Conf),W,91,55,"",36,67,.537,5,25,.200,31,42,.738,.575,14,18,.778,6,33,39,20,15,4,13,13,22,65,.338,4,15,.267,18,50,.360,.369,7,11,.636,8,25,33,11,8,3,21,15
2,2022-11-11,"",Belmont,REG (Non-Conf),W,89,74,"",35,60,.583,8,19,.421,27,41,.659,.650,11,15,.733,8,30,38,20,5,3,14,16,29,64,.453,12,31,.387,17,33,.515,.547,4,13,.308,7,13,20,9,8,3,8,15
3,2022-11-17,N,Penn State,REG (Non-Conf),L,68,73,"",27,64,.422,11,34,.324,16,30,.533,.508,3,7,.429,12,26,38,14,4,5,10,14,27,59,.458,11,27,.407,16,32,.500,.551,8,9,.889,6,24,30,16,3,2,8,12
4,2022-11-18,N,Old Dominion,REG (Non-Conf),L,77,82,"",27,59,.458,12,33,.364,15,26,.577,.559,11,17,.647,2,16,18,16,10,1,11,19,31,48,.646,7,13,.538,24,35,.686,.719,13,22,.591,4,30,34,15,5,1,18,15
5,2022-11-20,N,South Carolina,REG (Non-Conf),W,79,60,"",30,59,.508,12,27,.444,18,32,.563,.610,7,9,.778,9,21,30,22,9,3,12,15,22,49,.449,7,22,.318,15,27,.556,.520,9,16,.563,5,19,24,13,3,3,17,10
6,2022-11-25,"","",REG (Non-Conf),W,102,74,"",39,65,.600,11,19,.579,28,46,.609,.685,13,15,.867,9,25,34,24,8,2,14,9,30,66,.455,12,31,.387,18,35,.514,.545,2,4,.500,8,12,20,18,9,4,16,14
7,2022-11-29,@,Appalachian State,REG (Non-Conf),W,65,61,"",24,63,.381,7,29,.241,17,34,.500,.437,10,12,.833,9,27,36,18,10,2,10,16,22,51,.431,5,20,.250,17,31,.548,.480,12,18,.667,4,29,33,7,4,6,17,14
8,2022-12-03,"",South Carolina State,REG (Non-Conf),W,88,76,"",32,57,.561,8,22,.364,24,35,.686,.632,16,19,.842,7,24,31,22,9,4,20,15,31,66,.470,4,16,.250,27,50,.540,.500,10,13,.769,9,18,27,21,12,5,17,18
9,2022-12-06,"",High Point,REG (Non-Conf),L,82,85,"",32,70,.457,9,32,.281,23,38,.605,.521,9,12,.750,7,17,24,18,6,5,5,16,32,54,.593,11,17,.647,21,37,.568,.694,10,18,.556,3,28,31,11,2,2,13,12
10,2022-12-10,"",Winthrop,REG (Non-Conf),W,82,67,"",32,59,.542,8,22,.364,24,37,.649,.610,10,17,.588,11,22,33,19,9,4,12,20,24,49,.490,5,21,.238,19,28,.679,.541,14,16,.875,3,18,21,12,3,3,14,14
11,2022-12-13,@,NC State,REG (Non-Conf),L,73,92,"",27,62,.435,9,32,.281,18,30,.600,.508,10,17,.588,10,27,37,18,11,3,20,18,31,66,.470,12,31,.387,19,35,.543,.561,18,24,.750,13,25,38,16,17,4,14,16
12,2022-12-17,N,Stephen F. Austin,REG (Non-Conf),W,72,70,"",24,46,.522,6,21,.286,18,25,.720,.587,18,21,.857,7,25,32,14,5,4,18,21,24,58,.414,8,20,.400,16,38,.421,.483,14,23,.609,13,15,28,15,11,1,12,18
13,2022-12-19,"","",REG (Non-Conf),W,106,79,"",35,69,.507,17,44,.386,18,25,.720,.630,19,24,.792,10,24,34,29,11,7,8,13,31,63,.492,10,25,.400,21,38,.553,.571,7,10,.700,6,24,30,12,5,2,16,16
14,2022-12-29,"",VMI,REG (Conf),W,85,62,"",30,64,.469,16,40,.400,14,24,.583,.594,9,16,.563,8,29,37,25,5,3,10,15,23,61,.377,5,17,.294,18,44,.409,.418,11,11,1.000,6,25,31,13,6,2,9,14
15,2022-12-31,@,Western Carolina,REG (Conf),L,67,79,"",24,49,.490,8,23,.348,16,26,.615,.571,11,18,.611,5,16,21,13,7,2,12,17,28,54,.519,10,22,.455,18,32,.563,.611,13,16,.813,10,22,32,12,4,0,13,17
16,2023-01-04,"",The Citadel,REG (Conf),W,97,72,"",32,55,.582,12,26,.462,20,29,.690,.691,21,24,.875,4,32,36,23,4,2,11,23,24,59,.407,6,18,.333,18,41,.439,.458,18,30,.600,4,18,22,10,6,3,7,16
17,2023-01-07,@,East Tennessee State,REG (Conf),W,70,56,"",25,60,.417,11,34,.324,14,26,.538,.508,9,10,.900,10,25,35,15,7,2,10,17,20,60,.333,3,21,.143,17,39,.436,.358,13,16,.813,15,24,39,7,6,3,15,16
