Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2012-11-09,"",Wofford,REG (Non-Conf),W,74,59,"",21,47,.447,4,12,.333,17,35,.486,.489,28,36,.778,7,28,35,10,5,6,10,12,22,61,.361,13,35,.371,9,26,.346,.467,2,2,1.000,7,22,29,13,3,2,13,24
2,2012-11-15,N,Dayton,REG (Non-Conf),W,67,57,"",23,51,.451,7,15,.467,16,36,.444,.520,14,24,.583,4,30,34,13,9,7,14,15,21,64,.328,5,21,.238,16,43,.372,.367,10,14,.714,10,27,37,9,5,4,14,23
3,2012-11-16,N,Baylor,REG (Non-Conf),W,60,58,"",25,56,.446,6,15,.400,19,41,.463,.500,4,18,.222,11,26,37,6,6,3,17,16,22,59,.373,3,16,.188,19,43,.442,.398,11,18,.611,10,25,35,7,9,3,11,19
4,2012-11-18,N,Murray State,REG (Non-Conf),W,81,74,"",25,47,.532,4,11,.364,21,36,.583,.574,27,36,.750,8,22,30,6,8,1,17,17,28,62,.452,10,26,.385,18,36,.500,.532,8,15,.533,12,17,29,14,10,3,17,27
5,2012-11-25,"",Air Force,REG (Non-Conf),W,89,74,"",30,53,.566,7,13,.538,23,40,.575,.632,22,28,.786,14,31,45,11,4,3,15,14,27,60,.450,12,30,.400,15,30,.500,.550,8,14,.571,4,13,17,11,7,1,6,21
6,2012-11-27,"",Texas Southern,REG (Non-Conf),W,85,80,2OT,23,59,.390,6,19,.316,17,40,.425,.441,33,44,.750,12,31,43,11,6,8,12,19,28,73,.384,12,37,.324,16,36,.444,.466,12,20,.600,12,26,38,7,8,7,13,30
7,2012-12-01,@,Wyoming,REG (Non-Conf),L,69,76,"",24,58,.414,9,21,.429,15,37,.405,.491,12,15,.800,12,22,34,11,4,0,17,27,24,50,.480,7,25,.280,17,25,.680,.550,21,33,.636,8,23,31,13,7,5,9,13
8,2012-12-05,"",Colorado State,REG (Non-Conf),W,70,61,"",23,50,.460,6,13,.462,17,37,.459,.520,18,31,.581,7,20,27,8,7,5,7,13,21,59,.356,6,19,.316,15,40,.375,.407,13,16,.813,15,24,39,6,4,3,13,23
9,2012-12-08,@,Kansas,REG (Non-Conf),L,54,90,"",20,54,.370,2,13,.154,18,41,.439,.389,12,21,.571,9,19,28,8,7,4,18,17,34,62,.548,8,20,.400,26,42,.619,.613,14,17,.824,10,27,37,23,12,8,13,17
10,2012-12-12,@,Fresno State,REG (Non-Conf),W,50,43,"",18,43,.419,2,4,.500,16,39,.410,.442,12,21,.571,10,29,39,7,7,2,16,14,16,54,.296,4,18,.222,12,36,.333,.333,7,11,.636,6,20,26,7,8,4,14,18
11,2012-12-21,"",Northern Arizona,REG (Non-Conf),W,98,51,"",40,60,.667,11,20,.550,29,40,.725,.758,7,15,.467,8,34,42,24,13,4,15,16,19,61,.311,7,27,.259,12,34,.353,.369,6,7,.857,7,14,21,6,7,3,16,11
12,2012-12-29,"",Hartford,REG (Non-Conf),W,80,52,"",29,59,.492,4,16,.250,25,43,.581,.525,18,23,.783,17,32,49,15,10,4,19,11,19,56,.339,13,31,.419,6,25,.240,.455,1,4,.250,6,13,19,13,13,2,19,20
13,2013-01-03,@,Arizona,REG (Conf),L,83,92,OT,28,59,.475,10,21,.476,18,38,.474,.559,17,29,.586,6,25,31,14,5,1,11,26,28,65,.431,8,23,.348,20,42,.476,.492,28,36,.778,12,27,39,12,8,1,13,19
