Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2014-11-16,N,Boston University,REG (Non-Conf),W,71,65,"",24,54,.444,9,23,.391,15,31,.484,.528,14,21,.667,8,24,32,19,6,3,10,13,21,52,.404,8,19,.421,13,33,.394,.481,15,20,.750,5,20,25,17,6,0,8,17
2,2014-11-18,@,Florida State,REG (Non-Conf),W,76,73,"",28,52,.538,9,15,.600,19,37,.514,.625,11,14,.786,4,22,26,18,4,2,15,12,33,62,.532,2,10,.200,31,52,.596,.548,5,10,.500,8,21,29,15,11,4,12,14
3,2014-11-22,N,Navy,REG (Non-Conf),W,68,44,"",22,48,.458,8,16,.500,14,32,.438,.542,16,18,.889,12,20,32,13,5,4,15,14,19,42,.452,4,12,.333,15,30,.500,.500,2,8,.250,2,12,14,8,6,2,11,18
4,2014-11-23,N,Manhattan,REG (Non-Conf),W,65,51,"",21,38,.553,5,9,.556,16,29,.552,.618,18,19,.947,4,28,32,17,7,4,22,16,20,53,.377,5,18,.278,15,35,.429,.425,6,15,.400,7,8,15,8,10,3,13,22
5,2014-11-26,@,Massachusetts,REG (Non-Conf),L,54,79,"",22,59,.373,3,15,.200,19,44,.432,.398,7,10,.700,8,18,26,11,7,4,20,11,37,70,.529,3,17,.176,34,53,.642,.550,2,6,.333,12,28,40,19,17,5,15,16
6,2014-11-29,"",Fairfield,REG (Non-Conf),W,57,48,"",21,49,.429,3,14,.214,18,35,.514,.459,12,18,.667,7,24,31,14,7,2,14,10,20,57,.351,5,17,.294,15,40,.375,.395,3,4,.750,9,24,33,7,4,6,17,18
7,2014-12-03,@,Harvard,REG (Non-Conf),L,46,60,"",17,51,.333,2,10,.200,15,41,.366,.353,10,17,.588,9,19,28,9,5,0,13,11,24,46,.522,2,7,.286,22,39,.564,.543,10,13,.769,2,20,22,15,8,6,8,14
8,2014-12-06,"",Western Michigan,REG (Non-Conf),W,81,69,"",26,56,.464,6,20,.300,20,36,.556,.518,23,26,.885,13,25,38,14,7,3,9,15,25,55,.455,9,20,.450,16,35,.457,.536,10,17,.588,5,16,21,5,3,2,10,21
9,2014-12-17,N,Cal Poly,REG (Non-Conf),L,58,60,"",23,55,.418,6,20,.300,17,35,.486,.473,6,8,.750,11,26,37,19,3,6,10,12,25,53,.472,3,14,.214,22,39,.564,.500,7,13,.538,6,22,28,13,3,5,5,14
10,2014-12-20,@,Santa Clara,REG (Non-Conf),W,78,72,"",27,46,.587,11,22,.500,16,24,.667,.707,13,21,.619,4,25,29,16,4,7,14,16,26,59,.441,5,14,.357,21,45,.467,.483,15,19,.789,8,19,27,16,7,1,8,19
11,2014-12-22,@,St. Mary's (CA),REG (Non-Conf),L,68,72,OT,23,52,.442,7,24,.292,16,28,.571,.510,15,21,.714,4,24,28,14,5,3,10,13,28,63,.444,5,15,.333,23,48,.479,.484,11,13,.846,11,28,39,18,7,1,9,19
12,2014-12-31,@,Richmond,REG (Non-Conf),W,58,57,"",23,48,.479,7,18,.389,16,30,.533,.552,5,7,.714,4,27,31,15,2,4,13,13,24,56,.429,5,21,.238,19,35,.543,.473,4,7,.571,5,18,23,14,6,3,4,12
13,2015-01-03,@,Delaware,REG (Conf),W,72,53,"",26,53,.491,8,18,.444,18,35,.514,.566,12,13,.923,9,32,41,13,3,3,15,18,19,60,.317,4,14,.286,15,46,.326,.350,11,20,.550,11,18,29,10,5,4,6,14
14,2015-01-05,"",UNC Wilmington,REG (Conf),L,68,75,"",24,52,.462,6,13,.462,18,39,.462,.519,14,22,.636,5,20,25,16,6,4,13,16,31,57,.544,2,3,.667,29,54,.537,.561,11,17,.647,6,24,30,10,9,3,10,18
15,2015-01-08,@,James Madison,REG (Conf),W,65,59,"",20,46,.435,7,19,.368,13,27,.481,.511,18,23,.783,13,25,38,13,4,2,12,13,21,49,.429,8,20,.400,13,29,.448,.510,9,17,.529,4,14,18,11,5,3,7,21
16,2015-01-10,@,Towson,REG (Conf),W,52,49,"",23,46,.500,3,7,.429,20,39,.513,.533,3,7,.429,7,22,29,17,8,5,12,9,21,56,.375,4,17,.235,17,39,.436,.411,3,4,.750,12,15,27,9,5,7,9,13
17,2015-01-14,"",Hofstra,REG (Conf),W,91,83,"",30,47,.638,5,10,.500,25,37,.676,.691,26,38,.684,4,32,36,16,3,9,13,17,29,75,.387,10,26,.385,19,49,.388,.453,15,20,.750,14,19,33,14,7,4,9,26
18,2015-01-17,"",College of Charleston,REG (Conf),W,69,67,"",23,43,.535,7,14,.500,16,29,.552,.616,16,26,.615,8,21,29,10,6,2,14,13,23,53,.434,9,19,.474,14,34,.412,.519,12,13,.923,6,15,21,11,8,2,9,23
19,2015-01-19,"",Detroit Mercy,REG (Non-Conf),L,69,81,OT,21,58,.362,6,25,.240,15,33,.455,.414,21,33,.636,11,27,38,13,7,6,15,19,29,67,.433,7,19,.368,22,48,.458,.485,16,18,.889,11,30,41,18,8,2,13,25
20,2015-01-22,"",James Madison,REG (Conf),W,82,59,"",31,59,.525,9,17,.529,22,42,.524,.602,11,15,.733,10,21,31,20,6,4,8,15,22,50,.440,7,17,.412,15,33,.455,.510,8,15,.533,7,17,24,11,5,3,11,14
21,2015-01-24,@,William & Mary,REG (Conf),L,62,78,"",24,59,.407,2,20,.100,22,39,.564,.424,12,14,.857,13,20,33,10,4,5,14,19,29,55,.527,6,19,.316,23,36,.639,.582,14,18,.778,3,21,24,14,11,7,7,16
22,2015-01-28,@,Drexel,REG (Conf),L,60,65,"",21,46,.457,4,13,.308,17,33,.515,.500,14,16,.875,3,25,28,12,2,4,12,18,22,57,.386,5,18,.278,17,39,.436,.430,16,18,.889,9,20,29,10,5,4,7,18
23,2015-01-31,"",Elon,REG (Conf),W,80,61,"",28,47,.596,4,13,.308,24,34,.706,.638,20,31,.645,7,29,36,16,4,3,15,18,25,57,.439,4,15,.267,21,42,.500,.474,7,14,.500,3,20,23,11,5,0,9,21
24,2015-02-04,"",Towson,REG (Conf),W,69,62,"",21,35,.600,6,8,.750,15,27,.556,.686,21,35,.600,3,27,30,11,3,3,14,14,25,58,.431,3,11,.273,22,47,.468,.457,9,13,.692,5,17,22,11,7,3,7,25
25,2015-02-07,"",Delaware,REG (Conf),L,68,73,"",22,50,.440,3,16,.188,19,34,.559,.470,21,31,.677,5,21,26,8,9,4,10,18,27,56,.482,5,11,.455,22,45,.489,.527,14,21,.667,8,23,31,14,5,3,14,23
26,2015-02-12,@,Hofstra,REG (Conf),W,79,68,"",27,48,.563,4,6,.667,23,42,.548,.604,21,23,.913,10,20,30,18,8,5,17,11,27,54,.500,4,12,.333,23,42,.548,.537,10,12,.833,3,12,15,16,15,5,11,19
27,2015-02-14,@,UNC Wilmington,REG (Conf),L,61,66,"",20,49,.408,4,16,.250,16,33,.485,.449,17,31,.548,8,23,31,13,8,2,15,15,25,51,.490,3,11,.273,22,40,.550,.520,13,18,.722,3,24,27,7,10,7,11,22
28,2015-02-18,"",William & Mary,REG (Conf),W,75,64,"",26,44,.591,9,17,.529,17,27,.630,.693,14,18,.778,7,15,22,20,5,1,8,8,22,41,.537,12,22,.545,10,19,.526,.683,8,10,.800,2,12,14,13,5,6,8,15
29,2015-02-21,"",Drexel,REG (Conf),W,83,73,OT,24,44,.545,4,8,.500,20,36,.556,.591,31,39,.795,6,26,32,14,5,6,17,18,27,70,.386,6,19,.316,21,51,.412,.429,13,17,.765,12,17,29,10,7,4,11,26
30,2015-02-26,@,Elon,REG (Conf),L,65,72,"",27,55,.491,4,15,.267,23,40,.575,.527,7,12,.583,6,23,29,10,8,3,15,16,28,58,.483,7,24,.292,21,34,.618,.543,9,13,.692,7,23,30,14,10,2,11,15
31,2015-02-28,@,College of Charleston,REG (Conf),W,65,56,"",20,39,.513,3,7,.429,17,32,.531,.551,22,26,.846,4,19,23,11,6,3,11,16,20,46,.435,7,21,.333,13,25,.520,.511,9,15,.600,8,15,23,11,5,3,10,19
32,2015-03-07,N,Delaware,CTOURN,W,67,64,"",23,42,.548,7,13,.538,16,29,.552,.631,14,17,.824,1,20,21,14,3,5,15,18,25,53,.472,4,11,.364,21,42,.500,.509,10,12,.833,8,16,24,10,6,0,13,20
33,2015-03-08,N,UNC Wilmington,CTOURN,W,78,71,"",27,56,.482,7,14,.500,20,42,.476,.545,17,21,.810,11,21,32,13,6,4,10,10,26,54,.481,8,17,.471,18,37,.486,.556,11,13,.846,5,18,23,12,2,4,10,19
34,2015-03-09,N,William & Mary,CTOURN,W,72,61,"",26,44,.591,12,20,.600,14,24,.583,.727,8,12,.667,4,24,28,18,5,4,14,9,23,60,.383,10,25,.400,13,35,.371,.467,5,7,.714,10,17,27,16,7,0,8,14
