Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2018-11-09,"",Austin Peay,REG (Non-Conf),W,95,67,"",37,64,.578,7,25,.280,30,39,.769,.633,14,18,.778,6,26,32,16,9,6,12,25,23,59,.390,3,14,.214,20,45,.444,.415,18,26,.692,14,20,34,5,1,4,18,20
2,2018-11-11,"",Hartford,REG (Non-Conf),W,77,59,"",30,66,.455,9,24,.375,21,42,.500,.523,8,9,.889,15,19,34,14,15,4,12,16,22,49,.449,6,20,.300,16,29,.552,.510,9,11,.818,8,19,27,13,5,1,21,10
3,2018-11-16,"",Long Beach State,REG (Non-Conf),W,79,51,"",31,74,.419,4,23,.174,27,51,.529,.446,13,18,.722,19,30,49,14,12,10,12,17,18,55,.327,7,16,.438,11,39,.282,.391,8,15,.533,7,24,31,9,5,2,20,18
4,2018-11-19,N,Arizona State,REG (Non-Conf),L,67,72,"",25,69,.362,8,30,.267,17,39,.436,.420,9,10,.900,13,20,33,16,6,5,10,17,26,58,.448,7,17,.412,19,41,.463,.509,13,18,.722,11,26,37,15,5,2,12,13
5,2018-11-21,N,St. Mary's (CA),REG (Non-Conf),W,61,57,"",24,55,.436,5,24,.208,19,31,.613,.482,8,10,.800,6,25,31,12,5,6,8,12,23,62,.371,6,16,.375,17,46,.370,.419,5,8,.625,10,22,32,8,4,1,5,15
6,2018-11-26,"",Alcorn State,REG (Non-Conf),W,88,65,"",33,54,.611,11,24,.458,22,30,.733,.713,11,14,.786,6,29,35,24,5,1,17,15,22,59,.373,7,30,.233,15,29,.517,.432,14,20,.700,9,15,24,10,9,1,11,15
7,2018-11-30,@,Dayton,REG (Non-Conf),W,65,58,"",25,61,.410,7,22,.318,18,39,.462,.467,8,10,.800,13,28,41,18,6,0,16,10,24,58,.414,7,23,.304,17,35,.486,.474,3,8,.375,7,22,29,14,7,4,14,12
8,2018-12-04,"",McNeese State,REG (Non-Conf),W,90,77,"",29,65,.446,14,31,.452,15,34,.441,.554,18,25,.720,16,20,36,14,6,6,10,17,29,50,.580,7,13,.538,22,37,.595,.650,12,18,.667,4,18,22,11,5,3,14,16
9,2018-12-08,N,Clemson,REG (Non-Conf),W,82,71,"",28,52,.538,19,30,.633,9,22,.409,.721,7,11,.636,4,25,29,22,5,1,13,16,27,62,.435,6,27,.222,21,35,.600,.484,11,17,.647,10,14,24,15,6,6,9,12
10,2018-12-15,"",Cincinnati,REG (Non-Conf),W,70,59,"",22,48,.458,12,23,.522,10,25,.400,.583,14,23,.609,10,21,31,16,5,5,13,18,19,51,.373,3,14,.214,16,37,.432,.402,18,24,.750,10,17,27,9,6,5,13,21
11,2018-12-19,"",Wofford,REG (Non-Conf),W,98,87,"",28,49,.571,14,27,.519,14,22,.636,.714,28,36,.778,8,17,25,13,9,9,12,14,31,57,.544,13,22,.591,18,35,.514,.658,12,14,.857,5,15,20,12,3,1,14,25
12,2018-12-22,N,Wright State,REG (Non-Conf),W,67,63,"",25,51,.490,7,21,.333,18,30,.600,.559,10,15,.667,9,23,32,11,9,6,12,13,23,52,.442,11,28,.393,12,24,.500,.548,6,8,.750,5,16,21,13,1,2,12,16
13,2018-12-29,"",Brigham Young,REG (Non-Conf),W,103,81,"",38,70,.543,7,21,.333,31,49,.633,.593,20,22,.909,9,26,35,18,10,7,19,22,26,60,.433,5,20,.250,21,40,.525,.475,24,29,.828,8,21,29,14,10,3,19,23
14,2019-01-08,@,South Carolina,REG (Conf),L,82,87,OT,29,64,.453,11,25,.440,18,39,.462,.539,13,23,.565,6,31,37,17,8,9,16,16,33,81,.407,8,23,.348,25,58,.431,.457,13,17,.765,13,30,43,15,7,5,12,16
15,2019-01-12,"",Ole Miss,REG (Conf),L,77,81,"",30,64,.469,6,21,.286,24,43,.558,.516,11,16,.688,11,24,35,11,8,4,15,17,27,58,.466,12,31,.387,15,27,.556,.569,15,20,.750,6,21,27,15,3,3,10,17
16,2019-01-15,"",Florida,REG (Conf),W,71,68,"",26,49,.531,10,17,.588,16,32,.500,.633,9,11,.818,6,21,27,19,7,5,13,12,25,59,.424,10,31,.323,15,28,.536,.508,8,10,.800,12,16,28,18,7,4,10,12
17,2019-01-19,@,Vanderbilt,REG (Conf),W,71,55,"",27,59,.458,5,19,.263,22,40,.550,.500,12,14,.857,10,30,40,13,4,3,9,22,18,49,.367,5,19,.263,13,30,.433,.418,14,26,.538,7,23,30,6,3,2,14,11
18,2019-01-22,@,Kentucky,REG (Conf),L,55,76,"",19,61,.311,3,20,.150,16,41,.390,.336,14,18,.778,14,20,34,5,8,6,15,18,26,59,.441,8,16,.500,18,43,.419,.508,16,22,.727,14,26,40,14,8,8,16,17
19,2019-01-26,"",Auburn,REG (Conf),W,92,84,"",28,55,.509,13,30,.433,15,25,.600,.627,23,34,.676,10,18,28,20,11,5,13,21,26,49,.531,11,21,.524,15,28,.536,.643,21,23,.913,6,19,25,12,7,3,19,19
20,2019-01-29,@,Alabama,REG (Conf),L,79,83,"",32,71,.451,3,19,.158,29,52,.558,.472,12,22,.545,16,24,40,10,8,6,13,25,30,61,.492,1,15,.067,29,46,.630,.500,22,36,.611,11,26,37,11,7,9,11,19
21,2019-02-02,@,Ole Miss,REG (Conf),W,81,75,"",27,58,.466,8,17,.471,19,41,.463,.534,19,28,.679,13,23,36,13,9,3,15,16,26,57,.456,11,21,.524,15,36,.417,.553,12,14,.857,4,17,21,14,6,4,13,19
22,2019-02-06,"",Louisiana State,REG (Conf),L,88,92,OT,32,59,.542,8,23,.348,24,36,.667,.610,16,24,.667,10,17,27,16,11,6,18,23,35,64,.547,3,11,.273,32,53,.604,.570,19,25,.760,13,21,34,12,8,1,17,21
23,2019-02-09,"",Kentucky,REG (Conf),L,67,71,"",23,53,.434,7,16,.438,16,37,.432,.500,14,18,.778,7,20,27,7,7,6,9,19,27,57,.474,7,18,.389,20,39,.513,.535,10,17,.588,10,23,33,13,4,4,9,18
24,2019-02-12,"",Alabama,REG (Conf),W,81,62,"",29,59,.492,7,15,.467,22,44,.500,.551,16,20,.800,12,19,31,13,15,6,10,12,22,51,.431,7,24,.292,15,27,.556,.500,11,12,.917,8,17,25,14,3,5,18,16
25,2019-02-16,@,Arkansas,REG (Conf),W,77,67,"",26,56,.464,6,20,.300,20,36,.556,.518,19,27,.704,10,21,31,15,14,2,13,21,22,52,.423,7,20,.350,15,32,.469,.490,16,21,.762,8,19,27,16,7,5,20,23
26,2019-02-20,@,Georgia,REG (Conf),W,68,67,"",25,51,.490,7,17,.412,18,34,.529,.559,11,18,.611,7,20,27,7,5,5,12,16,25,60,.417,9,25,.360,16,35,.457,.492,8,11,.727,14,20,34,12,5,2,9,16
27,2019-02-23,"",South Carolina,REG (Conf),W,76,61,"",25,50,.500,8,18,.444,17,32,.531,.580,18,20,.900,3,23,26,13,9,10,13,17,22,57,.386,9,21,.429,13,36,.361,.465,8,16,.500,8,16,24,12,2,6,15,19
28,2019-02-26,"",Missouri,REG (Conf),W,68,49,"",23,48,.479,8,20,.400,15,28,.536,.563,14,18,.778,5,20,25,12,9,8,7,11,17,52,.327,7,24,.292,10,28,.357,.394,8,13,.615,10,20,30,8,3,1,14,15
29,2019-03-02,@,Auburn,REG (Conf),L,75,80,"",24,55,.436,10,30,.333,14,25,.560,.527,17,25,.680,12,25,37,13,5,1,18,19,24,51,.471,13,30,.433,11,21,.524,.598,19,23,.826,1,18,19,16,9,4,9,16
30,2019-03-05,@,Tennessee,REG (Conf),L,54,71,"",19,57,.333,4,16,.250,15,41,.366,.368,12,22,.545,16,24,40,8,9,1,17,14,26,61,.426,6,23,.261,20,38,.526,.475,13,17,.765,14,27,41,17,12,8,15,13
31,2019-03-09,"",Texas A&M,REG (Conf),W,92,81,"",33,63,.524,16,34,.471,17,29,.586,.651,10,16,.625,11,23,34,22,4,6,13,17,28,60,.467,9,21,.429,19,39,.487,.542,16,21,.762,8,21,29,10,10,3,10,14
32,2019-03-14,N,Texas A&M,CTOURN,W,80,54,"",31,58,.534,11,25,.440,20,33,.606,.629,7,9,.778,7,26,33,17,8,2,14,18,18,49,.367,5,18,.278,13,31,.419,.418,13,22,.591,7,17,24,9,7,2,12,13
33,2019-03-15,N,Tennessee,CTOURN,L,76,83,"",28,62,.452,9,25,.360,19,37,.514,.524,11,20,.550,15,19,34,11,6,4,11,18,34,66,.515,5,11,.455,29,55,.527,.553,10,15,.667,13,21,34,21,10,7,9,14
