Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2020-12-05,"","",REG (Non-Conf),W,76,48,"",27,51,.529,10,25,.400,17,26,.654,.627,12,21,.571,5,31,36,18,3,4,12,14,19,61,.311,4,11,.364,15,50,.300,.344,6,10,.600,6,23,29,8,5,1,11,22
2,2020-12-09,"",Chicago State,REG (Non-Conf),W,88,51,"",36,61,.590,8,22,.364,28,39,.718,.656,8,12,.667,5,29,34,22,5,2,9,12,19,53,.358,2,18,.111,17,35,.486,.377,11,14,.786,5,21,26,10,4,4,14,20
3,2020-12-13,@,IllinoisâChicago,REG (Non-Conf),W,77,66,"",27,52,.519,8,16,.500,19,36,.528,.596,15,23,.652,8,25,33,16,6,1,11,16,26,55,.473,8,23,.348,18,32,.563,.545,6,10,.600,4,22,26,16,0,4,12,19
4,2020-12-15,@,Wisconsin,REG (Non-Conf),L,63,77,"",21,54,.389,9,26,.346,12,28,.429,.472,12,17,.706,6,24,30,15,3,2,14,24,25,57,.439,10,18,.556,15,39,.385,.526,17,23,.739,5,26,31,11,4,3,4,16
5,2020-12-18,N,Richmond,REG (Non-Conf),L,73,75,"",26,55,.473,9,26,.346,17,29,.586,.555,12,18,.667,9,19,28,18,5,0,17,19,27,52,.519,6,12,.500,21,40,.525,.577,15,19,.789,4,21,25,10,12,0,15,17
6,2020-12-22,"","",REG (Non-Conf),W,92,55,"",33,48,.688,12,19,.632,21,29,.724,.813,14,21,.667,4,23,27,20,6,3,13,12,21,51,.412,5,16,.313,16,35,.457,.461,8,10,.800,4,13,17,6,8,1,18,16
7,2020-12-27,"",Illinois State,REG (Conf),W,90,60,"",34,57,.596,12,26,.462,22,31,.710,.702,10,13,.769,8,27,35,21,7,3,13,14,22,52,.423,8,19,.421,14,33,.424,.500,8,14,.571,5,16,21,11,4,1,16,16
8,2020-12-28,"",Illinois State,REG (Conf),W,86,55,"",32,56,.571,8,19,.421,24,37,.649,.643,14,16,.875,7,24,31,24,5,2,8,8,22,55,.400,8,23,.348,14,32,.438,.473,3,3,1.000,7,18,25,13,3,3,16,16
9,2021-01-02,"",North Texas,REG (Non-Conf),W,57,49,"",20,48,.417,4,15,.267,16,33,.485,.458,13,17,.765,8,18,26,12,11,1,13,12,20,45,.444,4,15,.267,16,30,.533,.489,5,6,.833,4,21,25,8,7,5,18,15
10,2021-01-10,@,Indiana State,REG (Conf),L,71,76,"",25,58,.431,9,27,.333,16,31,.516,.509,12,16,.750,8,22,30,17,5,2,15,24,22,50,.440,8,18,.444,14,32,.438,.520,24,31,.774,6,25,31,11,6,5,11,17
11,2021-01-11,@,Indiana State,REG (Conf),W,58,48,"",20,47,.426,6,21,.286,14,26,.538,.489,12,17,.706,5,23,28,11,5,2,10,17,16,45,.356,7,14,.500,9,31,.290,.433,9,17,.529,10,21,31,6,6,2,10,15
