Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2012-11-09,"","",REG (Non-Conf),W,83,52,"",33,69,.478,4,20,.200,29,49,.592,.507,13,18,.722,10,33,43,17,16,7,17,19,17,56,.304,7,23,.304,10,33,.303,.366,11,21,.524,8,21,29,9,10,2,24,18
2,2012-11-12,"",Utah Valley,REG (Non-Conf),L,55,64,"",16,45,.356,4,15,.267,12,30,.400,.400,19,23,.826,5,19,24,7,7,2,14,19,22,51,.431,5,22,.227,17,29,.586,.480,15,18,.833,10,26,36,15,6,1,11,18
3,2012-11-16,@,Wright State,REG (Non-Conf),L,44,56,"",15,45,.333,4,22,.182,11,23,.478,.378,10,16,.625,9,22,31,4,3,3,17,19,20,43,.465,7,22,.318,13,21,.619,.547,9,20,.450,5,21,26,14,4,1,12,18
4,2012-11-18,@,Cincinnati,REG (Non-Conf),L,39,93,"",10,66,.152,3,22,.136,7,44,.159,.174,16,24,.667,15,24,39,5,6,5,19,22,36,70,.514,12,28,.429,24,42,.571,.600,9,23,.391,12,40,52,24,15,12,13,17
5,2012-11-20,@,Iowa State,REG (Non-Conf),L,57,86,"",19,64,.297,6,25,.240,13,39,.333,.344,13,18,.722,8,20,28,12,5,2,12,20,29,63,.460,11,33,.333,18,30,.600,.548,17,23,.739,15,37,52,15,6,6,17,17
6,2012-11-23,N,Campbell,REG (Non-Conf),W,85,60,"",31,51,.608,8,22,.364,23,29,.793,.686,15,21,.714,7,24,31,19,4,2,14,23,20,59,.339,5,26,.192,15,33,.455,.381,15,25,.600,12,12,24,11,4,2,12,17
7,2012-11-24,N,Jacksonville State,REG (Non-Conf),L,50,54,OT,17,40,.425,2,11,.182,15,29,.517,.450,14,23,.609,8,21,29,8,7,3,21,20,14,40,.350,7,19,.368,7,21,.333,.438,19,22,.864,7,19,26,11,4,3,15,19
8,2012-11-28,@,UNC Greensboro,REG (Non-Conf),W,90,79,"",24,50,.480,8,21,.381,16,29,.552,.560,34,47,.723,6,30,36,7,9,5,19,28,22,71,.310,5,29,.172,17,42,.405,.345,30,40,.750,22,27,49,7,11,2,18,32
9,2012-12-01,"",North Carolina Central,REG (Conf),L,62,66,"",20,58,.345,9,26,.346,11,32,.344,.422,13,18,.722,11,15,26,12,10,5,11,19,20,48,.417,5,14,.357,15,34,.441,.469,21,25,.840,13,23,36,11,4,7,18,20
10,2012-12-13,@,NJIT,REG (Non-Conf),W,76,71,"",22,56,.393,7,15,.467,15,41,.366,.455,25,38,.658,15,29,44,14,6,13,17,18,25,65,.385,10,22,.455,15,43,.349,.462,11,20,.550,13,20,33,12,7,8,16,26
11,2012-12-16,@,Seton Hall,REG (Non-Conf),L,66,77,"",22,57,.386,7,20,.350,15,37,.405,.447,15,22,.682,7,22,29,13,8,3,14,18,22,48,.458,11,25,.440,11,23,.478,.573,22,30,.733,7,27,34,18,6,4,15,17
12,2012-12-19,"",Eastern Kentucky,REG (Non-Conf),W,78,67,"",26,47,.553,2,11,.182,24,36,.667,.574,24,30,.800,9,23,32,19,9,6,18,20,20,51,.392,11,26,.423,9,25,.360,.500,16,18,.889,5,12,17,16,7,2,18,24
13,2012-12-28,@,Texas Tech,REG (Non-Conf),L,74,85,"",26,58,.448,13,30,.433,13,28,.464,.560,9,15,.600,7,12,19,17,5,3,11,20,32,66,.485,4,16,.250,28,50,.560,.515,17,26,.654,21,25,46,18,7,2,15,14
14,2012-12-30,@,Cal State Bakersfield,REG (Non-Conf),L,52,60,"",19,49,.388,5,15,.333,14,34,.412,.439,9,25,.360,6,25,31,10,7,9,13,21,18,53,.340,7,19,.368,11,34,.324,.406,17,22,.773,10,30,40,10,6,3,13,16
15,2013-01-02,"",Radford,REG (Non-Conf),W,81,77,"",30,61,.492,7,14,.500,23,47,.489,.549,14,22,.636,4,27,31,19,7,9,14,12,31,68,.456,11,24,.458,20,44,.455,.537,4,8,.500,6,28,34,21,7,5,14,21
16,2013-01-05,@,Georgia Southern,REG (Non-Conf),W,71,65,"",21,53,.396,5,23,.217,16,30,.533,.443,24,33,.727,15,19,34,5,8,5,10,21,18,52,.346,6,19,.316,12,33,.364,.404,23,27,.852,12,20,32,10,4,1,13,23
17,2013-01-12,@,Bethune-Cookman,REG (Conf),L,60,72,"",21,56,.375,6,20,.300,15,36,.417,.429,12,16,.750,9,22,31,13,5,7,12,18,23,59,.390,12,26,.462,11,33,.333,.492,14,18,.778,11,26,37,17,3,4,12,17
18,2013-01-14,@,Florida A&M,REG (Conf),W,68,40,"",24,50,.480,7,19,.368,17,31,.548,.550,13,18,.722,9,32,41,13,5,6,18,22,13,57,.228,1,16,.063,12,41,.293,.237,13,29,.448,13,15,28,6,7,6,12,16
19,2013-01-19,"",Howard,REG (Conf),W,61,37,"",21,49,.429,7,21,.333,14,28,.500,.500,12,18,.667,9,26,35,8,6,2,15,15,12,48,.250,2,14,.143,10,34,.294,.271,11,20,.550,7,19,26,6,7,3,15,14
20,2013-01-26,"",Morgan State,REG (Conf),L,52,55,"",19,52,.365,4,21,.190,15,31,.484,.404,10,18,.556,8,24,32,8,3,6,8,14,22,56,.393,3,15,.200,19,41,.463,.420,8,15,.533,10,26,36,12,5,1,9,18
21,2013-01-28,"",Coppin State,REG (Conf),W,63,62,"",26,60,.433,7,23,.304,19,37,.514,.492,4,11,.364,12,22,34,15,8,4,13,21,18,45,.400,12,23,.522,6,22,.273,.533,14,19,.737,4,18,22,12,5,1,13,13
22,2013-02-02,@,Maryland Eastern Shore,REG (Conf),W,46,44,"",17,44,.386,3,17,.176,14,27,.519,.420,9,21,.429,9,21,30,8,6,6,21,18,16,51,.314,5,17,.294,11,34,.324,.363,7,15,.467,11,21,32,9,7,1,22,21
23,2013-02-04,@,Delaware State,REG (Conf),L,44,53,"",15,51,.294,7,24,.292,8,27,.296,.363,7,11,.636,7,19,26,9,4,2,10,16,18,41,.439,6,18,.333,12,23,.522,.512,11,17,.647,6,26,32,10,6,5,14,13
24,2013-02-09,"",Bethune-Cookman,REG (Conf),W,65,55,"",21,42,.500,4,14,.286,17,28,.607,.548,19,26,.731,7,25,32,10,5,5,18,24,19,52,.365,3,16,.188,16,36,.444,.394,14,26,.538,10,14,24,12,8,3,11,22
25,2013-02-11,"",Florida A&M,REG (Conf),W,64,56,"",22,56,.393,5,19,.263,17,37,.459,.438,15,25,.600,15,19,34,10,10,4,10,11,21,51,.412,6,23,.261,15,28,.536,.471,8,10,.800,6,21,27,8,4,1,16,20
26,2013-02-16,@,South Carolina State,REG (Conf),L,70,72,"",25,63,.397,11,29,.379,14,34,.412,.484,9,13,.692,12,29,41,15,3,1,15,24,24,61,.393,5,23,.217,19,38,.500,.434,19,31,.613,14,24,38,13,11,8,11,15
27,2013-02-18,@,Savannah State,REG (Conf),L,49,56,"",13,47,.277,3,13,.231,10,34,.294,.309,20,27,.741,11,20,31,6,14,3,21,30,14,36,.389,5,17,.294,9,19,.474,.458,23,36,.639,9,20,29,8,13,8,27,21
28,2013-02-23,@,North Carolina Central,REG (Conf),L,47,51,"",18,47,.383,5,19,.263,13,28,.464,.436,6,19,.316,9,14,23,9,10,2,12,19,14,35,.400,4,12,.333,10,23,.435,.457,19,21,.905,7,19,26,10,2,0,18,14
29,2013-03-02,"",South Carolina State,REG (Conf),W,58,35,"",18,57,.316,7,22,.318,11,35,.314,.377,15,22,.682,11,25,36,14,12,5,12,15,11,54,.204,2,18,.111,9,36,.250,.222,11,16,.688,17,29,46,3,6,2,24,18
30,2013-03-04,"",Savannah State,REG (Conf),W,59,57,"",18,52,.346,4,16,.250,14,36,.389,.385,19,32,.594,12,20,32,12,9,7,14,21,18,45,.400,6,11,.545,12,34,.353,.467,15,26,.577,11,25,36,7,10,5,22,26
31,2013-03-07,@,Norfolk State,REG (Conf),L,48,55,"",18,57,.316,4,20,.200,14,37,.378,.351,8,11,.727,7,24,31,12,3,2,18,15,20,45,.444,6,18,.333,14,27,.519,.511,9,15,.600,2,28,30,15,8,8,17,15
32,2013-03-12,N,Florida A&M,CTOURN,W,65,54,"",19,38,.500,8,17,.471,11,21,.524,.605,19,26,.731,9,15,24,10,7,3,14,11,21,48,.438,5,15,.333,16,33,.485,.490,7,10,.700,7,12,19,10,4,0,18,17
33,2013-03-13,N,North Carolina Central,CTOURN,W,55,42,"",15,41,.366,2,14,.143,13,27,.481,.390,23,34,.676,5,25,30,6,7,4,14,23,12,53,.226,6,25,.240,6,28,.214,.283,12,26,.462,9,27,36,8,1,2,17,25
34,2013-03-15,N,Delaware State,CTOURN,W,84,78,"",28,51,.549,10,19,.526,18,32,.563,.647,18,22,.818,10,24,34,13,7,3,18,25,26,55,.473,9,23,.391,17,32,.531,.555,17,26,.654,10,12,22,12,11,3,16,21
35,2013-03-16,N,Morgan State,CTOURN,W,57,54,"",23,52,.442,3,14,.214,20,38,.526,.471,8,17,.471,7,24,31,9,6,7,14,18,21,61,.344,4,14,.286,17,47,.362,.377,8,20,.400,16,22,38,6,1,5,14,14
