Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2015-11-14,"","",REG (Non-Conf),W,93,69,"",40,67,.597,6,18,.333,34,49,.694,.642,7,13,.538,8,27,35,29,10,5,11,24,20,54,.370,7,23,.304,13,31,.419,.435,22,29,.759,9,24,33,11,5,2,17,18
2,2015-11-17,"",Idaho,REG (Non-Conf),W,68,45,"",21,51,.412,9,18,.500,12,33,.364,.500,17,20,.850,6,21,27,12,8,3,9,23,12,40,.300,4,15,.267,8,25,.320,.350,17,24,.708,6,20,26,3,5,1,20,19
3,2015-11-20,"","",REG (Non-Conf),W,81,68,"",24,57,.421,5,18,.278,19,39,.487,.465,28,36,.778,13,25,38,17,8,4,10,24,19,48,.396,8,30,.267,11,18,.611,.479,22,24,.917,5,21,26,11,5,1,18,28
4,2015-11-25,@,Wyoming,REG (Non-Conf),L,64,68,"",24,55,.436,4,13,.308,20,42,.476,.473,12,19,.632,10,18,28,12,9,1,13,24,19,41,.463,9,22,.409,10,19,.526,.573,21,22,.955,3,17,20,15,6,4,15,13
5,2015-11-29,@,St. Mary's (CA),REG (Non-Conf),L,59,94,"",23,60,.383,7,18,.389,16,42,.381,.442,6,19,.316,9,16,25,10,7,1,10,18,35,57,.614,11,22,.500,24,35,.686,.711,13,15,.867,6,33,39,22,7,0,12,18
6,2015-12-02,@,Idaho,REG (Non-Conf),L,63,67,"",26,65,.400,6,18,.333,20,47,.426,.446,5,9,.556,9,22,31,9,7,8,11,22,21,51,.412,6,14,.429,15,37,.405,.471,19,22,.864,5,25,30,11,6,2,13,18
7,2015-12-05,"",Northern Arizona,REG (Non-Conf),W,72,55,"",26,64,.406,7,20,.350,19,44,.432,.461,13,17,.765,17,26,43,14,9,9,13,19,16,57,.281,5,20,.250,11,37,.297,.325,18,29,.621,16,19,35,2,8,2,15,17
8,2015-12-12,@,South Dakota,REG (Non-Conf),W,77,67,"",26,49,.531,2,10,.200,24,39,.615,.551,23,30,.767,10,26,36,11,5,5,18,21,24,50,.480,7,14,.500,17,36,.472,.550,12,19,.632,2,15,17,16,6,2,16,26
9,2015-12-14,"",Dartmouth,REG (Non-Conf),W,69,62,"",28,57,.491,5,15,.333,23,42,.548,.535,8,12,.667,12,28,40,20,7,9,21,23,23,59,.390,5,18,.278,18,41,.439,.432,11,20,.550,11,16,27,11,11,1,14,19
10,2015-12-16,@,Fresno State,REG (Non-Conf),L,68,76,"",27,67,.403,4,17,.235,23,50,.460,.433,10,20,.500,14,19,33,11,9,5,12,26,26,48,.542,5,12,.417,21,36,.583,.594,19,30,.633,8,26,34,15,8,9,12,19
11,2015-12-19,"","",REG (Non-Conf),W,82,50,"",34,75,.453,6,16,.375,28,59,.475,.493,8,15,.533,23,24,47,21,15,6,9,16,17,48,.354,4,16,.250,13,32,.406,.396,12,15,.800,5,18,23,11,3,1,21,17
12,2015-12-22,"",Portland State,REG (Non-Conf),W,78,66,"",28,52,.538,8,13,.615,20,39,.513,.615,14,21,.667,4,21,25,17,6,5,12,14,27,61,.443,6,19,.316,21,42,.500,.492,6,12,.500,10,17,27,12,6,5,12,18
13,2015-12-28,@,Arizona State,REG (Non-Conf),L,59,75,"",22,60,.367,2,12,.167,20,48,.417,.383,13,18,.722,15,24,39,14,5,7,17,24,21,52,.404,9,20,.450,12,32,.375,.490,24,31,.774,6,20,26,7,8,6,8,19
14,2015-12-31,"",Morgan State,REG (Non-Conf),W,80,68,"",28,55,.509,5,18,.278,23,37,.622,.555,19,29,.655,12,26,38,20,4,5,15,22,22,62,.355,4,14,.286,18,48,.375,.387,20,27,.741,13,19,32,9,7,2,11,22
15,2016-01-02,@,UC Riverside,REG (Non-Conf),W,67,48,"",29,64,.453,5,13,.385,24,51,.471,.492,4,13,.308,11,25,36,20,9,7,6,21,17,50,.340,2,12,.167,15,38,.395,.360,12,25,.480,9,24,33,5,1,3,14,13
16,2016-01-09,@,Kansas City,REG (Conf),W,83,72,"",29,56,.518,6,14,.429,23,42,.548,.571,19,28,.679,10,19,29,21,5,2,9,23,22,50,.440,7,15,.467,15,35,.429,.510,21,25,.840,8,16,24,11,3,2,13,25
17,2016-01-11,@,Chicago State,REG (Conf),W,67,56,"",24,50,.480,4,15,.267,20,35,.571,.520,15,25,.600,9,28,37,16,6,8,15,16,20,59,.339,6,24,.250,14,35,.400,.390,10,16,.625,8,19,27,13,11,4,12,22
18,2016-01-16,@,Seattle,REG (Conf),W,79,52,"",26,51,.510,8,22,.364,18,29,.621,.588,19,27,.704,9,25,34,18,12,7,12,16,18,54,.333,6,19,.316,12,35,.343,.389,10,13,.769,7,18,25,10,6,0,16,19
19,2016-01-21,"",TexasâRio Grande Valley,REG (Conf),W,77,58,"",33,62,.532,5,12,.417,28,50,.560,.573,6,13,.462,12,22,34,18,2,6,8,18,21,51,.412,4,14,.286,17,37,.459,.451,12,18,.667,9,21,30,9,5,1,12,15
20,2016-01-23,"",New Mexico State,REG (Conf),L,67,68,2OT,25,65,.385,3,15,.200,22,50,.440,.408,14,25,.560,14,28,42,10,10,0,15,20,26,61,.426,4,10,.400,22,51,.431,.459,12,18,.667,9,24,33,13,4,7,18,18
21,2016-01-28,@,Grand Canyon,REG (Conf),L,64,70,"",25,62,.403,4,14,.286,21,48,.438,.435,10,15,.667,9,26,35,13,7,7,16,29,23,57,.404,4,11,.364,19,46,.413,.439,20,32,.625,9,26,35,11,3,5,13,15
22,2016-01-30,@,Utah Valley,REG (Conf),W,78,74,"",28,61,.459,7,12,.583,21,49,.429,.516,15,20,.750,13,23,36,17,5,3,13,23,25,61,.410,8,26,.308,17,35,.486,.475,16,25,.640,12,21,33,13,7,1,10,18
23,2016-02-04,"",Kansas City,REG (Conf),W,77,66,"",28,53,.528,6,15,.400,22,38,.579,.585,15,20,.750,9,20,29,17,5,5,10,21,21,46,.457,6,16,.375,15,30,.500,.522,18,25,.720,8,18,26,7,5,3,14,22
24,2016-02-06,"",Chicago State,REG (Conf),W,71,48,"",25,60,.417,6,22,.273,19,38,.500,.467,15,21,.714,15,31,46,17,8,8,13,21,18,56,.321,4,16,.250,14,40,.350,.357,8,17,.471,12,22,34,6,5,2,18,21
25,2016-02-13,"",Utah Valley,REG (Conf),W,91,69,"",29,60,.483,2,11,.182,27,49,.551,.500,31,49,.633,10,35,45,17,10,5,8,23,24,66,.364,5,26,.192,19,40,.475,.402,16,23,.696,8,30,38,11,1,2,13,33
26,2016-02-18,@,New Mexico State,REG (Conf),L,55,63,"",18,64,.281,3,18,.167,15,46,.326,.305,16,19,.842,12,27,39,7,7,3,7,25,17,51,.333,6,18,.333,11,33,.333,.392,23,35,.657,9,33,42,8,2,9,14,20
27,2016-02-20,@,TexasâRio Grande Valley,REG (Conf),W,70,57,"",24,65,.369,4,16,.250,20,49,.408,.400,18,25,.720,16,29,45,16,9,5,8,17,20,61,.328,7,24,.292,13,37,.351,.385,10,15,.667,9,21,30,12,2,7,12,20
28,2016-02-27,"",Grand Canyon,REG (Conf),W,77,62,"",30,62,.484,7,19,.368,23,43,.535,.540,10,15,.667,11,26,37,14,9,6,12,25,20,49,.408,3,16,.188,17,33,.515,.439,19,26,.731,8,21,29,7,3,5,17,18
29,2016-03-05,"",Seattle,REG (Conf),W,93,71,"",28,55,.509,7,14,.500,21,41,.512,.573,30,45,.667,11,25,36,18,16,7,13,24,23,60,.383,9,26,.346,14,34,.412,.458,16,25,.640,16,24,40,12,5,5,23,31
30,2016-03-10,N,Chicago State,CTOURN,W,79,57,"",25,54,.463,5,17,.294,20,37,.541,.509,24,36,.667,6,26,32,18,10,2,8,20,17,55,.309,8,22,.364,9,33,.273,.382,15,22,.682,12,24,36,8,3,2,19,28
31,2016-03-11,N,Seattle,CTOURN,W,72,47,"",23,49,.469,11,18,.611,12,31,.387,.582,15,25,.600,8,20,28,19,13,5,12,22,15,45,.333,4,18,.222,11,27,.407,.378,13,21,.619,10,19,29,5,6,2,21,20
32,2016-03-12,N,New Mexico State,CTOURN,W,57,54,"",23,54,.426,5,15,.333,18,39,.462,.472,6,13,.462,11,23,34,8,5,3,11,22,19,48,.396,4,13,.308,15,35,.429,.438,12,22,.545,10,23,33,7,7,3,14,13
