Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2022-11-07,"",Sacramento State,REG (Non-Conf),W,76,50,"",34,64,.531,6,10,.600,28,54,.519,.578,2,5,.400,8,23,31,12,12,6,9,14,19,55,.345,2,18,.111,17,37,.459,.364,10,17,.588,12,22,34,7,2,1,19,12
2,2022-11-11,"",Long Beach State,REG (Non-Conf),W,93,69,"",35,75,.467,9,25,.360,26,50,.520,.527,14,17,.824,14,28,42,17,10,4,15,20,24,66,.364,6,21,.286,18,45,.400,.409,15,19,.789,8,23,31,13,8,5,17,18
3,2022-11-14,"",Norfolk State,REG (Non-Conf),W,86,56,"",32,56,.571,11,25,.440,21,31,.677,.670,11,18,.611,9,21,30,20,8,5,7,13,26,55,.473,2,14,.143,24,41,.585,.491,2,4,.500,4,18,22,9,4,1,11,19
4,2022-11-18,N,Illinois,REG (Non-Conf),L,70,79,"",27,72,.375,9,22,.409,18,50,.360,.438,7,14,.500,11,19,30,17,10,3,15,15,27,51,.529,12,25,.480,15,26,.577,.647,13,19,.684,3,30,33,19,8,4,21,17
5,2022-11-20,N,Baylor,REG (Non-Conf),L,75,80,"",29,61,.475,4,15,.267,25,46,.543,.508,13,16,.813,7,21,28,15,3,4,8,17,25,56,.446,10,28,.357,15,28,.536,.536,20,23,.870,7,23,30,14,4,3,11,18
6,2022-11-23,"",Pepperdine,REG (Non-Conf),W,100,53,"",37,67,.552,10,20,.500,27,47,.574,.627,16,20,.800,12,29,41,17,8,0,9,15,21,60,.350,7,31,.226,14,29,.483,.408,4,7,.571,5,19,24,9,5,1,17,16
7,2022-11-27,"",Bellarmine,REG (Non-Conf),W,81,60,"",31,51,.608,3,16,.188,28,35,.800,.637,16,22,.727,3,22,25,26,15,4,8,12,23,54,.426,11,32,.344,12,22,.545,.528,3,6,.500,7,16,23,16,5,0,19,20
8,2022-12-01,@,Stanford,REG (Conf),W,80,66,"",32,54,.593,6,14,.429,26,40,.650,.648,10,11,.909,6,17,23,13,4,2,15,17,24,53,.453,9,27,.333,15,26,.577,.538,9,14,.643,8,13,21,15,11,3,14,15
9,2022-12-04,"",Oregon,REG (Conf),W,65,56,"",26,64,.406,4,14,.286,22,50,.440,.438,9,11,.818,15,18,33,9,3,2,8,13,24,49,.490,4,17,.235,20,32,.625,.531,4,7,.571,3,20,23,10,3,4,14,13
10,2022-12-10,"",Denver,REG (Non-Conf),W,87,64,"",38,79,.481,6,25,.240,32,54,.593,.519,5,8,.625,13,17,30,22,11,3,5,19,23,46,.500,5,12,.417,18,34,.529,.554,13,21,.619,6,29,35,15,2,1,23,16
11,2022-12-14,@,Maryland,REG (Non-Conf),W,87,60,"",35,63,.556,5,12,.417,30,51,.588,.595,12,14,.857,3,25,28,13,13,2,3,17,21,52,.404,10,27,.370,11,25,.440,.500,8,12,.667,8,24,32,10,1,2,16,13
12,2022-12-17,N,Kentucky,REG (Non-Conf),W,63,53,"",27,59,.458,2,8,.250,25,51,.490,.475,7,15,.467,12,26,38,11,11,4,12,17,21,64,.328,6,21,.286,15,43,.349,.375,5,13,.385,19,19,38,14,8,4,18,17
13,2022-12-21,"",UC Davis,REG (Non-Conf),W,81,54,"",33,67,.493,5,10,.500,28,57,.491,.530,10,14,.714,11,25,36,15,9,7,12,11,21,56,.375,6,20,.300,15,36,.417,.429,6,10,.600,7,18,25,7,5,1,20,20
14,2022-12-30,@,Washington State,REG (Conf),W,67,66,"",21,58,.362,4,11,.364,17,47,.362,.397,21,22,.955,8,19,27,5,10,4,6,16,24,56,.429,8,22,.364,16,34,.471,.500,10,12,.833,11,28,39,10,1,4,13,17
15,2023-01-01,@,Washington,REG (Conf),W,74,49,"",29,64,.453,9,23,.391,20,41,.488,.523,7,8,.875,8,24,32,20,5,5,7,15,19,55,.345,2,25,.080,17,30,.567,.364,9,16,.563,7,24,31,12,4,6,12,13
16,2023-01-05,"",Southern California,REG (Conf),W,60,58,"",20,58,.345,9,26,.346,11,32,.344,.422,11,17,.647,14,19,33,12,5,2,8,11,25,53,.472,3,16,.188,22,37,.595,.500,5,6,.833,4,22,26,10,5,5,10,18
17,2023-01-12,"",Utah,REG (Conf),W,68,49,"",29,60,.483,7,18,.389,22,42,.524,.542,3,8,.375,12,25,37,21,8,8,12,14,18,49,.367,6,19,.316,12,30,.400,.429,7,11,.636,4,18,22,9,9,0,15,11
18,2023-01-14,"",Colorado,REG (Conf),W,68,54,"",24,63,.381,4,19,.211,20,44,.455,.413,16,24,.667,16,21,37,11,15,11,11,20,15,49,.306,4,14,.286,11,35,.314,.347,20,23,.870,11,24,35,8,7,3,21,16
19,2023-01-19,@,Arizona State,REG (Conf),W,74,62,"",26,52,.500,6,14,.429,20,38,.526,.558,16,21,.762,10,17,27,9,8,4,11,15,22,49,.449,9,22,.409,13,27,.481,.541,9,12,.750,5,16,21,12,5,6,17,15
20,2023-01-21,@,Arizona,REG (Conf),L,52,58,"",21,67,.313,4,20,.200,17,47,.362,.343,6,11,.545,15,21,36,13,9,2,11,16,19,49,.388,5,18,.278,14,31,.452,.439,15,20,.750,7,28,35,13,6,2,16,13
21,2023-01-26,@,Southern California,REG (Conf),L,64,77,"",20,56,.357,8,18,.444,12,38,.316,.429,16,20,.800,12,19,31,13,8,3,11,14,25,51,.490,10,22,.455,15,29,.517,.588,17,18,.944,5,19,24,14,5,4,9,18
22,2023-02-02,"",Washington,REG (Conf),W,70,61,"",26,53,.491,6,21,.286,20,32,.625,.547,12,18,.667,13,20,33,15,10,4,18,20,22,49,.449,8,26,.308,14,23,.609,.531,9,13,.692,7,14,21,13,6,1,17,17
23,2023-02-04,"",Washington State,REG (Conf),W,76,52,"",30,62,.484,9,22,.409,21,40,.525,.556,7,11,.636,12,27,39,18,9,3,10,14,17,55,.309,9,27,.333,8,28,.286,.391,9,14,.643,10,20,30,11,3,3,13,11
