Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2010-11-12,"",Lehigh,REG (Non-Conf),W,70,56,"",25,62,.403,6,22,.273,19,40,.475,.452,14,17,.824,16,26,42,11,4,6,11,15,19,52,.365,8,21,.381,11,31,.355,.442,10,12,.833,5,20,25,10,3,6,12,20
2,2010-11-16,"",Saint Joseph's,REG (Non-Conf),W,66,57,"",20,55,.364,1,21,.048,19,34,.559,.373,25,34,.735,12,27,39,9,7,3,16,17,19,55,.345,4,21,.190,15,34,.441,.382,15,20,.750,7,25,32,12,6,4,19,27
3,2010-11-19,"",Fairfield,REG (Non-Conf),W,64,49,"",25,61,.410,9,22,.409,16,39,.410,.484,5,8,.625,12,26,38,14,5,5,12,12,19,60,.317,3,15,.200,16,45,.356,.342,8,14,.571,17,19,36,10,7,6,16,14
4,2010-11-22,"",Central Connecticut State,REG (Non-Conf),W,77,61,"",29,56,.518,5,16,.313,24,40,.600,.563,14,15,.933,6,20,26,13,6,2,10,15,23,55,.418,6,23,.261,17,32,.531,.473,9,11,.818,7,19,26,13,5,6,14,16
5,2010-11-26,@,Ole Miss,REG (Non-Conf),L,71,84,"",23,52,.442,8,17,.471,15,35,.429,.519,17,23,.739,9,14,23,17,2,2,9,17,27,52,.519,13,29,.448,14,23,.609,.644,17,23,.739,11,17,28,18,3,8,9,18
6,2010-11-28,"",Furman,REG (Non-Conf),W,70,49,"",26,48,.542,12,19,.632,14,29,.483,.667,6,9,.667,9,21,30,16,9,2,14,12,18,48,.375,9,20,.450,9,28,.321,.469,4,5,.800,5,13,18,8,6,0,12,15
7,2010-12-01,"",Maryland,REG (Non-Conf),L,39,62,"",14,68,.206,3,27,.111,11,41,.268,.228,8,11,.727,16,20,36,6,3,5,12,16,23,47,.489,4,9,.444,19,38,.500,.532,12,21,.571,9,31,40,17,7,9,17,15
8,2010-12-04,"",Duquesne,REG (Non-Conf),W,77,73,"",28,51,.549,5,10,.500,23,41,.561,.598,16,31,.516,6,27,33,13,8,2,14,20,25,62,.403,14,31,.452,11,31,.355,.516,9,17,.529,13,21,34,20,9,5,15,25
9,2010-12-07,"",Mount St. Mary's,REG (Non-Conf),W,57,53,"",21,50,.420,4,12,.333,17,38,.447,.460,11,18,.611,12,23,35,10,2,5,15,11,21,54,.389,5,13,.385,16,41,.390,.435,6,6,1.000,5,20,25,12,7,2,11,22
10,2010-12-12,@,Virginia Tech,REG (Non-Conf),L,69,79,"",24,57,.421,7,22,.318,17,35,.486,.482,14,16,.875,9,20,29,10,2,2,9,18,30,55,.545,7,15,.467,23,40,.575,.609,12,19,.632,10,25,35,20,2,4,10,17
11,2010-12-21,"",Maine,REG (Non-Conf),L,64,74,"",22,57,.386,7,23,.304,15,34,.441,.447,13,18,.722,11,14,25,12,9,1,13,26,20,38,.526,11,19,.579,9,19,.474,.671,23,35,.657,6,23,29,16,7,2,17,22
12,2010-12-27,@,Indiana,REG (Conf),W,69,60,"",21,39,.538,8,17,.471,13,22,.591,.641,19,26,.731,6,21,27,9,5,4,12,15,23,54,.426,9,20,.450,14,34,.412,.509,5,8,.625,9,16,25,13,5,1,9,21
13,2011-01-02,@,Michigan,REG (Conf),L,69,76,"",25,54,.463,7,21,.333,18,33,.545,.528,12,18,.667,8,16,24,17,1,0,6,15,27,47,.574,8,20,.400,19,27,.704,.660,14,14,1.000,3,20,23,17,2,2,10,17
14,2011-01-05,"",Purdue,REG (Conf),L,68,83,"",25,61,.410,5,18,.278,20,43,.465,.451,13,20,.650,6,22,28,15,9,3,11,28,26,55,.473,6,13,.462,20,42,.476,.527,25,41,.610,13,30,43,14,4,6,12,23
15,2011-01-08,"",Michigan State,REG (Conf),W,66,62,"",23,57,.404,5,17,.294,18,40,.450,.447,15,23,.652,14,21,35,13,4,5,5,19,23,55,.418,6,19,.316,17,36,.472,.473,10,20,.500,10,21,31,14,4,7,11,21
16,2011-01-11,"",Illinois,REG (Conf),W,57,55,"",18,52,.346,7,24,.292,11,28,.393,.413,14,14,1.000,10,23,33,12,9,3,9,12,19,46,.413,7,16,.438,12,30,.400,.489,10,11,.909,4,23,27,12,4,6,15,13
17,2011-01-15,@,Ohio State,REG (Conf),L,66,69,"",25,45,.556,4,17,.235,21,28,.750,.600,12,13,.923,7,18,25,15,3,0,14,16,25,51,.490,10,20,.500,15,31,.484,.588,9,13,.692,4,11,15,19,5,2,5,14
18,2011-01-19,@,Purdue,REG (Conf),L,62,63,"",24,46,.522,6,16,.375,18,30,.600,.587,8,8,1.000,7,19,26,16,0,4,13,13,24,54,.444,6,15,.400,18,39,.462,.500,9,10,.900,5,9,14,18,6,2,3,13
19,2011-01-26,"",Iowa,REG (Conf),W,65,51,"",25,47,.532,5,16,.313,20,31,.645,.585,10,11,.909,7,17,24,14,3,4,14,15,19,51,.373,7,18,.389,12,33,.364,.441,6,9,.667,8,11,19,13,8,0,10,14
