Gtm,Date,Location,Opp_name,Type,Rslt,Tm,Opp_score,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_opp,FGA_opp,FG%_opp,3P_opp,3PA_opp,3P%_opp,2P_opp,2PA_opp,2P%_opp,eFG%_opp,FT_opp,FTA_opp,FT%_opp,ORB_opp,DRB_opp,TRB_opp,AST_opp,STL_opp,BLK_opp,TOV_opp,PF_opp
1,2023-11-06,"","",REG (Non-Conf),W,109,54,"",44,85,.518,13,35,.371,31,50,.620,.594,8,12,.667,20,41,61,22,8,6,10,12,21,75,.280,7,38,.184,14,37,.378,.327,5,11,.455,8,21,29,10,6,2,10,15
2,2023-11-11,@,UNLV,REG (Non-Conf),L,55,71,"",21,66,.318,7,31,.226,14,35,.400,.371,6,9,.667,15,24,39,13,0,2,10,12,27,65,.415,10,31,.323,17,34,.500,.492,7,11,.636,13,30,43,17,5,4,5,14
3,2023-11-13,@,Houston,REG (Non-Conf),L,48,79,"",18,41,.439,9,18,.500,9,23,.391,.549,3,5,.600,3,16,19,13,3,0,23,15,30,57,.526,9,20,.450,21,37,.568,.605,10,15,.667,12,20,32,15,17,3,11,12
4,2023-11-20,N,Milwaukee,REG (Non-Conf),W,85,67,"",33,60,.550,10,24,.417,23,36,.639,.633,9,9,1.000,10,28,38,22,6,4,11,15,25,70,.357,10,34,.294,15,36,.417,.429,7,12,.583,15,14,29,11,6,5,7,13
5,2023-11-21,N,Central Michigan,REG (Non-Conf),W,71,61,"",27,53,.509,9,24,.375,18,29,.621,.594,8,12,.667,8,24,32,15,3,2,8,10,24,64,.375,6,28,.214,18,36,.500,.422,7,7,1.000,12,20,32,12,3,2,5,15
6,2023-11-26,@,UCF,REG (Non-Conf),W,85,82,"",25,53,.472,13,30,.433,12,23,.522,.594,22,24,.917,4,21,25,17,6,2,17,22,27,62,.435,6,18,.333,21,44,.477,.484,22,28,.786,8,22,30,14,4,3,13,21
7,2023-11-29,"","",REG (Non-Conf),W,94,49,"",34,71,.479,13,32,.406,21,39,.538,.570,13,17,.765,12,34,46,20,10,2,4,8,19,62,.306,9,26,.346,10,36,.278,.379,2,6,.333,8,21,29,13,3,2,13,15
8,2023-12-03,@,Chicago State,REG (Non-Conf),L,54,77,"",22,54,.407,3,25,.120,19,29,.655,.435,7,11,.636,7,14,21,9,8,2,13,14,29,54,.537,5,20,.250,24,34,.706,.583,14,23,.609,12,23,35,16,8,0,12,17
9,2023-12-05,@,Charlotte,REG (Non-Conf),L,62,85,"",20,51,.392,6,19,.316,14,32,.438,.451,16,17,.941,4,16,20,8,2,2,10,13,32,59,.542,11,25,.440,21,34,.618,.636,10,11,.909,8,25,33,25,7,3,7,19
10,2023-12-10,"","",REG (Non-Conf),W,123,43,"",48,80,.600,15,33,.455,33,47,.702,.694,12,12,1.000,14,36,50,24,11,4,7,13,17,68,.250,7,27,.259,10,41,.244,.301,2,9,.222,15,14,29,12,5,1,20,12
